wandb_id,condition,delay_k,step,reward_mean
31ayy0ln,encdec_new_current,20,50053120,734.569580078125
31ayy0ln,encdec_new_current,20,60047360,698.33251953125
31ayy0ln,encdec_new_current,20,70041600,765.9148559570312
31ayy0ln,encdec_new_current,20,80035840,762.8048706054688
31ayy0ln,encdec_new_current,20,90030080,810.8251953125
31ayy0ln,encdec_new_current,20,100024320,794.2801513671875
31ayy0ln,encdec_new_current,20,110018560,821.1004638671875
31ayy0ln,encdec_new_current,20,120012800,784.134765625
31ayy0ln,encdec_new_current,20,130007040,826.0463256835938
31ayy0ln,encdec_new_current,20,140001280,837.92138671875
31ayy0ln,encdec_new_current,20,150077440,896.769287109375
31ayy0ln,encdec_new_current,20,160071680,881.6649780273438
31ayy0ln,encdec_new_current,20,170065920,877.8095703125
31ayy0ln,encdec_new_current,20,180060160,938.1536865234376
31ayy0ln,encdec_new_current,20,190054400,943.0111694335938
31ayy0ln,encdec_new_current,20,200048640,953.201416015625
31ayy0ln,encdec_new_current,20,210042880,960.0048828125
31ayy0ln,encdec_new_current,20,220037120,964.4850463867188
31ayy0ln,encdec_new_current,20,230031360,1006.8717041015624
31ayy0ln,encdec_new_current,20,240025600,1015.3510131835938
31ayy0ln,encdec_new_current,20,250019840,1002.4608154296876
31ayy0ln,encdec_new_current,20,260014080,1013.1558227539062
31ayy0ln,encdec_new_current,20,270008320,1011.9299926757812
31ayy0ln,encdec_new_current,20,280002560,1025.0980224609375
31ayy0ln,encdec_new_current,20,290078720,1033.1875
31ayy0ln,encdec_new_current,20,300072960,1047.00390625
31ayy0ln,encdec_new_current,20,310067200,1052.8707275390625
31ayy0ln,encdec_new_current,20,320061440,1052.1025390625
31ayy0ln,encdec_new_current,20,330055680,1078.115966796875
31ayy0ln,encdec_new_current,20,340049920,1069.267578125
31ayy0ln,encdec_new_current,20,350044160,1070.392578125
31ayy0ln,encdec_new_current,20,360038400,1101.76806640625
31ayy0ln,encdec_new_current,20,370032640,1133.4976806640625
31ayy0ln,encdec_new_current,20,380026880,1118.823486328125
31ayy0ln,encdec_new_current,20,390021120,1130.7830810546875
31ayy0ln,encdec_new_current,20,400015360,1178.734619140625
31ayy0ln,encdec_new_current,20,410009600,1195.9091796875
31ayy0ln,encdec_new_current,20,420003840,1211.30712890625
31ayy0ln,encdec_new_current,20,430080000,1210.8544921875
31ayy0ln,encdec_new_current,20,440074240,1264.122802734375
31ayy0ln,encdec_new_current,20,450068480,1243.308837890625
31ayy0ln,encdec_new_current,20,460062720,1251.03857421875
31ayy0ln,encdec_new_current,20,470056960,1242.396728515625
31ayy0ln,encdec_new_current,20,480051200,1295.347412109375
31ayy0ln,encdec_new_current,20,490045440,1312.640380859375
31ayy0ln,encdec_new_current,20,500039680,1322.992919921875
31ayy0ln,encdec_new_current,20,510033920,1385.579345703125
31ayy0ln,encdec_new_current,20,520028160,1365.7999267578125
31ayy0ln,encdec_new_current,20,530022400,1356.2340087890625
31ayy0ln,encdec_new_current,20,540016640,1371.3887939453125
31ayy0ln,encdec_new_current,20,550010880,1423.089111328125
31ayy0ln,encdec_new_current,20,560005120,1389.325439453125
31ayy0ln,encdec_new_current,20,570081280,1390.240478515625
31ayy0ln,encdec_new_current,20,580075520,1428.562255859375
31ayy0ln,encdec_new_current,20,590069760,1444.7623291015625
31ayy0ln,encdec_new_current,20,600064000,1440.853515625
3wa0mvkz,encdec_new_current,50,10076160,570.7451782226562
3wa0mvkz,encdec_new_current,50,20070400,621.6703491210938
3wa0mvkz,encdec_new_current,50,30064640,641.5774536132812
3wa0mvkz,encdec_new_current,50,40058880,659.189697265625
3wa0mvkz,encdec_new_current,50,50053120,630.3935546875
3wa0mvkz,encdec_new_current,50,60047360,674.5783081054688
3wa0mvkz,encdec_new_current,50,70041600,712.1737670898438
3wa0mvkz,encdec_new_current,50,80035840,713.0797119140625
3wa0mvkz,encdec_new_current,50,90030080,751.5372314453125
3wa0mvkz,encdec_new_current,50,100024320,743.6141357421875
3wa0mvkz,encdec_new_current,50,110018560,768.343994140625
3wa0mvkz,encdec_new_current,50,120012800,780.50830078125
3wa0mvkz,encdec_new_current,50,130007040,807.3173828125
3wa0mvkz,encdec_new_current,50,140001280,785.7603759765625
3wa0mvkz,encdec_new_current,50,150077440,792.4295654296875
3wa0mvkz,encdec_new_current,50,160071680,810.2494506835938
3wa0mvkz,encdec_new_current,50,170065920,822.009765625
3wa0mvkz,encdec_new_current,50,180060160,831.6795654296875
3wa0mvkz,encdec_new_current,50,190054400,855.6795043945312
3wa0mvkz,encdec_new_current,50,200048640,828.19970703125
3wa0mvkz,encdec_new_current,50,210042880,853.4689331054688
3wa0mvkz,encdec_new_current,50,220037120,841.0045776367188
3wa0mvkz,encdec_new_current,50,230031360,844.8358154296875
3wa0mvkz,encdec_new_current,50,240025600,846.9542846679688
3wa0mvkz,encdec_new_current,50,250019840,845.16259765625
3wa0mvkz,encdec_new_current,50,260014080,853.7642822265625
3wa0mvkz,encdec_new_current,50,270008320,884.1260986328125
3wa0mvkz,encdec_new_current,50,280002560,863.1497802734375
3wa0mvkz,encdec_new_current,50,290078720,863.314697265625
3wa0mvkz,encdec_new_current,50,300072960,878.0048828125
3wa0mvkz,encdec_new_current,50,310067200,873.096435546875
3wa0mvkz,encdec_new_current,50,320061440,881.6168823242188
3wa0mvkz,encdec_new_current,50,330055680,880.6980590820312
3wa0mvkz,encdec_new_current,50,340049920,894.4078369140625
3wa0mvkz,encdec_new_current,50,350044160,902.7196044921876
3wa0mvkz,encdec_new_current,50,360038400,886.0370483398438
3wa0mvkz,encdec_new_current,50,370032640,882.9606323242188
3wa0mvkz,encdec_new_current,50,380026880,877.0220947265625
3wa0mvkz,encdec_new_current,50,390021120,899.3323974609375
3wa0mvkz,encdec_new_current,50,400015360,863.3663330078125
3wa0mvkz,encdec_new_current,50,410009600,892.0440673828125
3wa0mvkz,encdec_new_current,50,420003840,878.3193359375
3wa0mvkz,encdec_new_current,50,430080000,871.501220703125
3wa0mvkz,encdec_new_current,50,440074240,852.86865234375
3wa0mvkz,encdec_new_current,50,450068480,854.9554443359375
3wa0mvkz,encdec_new_current,50,460062720,841.1262817382812
3wa0mvkz,encdec_new_current,50,470056960,878.3505249023438
3wa0mvkz,encdec_new_current,50,480051200,873.5560302734375
3wa0mvkz,encdec_new_current,50,490045440,895.9403686523438
3wa0mvkz,encdec_new_current,50,500039680,898.2815551757812
3wa0mvkz,encdec_new_current,50,510033920,877.6693115234375
3wa0mvkz,encdec_new_current,50,520028160,882.837646484375
3wa0mvkz,encdec_new_current,50,530022400,873.1693115234375
3wa0mvkz,encdec_new_current,50,540016640,888.171875
3wa0mvkz,encdec_new_current,50,550010880,911.047607421875
3wa0mvkz,encdec_new_current,50,560005120,915.0375366210938
3wa0mvkz,encdec_new_current,50,570081280,916.462646484375
3wa0mvkz,encdec_new_current,50,580075520,880.8931884765625
3wa0mvkz,encdec_new_current,50,590069760,922.9249267578124
3wa0mvkz,encdec_new_current,50,600064000,911.2176513671876
9htwlukh,encdec_new_reference,0,10076160,593.065673828125
9htwlukh,encdec_new_reference,0,20070400,832.9866943359375
9htwlukh,encdec_new_reference,0,30064640,938.794189453125
9htwlukh,encdec_new_reference,0,40058880,997.9011840820312
9htwlukh,encdec_new_reference,0,50053120,1061.641357421875
9htwlukh,encdec_new_reference,0,60047360,1171.09033203125
9htwlukh,encdec_new_reference,0,70041600,1281.7353515625
9htwlukh,encdec_new_reference,0,80035840,1496.191650390625
9htwlukh,encdec_new_reference,0,90030080,1651.1304931640625
9htwlukh,encdec_new_reference,0,100024320,1719.493896484375
9htwlukh,encdec_new_reference,0,110018560,1752.956787109375
9htwlukh,encdec_new_reference,0,120012800,1809.9871826171875
9htwlukh,encdec_new_reference,0,130007040,1818.5355224609373
