condition,wandb_id,wandb_name,created_at,state
encdec_old_reference,nauanqbo,RodentEncDec_delay20_eff20-20260706-062710,2026-07-06T10:27:20Z,finished
encdec_old_reference,plvvp0ni,RodentEncDec_delay10_eff10-20260706-062710,2026-07-06T10:27:20Z,finished
expfm_new_position,1xh2oe5q,RodentForwardModel_delay2_eff2-20260709-110910,2026-07-09T15:09:32Z,finished
expfm_new_position,6icwdgdg,RodentForwardModel_delay5_eff5-20260709-110911,2026-07-09T15:09:32Z,finished
expfm_new_position,is69dmfe,RodentForwardModel_delay20_eff20-20260709-111514,2026-07-09T15:15:25Z,finished
expfm_new_position,lv73tbo8,RodentForwardModel_delay0_eff0-20260709-111025,2026-07-09T15:10:40Z,finished
expfm_new_position,oesyktcx,RodentForwardModel_delay50_eff50-20260709-114229,2026-07-09T15:42:43Z,finished
expfm_new_reference,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,2026-08-11T21:42:52Z,failed
expfm_new_reference,2696la26,RodentForwardModel_delay7_eff7-20260811-173808,2026-08-11T21:38:09Z,failed
expfm_new_reference,3osnm0o6,RodentForwardModel_delay25_eff25-20260811-175025,2026-08-11T21:50:26Z,failed
expfm_new_reference,48icppj0,RodentForwardModel_delay20_eff20-20260811-174441,2026-08-11T21:44:43Z,failed
expfm_new_reference,6cbzq5on,RodentForwardModel_delay50_eff50-20260811-180113,2026-08-11T22:01:16Z,failed
expfm_new_reference,6ugicoso,RodentForwardModel_delay30_eff30-20260811-175615,2026-08-11T21:56:21Z,failed
expfm_new_reference,7c6xmp09,RodentForwardModel_delay9_eff9-20260811-173842,2026-08-11T21:38:43Z,failed
expfm_new_reference,co9cu5aw,RodentForwardModel_delay3_eff3-20260811-163204,2026-08-11T20:32:06Z,failed
expfm_new_reference,czsyqfjy,RodentForwardModel_delay70_eff70-20260811-180332,2026-08-11T22:03:34Z,failed
expfm_new_reference,eq25n7dm,RodentForwardModel_delay4_eff4-20260811-173716,2026-08-11T21:37:20Z,failed
expfm_new_reference,f0a0360u,RodentForwardModel_delay100_eff100-20260811-181425,2026-08-11T22:14:26Z,failed
expfm_new_reference,j2bmags2,RodentForwardModel_delay5_eff5-20260811-173716,2026-08-11T21:37:20Z,failed
expfm_new_reference,m5fbx6tq,RodentForwardModel_delay6_eff6-20260811-173748,2026-08-11T21:37:49Z,failed
expfm_new_reference,q7e7028r,RodentForwardModel_delay0_eff0-20260811-162018,2026-08-11T20:20:34Z,failed
expfm_new_reference,qqzdghe9,RodentForwardModel_delay40_eff40-20260811-175614,2026-08-11T21:56:21Z,failed
expfm_new_reference,qubjc67b,RodentForwardModel_delay80_eff80-20260811-181325,2026-08-11T22:13:28Z,failed
expfm_new_reference,t4lisyr9,RodentForwardModel_delay8_eff8-20260811-173834,2026-08-11T21:38:35Z,failed
expfm_new_reference,tuakxoap,RodentForwardModel_delay60_eff60-20260811-180332,2026-08-11T22:03:34Z,failed
expfm_new_reference,vxo6rooq,RodentForwardModel_delay90_eff90-20260811-181317,2026-08-11T22:13:21Z,failed
expfm_new_reference,wdnsv6wt,RodentForwardModel_delay1_eff1-20260811-163030,2026-08-11T20:30:32Z,failed
expfm_new_reference,yws4x1hj,RodentForwardModel_delay15_eff15-20260811-174441,2026-08-11T21:44:43Z,failed
expfm_new_reference,zgwma7ta,RodentForwardModel_delay2_eff2-20260811-163022,2026-08-11T20:30:29Z,failed
expfm_new_reference,zq4rpcds,RodentForwardModel_delay12_eff12-20260811-174307,2026-08-11T21:43:09Z,failed
expfm_old_current,0v244yas,RodentForwardModel_delay4_eff4-20260619-033209,2026-06-19T07:32:10Z,finished
expfm_old_current,1j36ffre,RodentForwardModel_delay40_eff40-20260619-035659,2026-06-19T07:57:01Z,finished
expfm_old_current,29h53tbw,RodentForwardModel_delay50_eff50-20260619-040449,2026-06-19T08:04:52Z,finished
expfm_old_current,3h12kbno,RodentForwardModel_delay9_eff9-20260619-033655,2026-06-19T07:36:56Z,finished
expfm_old_current,3wnn9itz,RodentForwardModel_delay80_eff80-20260619-040733,2026-06-19T08:07:34Z,finished
expfm_old_current,4dgvazws,RodentForwardModel_delay100_eff100-20260619-041703,2026-06-19T08:17:04Z,finished
expfm_old_current,4spnzcd6,RodentForwardModel_delay8_eff8-20260619-033515,2026-06-19T07:35:16Z,finished
expfm_old_current,5chxtk59,RodentForwardModel_delay70_eff70-20260619-040722,2026-06-19T08:07:23Z,finished
expfm_old_current,6rp2ntz7,RodentForwardModel_delay10_eff10-20260619-033822,2026-06-19T07:38:25Z,finished
expfm_old_current,7mbhtcl1,RodentForwardModel_delay3_eff3-20260619-033153,2026-06-19T07:31:54Z,finished
expfm_old_current,7wqiu7d3,RodentForwardModel_delay25_eff25-20260619-035219,2026-06-19T07:52:23Z,finished
expfm_old_current,bge1cw3s,RodentForwardModel_delay20_eff20-20260619-034701,2026-06-19T07:47:02Z,finished
expfm_old_current,cux09djh,RodentForwardModel_delay2_eff2-20260619-033003,2026-06-19T07:30:04Z,finished
expfm_old_current,dcgsgytz,RodentForwardModel_delay7_eff7-20260619-033456,2026-06-19T07:34:57Z,finished
expfm_old_current,g6mz0mci,RodentForwardModel_delay30_eff30-20260619-035534,2026-06-19T07:55:35Z,finished
expfm_old_current,lwf9q634,RodentForwardModel_delay12_eff12-20260619-033905,2026-06-19T07:39:06Z,finished
expfm_old_current,n360ngyz,RodentForwardModel_delay1_eff1-20260619-032834,2026-06-19T07:28:44Z,finished
expfm_old_current,nuqt0890,RodentForwardModel_delay5_eff5-20260619-033243,2026-06-19T07:32:44Z,finished
expfm_old_current,oeb11ok2,RodentForwardModel_delay6_eff6-20260619-033349,2026-06-19T07:33:51Z,finished
expfm_old_current,oelpm5vy,RodentForwardModel_delay15_eff15-20260619-034343,2026-06-19T07:43:44Z,finished
expfm_old_current,oof7uath,RodentForwardModel_delay0_eff0-20260619-032834,2026-06-19T07:28:44Z,finished
expfm_old_current,rmeykqfj,RodentForwardModel_delay60_eff60-20260619-040528,2026-06-19T08:05:30Z,finished
expfm_old_current,zu36pzzv,RodentForwardModel_delay90_eff90-20260619-041422,2026-06-19T08:14:24Z,finished
expfm_old_position,3f3r7yds,RodentForwardModel_delay0_eff0-20260706-171304,2026-07-06T21:13:14Z,finished
expfm_old_position,ag0ppq7m,RodentForwardModel_delay20_eff20-20260706-171304,2026-07-06T21:13:14Z,finished
expfm_old_position,cour9ula,RodentForwardModel_delay70_eff70-20260706-171304,2026-07-06T21:13:14Z,finished
expfm_old_position,d4w728ul,RodentForwardModel_delay100_eff100-20260706-171304,2026-07-06T21:13:14Z,finished
expfm_old_position,m87hoxba,RodentForwardModel_delay10_eff10-20260706-171304,2026-07-06T21:13:14Z,finished
expfm_old_position,u1tiif7a,RodentForwardModel_delay5_eff5-20260706-171310,2026-07-06T21:13:14Z,finished
expfm_old_position,un5lkdy3,RodentForwardModel_delay2_eff2-20260706-171304,2026-07-06T21:13:14Z,finished
expfm_old_position,y9g2f9qe,RodentForwardModel_delay50_eff50-20260706-171304,2026-07-06T21:13:14Z,finished
expfm_old_reference,4jp6xwlz,RodentForwardModel_delay0_eff0-20260706-062716,2026-07-06T10:27:20Z,finished
expfm_old_reference,4rtd5osb,RodentForwardModel_delay2_eff2-20260706-062800,2026-07-06T10:28:01Z,finished
expfm_old_reference,588niguc,RodentForwardModel_delay5_eff5-20260706-062817,2026-07-06T10:28:18Z,finished
expfm_old_reference,996slefh,RodentForwardModel_delay10_eff10-20260706-062823,2026-07-06T10:28:24Z,finished
expfm_old_reference,gkphkezd,RodentForwardModel_delay20_eff20-20260706-062824,2026-07-06T10:28:25Z,finished
expfm_old_reference,jsuoivys,RodentForwardModel_delay50_eff50-20260706-062835,2026-07-06T10:28:36Z,finished
pgfm_new_reference,16qfobwj,RodentForwardModel_delay100_eff100_nodetach-20260813-054949,2026-08-13T09:50:04Z,finished
pgfm_new_reference,7qsntx62,RodentForwardModel_delay3_eff3_nodetach-20260812-091605,2026-08-12T13:16:07Z,finished
pgfm_new_reference,cgs8q5gj,RodentForwardModel_delay10_eff10_nodetach-20260812-072521,2026-08-12T11:25:23Z,finished
pgfm_new_reference,efc0z8fe,RodentForwardModel_delay0_eff0_nodetach-20260812-072126,2026-08-12T11:21:32Z,finished
pgfm_new_reference,jtjbb7u6,RodentForwardModel_delay2_eff2_nodetach-20260812-084447,2026-08-12T12:44:50Z,finished
pgfm_new_reference,k4cwiv1u,RodentForwardModel_delay15_eff15_nodetach-20260813-060058,2026-08-13T10:01:00Z,finished
pgfm_new_reference,kwk401pl,RodentForwardModel_delay10_eff10_nodetach-20260812-100602,2026-08-12T14:06:07Z,finished
pgfm_new_reference,lxgp2zfn,RodentForwardModel_delay50_eff50_nodetach-20260812-100615,2026-08-12T14:06:17Z,finished
pgfm_new_reference,mwaeczx8,RodentForwardModel_delay1_eff1_nodetach-20260812-074056,2026-08-12T11:40:58Z,finished
pgfm_new_reference,tb05rkir,RodentForwardModel_delay70_eff70_nodetach-20260813-055608,2026-08-13T09:56:10Z,finished
pgfm_new_reference,th9oxbti,RodentForwardModel_delay5_eff5_nodetach-20260812-092359,2026-08-12T13:24:00Z,finished
pgfm_new_reference,via4qt5i,RodentForwardModel_delay30_eff30_nodetach-20260812-100615,2026-08-12T14:06:16Z,finished
pgfm_new_reference,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,2026-08-12T14:06:16Z,finished
pgfm_old_current,1swpf440,RodentForwardModel_delay25_eff25_nodetach-20260701-092452,2026-07-01T13:25:01Z,finished
pgfm_old_current,2q4lp1ad,RodentForwardModel_delay15_eff15_nodetach-20260701-092554,2026-07-01T13:25:56Z,finished
pgfm_old_current,3vtfnx86,RodentForwardModel_delay4_eff4_nodetach-20260701-093042,2026-07-01T13:30:45Z,finished
