wandb_id,condition,arm,seed,delay_k,step,reward_mean,lifespan_mean,fm_mse_eval,joint_l2_error,termination_rate
25io6a70,expfm,explicit,42,10,160071680,1272.756103515625,356.6240234375,0.0404418185353279,1.7581181526184082,0.0028536701574921
25io6a70,expfm,explicit,42,10,170065920,1288.9188232421875,358.1884765625,0.0411326736211776,1.6824026107788086,0.002982668345794
25io6a70,expfm,explicit,42,10,180060160,1372.121337890625,367.888671875,0.0400314331054687,1.583640217781067,0.0026387220714241
25io6a70,expfm,explicit,42,10,190054400,1361.3779296875,368.068359375,0.037154771387577,1.5792653560638428,0.0023057947400957
25io6a70,expfm,explicit,42,10,200048640,1414.699951171875,371.5595703125,0.0382516346871852,1.5384018421173096,0.0025427318178117
25io6a70,expfm,explicit,42,10,210042880,1462.70654296875,383.6787109375,0.0355706922709941,1.533517360687256,0.0021848641335964
25io6a70,expfm,explicit,42,10,220037120,1511.70361328125,391.5009765625,0.0348739922046661,1.5228055715560913,0.0019171421881765
25io6a70,expfm,explicit,42,10,230031360,1523.81005859375,389.0791015625,0.0333127081394195,1.482712745666504,0.0019219941459596
25io6a70,expfm,explicit,42,10,240025600,1525.093994140625,386.26171875,0.0420196317136287,1.4946553707122805,0.002114466857165
25io6a70,expfm,explicit,42,10,250019840,1578.5234375,400.837890625,0.0326065979897975,1.4902669191360474,0.0015851078787818
25io6a70,expfm,explicit,42,10,260014080,1540.969970703125,387.4765625,0.0311276763677597,1.4732234477996826,0.002070978982374
25io6a70,expfm,explicit,42,10,270008320,1576.8642578125,400.0849609375,0.0316485576331615,1.5127801895141602,0.0017242631874978
25io6a70,expfm,explicit,42,10,280002560,1610.84033203125,403.05859375,0.0306754019111394,1.4806294441223145,0.0015382326673716
25io6a70,expfm,explicit,42,10,290078720,1586.999267578125,397.654296875,0.030810322612524,1.4641603231430054,0.0016795243136584
25io6a70,expfm,explicit,42,10,300072960,1631.7525634765625,406.607421875,0.0298720058053731,1.4742249250411987,0.0013362923637032
25io6a70,expfm,explicit,42,10,310067200,1641.3160400390625,406.24609375,0.0295473858714103,1.449137806892395,0.0013301649596542
25io6a70,expfm,explicit,42,10,320061440,1683.2021484375,415.916015625,0.0268077440559864,1.4143471717834473,0.0009685426484793
25io6a70,expfm,explicit,42,10,330055680,1609.8099365234375,395.5068359375,0.0296070538461208,1.4393773078918457,0.0018322325777262
25io6a70,expfm,explicit,42,10,340049920,1586.3095703125,392.9140625,0.0312425903975963,1.4304094314575195,0.0019397133728489
25io6a70,expfm,explicit,42,10,350044160,1629.4229736328125,399.701171875,0.0289392881095409,1.396841049194336,0.0015631054993718
25io6a70,expfm,explicit,42,10,360038400,1667.8544921875,411.046875,0.0266534443944692,1.4280503988265991,0.0010558294598013
25io6a70,expfm,explicit,42,10,370032640,1688.85791015625,413.2548828125,0.0261079389601945,1.389857530593872,0.0011016111820936
25io6a70,expfm,explicit,42,10,380026880,1689.6298828125,412.08203125,0.0264375656843185,1.389854907989502,0.0010427454253658
25io6a70,expfm,explicit,42,10,390021120,1688.916259765625,410.4443359375,0.0259016826748847,1.37732195854187,0.0011316412128508
25io6a70,expfm,explicit,42,10,400015360,1740.010498046875,422.046875,0.0258054975420236,1.368469476699829,0.0008853418985381
25io6a70,expfm,explicit,42,10,410009600,1691.2587890625,409.6455078125,0.0254134461283683,1.3541724681854248,0.0011736890301108
25io6a70,expfm,explicit,42,10,420003840,1706.3575439453125,415.2802734375,0.0245805457234382,1.3953099250793457,0.0009720733505673
25io6a70,expfm,explicit,42,10,430080000,1743.8619384765625,423.4853515625,0.0229180268943309,1.3858606815338137,0.0006755237118341
25io6a70,expfm,explicit,42,10,440074240,1702.9217529296875,413.2412109375,0.0258873160928487,1.3767961263656616,0.001033078180626
25io6a70,expfm,explicit,42,10,450068480,1645.2669677734375,402.125,0.0297400187700986,1.419318675994873,0.0015273008029907
25io6a70,expfm,explicit,42,10,460062720,1757.97509765625,424.5361328125,0.022688640281558,1.3717772960662842,0.0006923007895238
25io6a70,expfm,explicit,42,10,470056960,1753.331787109375,422.744140625,0.0236698985099792,1.3764057159423828,0.0007541601080447
25io6a70,expfm,explicit,42,10,480051200,1666.682373046875,408.353515625,0.0332177057862281,1.420634627342224,0.0011714177671819
25io6a70,expfm,explicit,42,10,490045440,1751.4075927734375,422.2451171875,0.0228629074990749,1.3596116304397583,0.0007464998634532
25io6a70,expfm,explicit,42,10,500039680,1773.1876220703125,426.625,0.0222344398498535,1.3634291887283323,0.0006137517630122
25io6a70,expfm,explicit,42,10,510033920,1750.4300537109375,420.6865234375,0.023254619911313,1.3555538654327393,0.0008154109236784
25io6a70,expfm,explicit,42,10,520028160,1719.172607421875,415.0908203125,0.0238031726330518,1.4095044136047363,0.0009585897205397
25io6a70,expfm,explicit,42,10,530022400,1716.247314453125,411.11328125,0.0247592069208621,1.403668761253357,0.001241261488758
25io6a70,expfm,explicit,42,10,540016640,1751.2763671875,419.3642578125,0.0230875499546527,1.3568408489227295,0.0008951132185757
25io6a70,expfm,explicit,42,10,550010880,1757.64111328125,423.158203125,0.0225527621805667,1.3469088077545166,0.0007184021524153
25io6a70,expfm,explicit,42,10,560005120,1770.86181640625,423.0859375,0.0227590780705213,1.3702609539031982,0.0007268974441103
25io6a70,expfm,explicit,42,10,570081280,1786.588134765625,425.19140625,0.0237194877117872,1.337185263633728,0.0007078753551468
25io6a70,expfm,explicit,42,10,580075520,1777.0650634765625,422.947265625,0.0225126519799232,1.3590352535247805,0.0007187881856225
25io6a70,expfm,explicit,42,10,590069760,1788.3836669921875,429.6279296875,0.022914333269,1.3937335014343262,0.0005009565502405
25io6a70,expfm,explicit,42,10,600064000,1797.570556640625,427.91796875,0.02257108874619,1.339317798614502,0.0005795549368485
2696la26,expfm,explicit,42,7,10076160,594.953857421875,230.4267578125,0.0501622259616851,2.6098999977111816,0.0105448486283421
2696la26,expfm,explicit,42,7,20070400,588.9140625,217.47265625,0.0522356182336807,2.4806113243103027,0.0101743750274181
2696la26,expfm,explicit,42,7,30064640,687.9736328125,235.693359375,0.0495045632123947,2.2906365394592285,0.0090089850127696
2696la26,expfm,explicit,42,7,40058880,808.6370239257812,263.7236328125,0.0384612083435058,2.034083604812622,0.0071327844634652
2696la26,expfm,explicit,42,7,50053120,854.7643432617188,271.119140625,0.0344102643430233,1.970254898071289,0.0064816186204552
2696la26,expfm,explicit,42,7,60047360,911.9558715820312,276.4619140625,0.0327678099274635,1.8048852682113647,0.006337652914226
2696la26,expfm,explicit,42,7,70041600,921.223388671875,277.2451171875,0.0318616740405559,1.755605697631836,0.0058209411799907
2696la26,expfm,explicit,42,7,80035840,973.39404296875,284.6826171875,0.0322901234030723,1.7605100870132446,0.0052899927832186
2696la26,expfm,explicit,42,7,90030080,985.55126953125,285.318359375,0.0331568606197834,1.7170487642288208,0.0052102245390415
2696la26,expfm,explicit,42,7,100024320,1003.1524658203124,288.6591796875,0.0337942987680435,1.7228285074234009,0.0050494354218244
2696la26,expfm,explicit,42,7,110018560,1028.9869384765625,298.43359375,0.0306720342487096,1.6687185764312744,0.0045288475230336
2696la26,expfm,explicit,42,7,120012800,1040.714111328125,294.2529296875,0.0341710709035396,1.7236108779907229,0.0049777994863688
2696la26,expfm,explicit,42,7,130007040,1095.0474853515625,311.380859375,0.0357179380953311,1.7383934259414673,0.0042004198767244
2696la26,expfm,explicit,42,7,140001280,1158.052001953125,326.0771484375,0.035167958587408,1.725265383720398,0.003679045010358
2696la26,expfm,explicit,42,7,150077440,1198.1708984375,331.01171875,0.0371894165873527,1.6176085472106934,0.0035032695159316
2696la26,expfm,explicit,42,7,160071680,1363.72119140625,364.330078125,0.0337602570652961,1.5597898960113523,0.0026818595360964
2696la26,expfm,explicit,42,7,170065920,1360.65234375,356.8544921875,0.0340017080307006,1.5113999843597412,0.0028403520118445
2696la26,expfm,explicit,42,7,180060160,1447.5699462890625,375.4609375,0.0324366763234138,1.500596284866333,0.002422307152301
2696la26,expfm,explicit,42,7,190054400,1504.2333984375,386.064453125,0.0310694053769111,1.4990816116333008,0.002162205055356
2696la26,expfm,explicit,42,7,200048640,1523.25,385.75,0.0291005969047546,1.5022826194763184,0.0021685597021132
2696la26,expfm,explicit,42,7,210042880,1570.217529296875,394.3154296875,0.0282594356685876,1.485229253768921,0.0017818794585764
2696la26,expfm,explicit,42,7,220037120,1577.24560546875,394.185546875,0.0280654821544885,1.4569772481918335,0.0018843312282115
2696la26,expfm,explicit,42,7,230031360,1602.7984619140625,398.2900390625,0.0276416968554258,1.4311100244522097,0.0017140835989266
2696la26,expfm,explicit,42,7,240025600,1582.66357421875,396.2734375,0.0274506416171789,1.4588414430618286,0.00168760237284
2696la26,expfm,explicit,42,7,250019840,1628.0565185546875,403.0263671875,0.025837143883109,1.4296268224716189,0.0014515990624204
2696la26,expfm,explicit,42,7,260014080,1670.845947265625,411.5791015625,0.024878654628992,1.4368525743484497,0.0010879358742386
2696la26,expfm,explicit,42,7,270008320,1629.34765625,399.921875,0.0259127728641033,1.4320521354675293,0.0014102607965469
2696la26,expfm,explicit,42,7,280002560,1676.880126953125,412.1552734375,0.0242601297795772,1.4331473112106323,0.0010778889991343
2696la26,expfm,explicit,42,7,290078720,1708.547607421875,419.009765625,0.022825026884675,1.416023015975952,0.0008279916364699
2696la26,expfm,explicit,42,7,300072960,1711.335693359375,418.5673828125,0.0224742442369461,1.4181838035583496,0.0008340600179508
2696la26,expfm,explicit,42,7,310067200,1692.610595703125,410.3095703125,0.023128580302,1.3985676765441897,0.0011607656488195
2696la26,expfm,explicit,42,7,320061440,1707.208740234375,413.1572265625,0.0235567465424537,1.3890137672424316,0.0011113866930827
2696la26,expfm,explicit,42,7,330055680,1706.325927734375,416.2353515625,0.0237906910479068,1.450897216796875,0.0009636051254346
2696la26,expfm,explicit,42,7,340049920,1771.6732177734375,428.62890625,0.022919600829482,1.3980042934417725,0.0005348260747268
2696la26,expfm,explicit,42,7,350044160,1692.6864013671875,410.384765625,0.0277764201164245,1.412757158279419,0.0011470802128314
2696la26,expfm,explicit,42,7,360038400,1778.00439453125,425.185546875,0.0219450518488883,1.3657419681549072,0.0006951729301363
2696la26,expfm,explicit,42,7,370032640,1772.0252685546875,423.529296875,0.0204708650708198,1.3704986572265625,0.0007000768091529
2696la26,expfm,explicit,42,7,380026880,1756.1982421875,420.8115234375,0.0230226591229438,1.3854974508285522,0.0009720718953758
2696la26,expfm,explicit,42,7,390021120,1786.9154052734375,425.109375,0.0199164878576993,1.3516485691070557,0.0007266835309565
2696la26,expfm,explicit,42,7,400015360,1808.1484375,430.9453125,0.019174113869667,1.346285343170166,0.0005049597821198
2696la26,expfm,explicit,42,7,410009600,1821.093505859375,434.3125,0.0194847956299781,1.3487772941589355,0.0004179650277364
2696la26,expfm,explicit,42,7,420003840,1800.528076171875,428.1220703125,0.0193306356668472,1.349442720413208,0.0006057441351003
2696la26,expfm,explicit,42,7,430080000,1815.948486328125,430.5908203125,0.0190695915371179,1.3468194007873535,0.0005206146743148
2696la26,expfm,explicit,42,7,440074240,1819.675048828125,434.033203125,0.0198583118617534,1.369111180305481,0.0004146850842516
2696la26,expfm,explicit,42,7,450068480,1814.330322265625,430.3310546875,0.0196424126625061,1.3514316082000732,0.0005088096950203
2696la26,expfm,explicit,42,7,460062720,1844.172607421875,437.6435546875,0.0194224696606397,1.3650734424591064,0.0002833515463862
2696la26,expfm,explicit,42,7,470056960,1831.0703125,432.572265625,0.0186789371073246,1.3360793590545654,0.0004683269653469
2696la26,expfm,explicit,42,7,480051200,1787.9979248046875,425.193359375,0.0191873870790004,1.3627445697784424,0.0007296386756934
2696la26,expfm,explicit,42,7,490045440,1853.9609375,437.3935546875,0.0172653272747993,1.3200725317001345,0.0003293711342848
2696la26,expfm,explicit,42,7,500039680,1818.34814453125,429.6708984375,0.0187228191643953,1.34095299243927,0.0005548174958676
2696la26,expfm,explicit,42,7,510033920,1839.429443359375,434.609375,0.0185461714863777,1.3290425539016724,0.0003705779963638
2696la26,expfm,explicit,42,7,520028160,1854.407958984375,436.9716796875,0.0173960141837596,1.318596601486206,0.0002953475923277
2696la26,expfm,explicit,42,7,530022400,1864.5999755859373,438.482421875,0.0190606955438852,1.311639428138733,0.0002561445871833
2696la26,expfm,explicit,42,7,540016640,1832.1397705078125,432.4521484375,0.0174792353063821,1.3348042964935305,0.0004474755260162
2696la26,expfm,explicit,42,7,550010880,1867.3883056640625,437.953125,0.0166456811130046,1.327938199043274,0.0002744010125752
2696la26,expfm,explicit,42,7,560005120,1864.234375,437.56640625,0.0191012937575578,1.3371241092681885,0.0003258667129557
2696la26,expfm,explicit,42,7,570081280,1872.7178955078125,439.6943359375,0.0168094262480735,1.320275068283081,0.0002344352396903
2696la26,expfm,explicit,42,7,580075520,1869.7021484375,437.8115234375,0.0171102136373519,1.3046419620513916,0.0003105695941485
2696la26,expfm,explicit,42,7,590069760,1878.132080078125,438.40234375,0.0167656410485506,1.3184312582015991,0.0002743336081039
2696la26,expfm,explicit,42,7,600064000,1874.2266845703125,439.80859375,0.0178921949118375,1.337073802947998,0.0002641049504745
3osnm0o6,expfm,explicit,42,25,10076160,556.635498046875,221.509765625,0.0925320386886596,2.691007375717163,0.0106569761410355
3osnm0o6,expfm,explicit,42,25,20070400,613.3233642578125,225.0341796875,0.0795755535364151,2.397218942642212,0.0094498433172702
3osnm0o6,expfm,explicit,42,25,30064640,683.63037109375,245.8037109375,0.0702544599771499,2.359727382659912,0.0082038147374987
3osnm0o6,expfm,explicit,42,25,40058880,799.0739135742188,270.48046875,0.0599643364548683,2.166322469711304,0.0069102398119866
3osnm0o6,expfm,explicit,42,25,50053120,809.6607055664062,268.9287109375,0.0619038455188274,2.1325974464416504,0.0067602591589093
3osnm0o6,expfm,explicit,42,25,60047360,839.713623046875,270.5576171875,0.0600255280733108,2.0401172637939453,0.0064472071826457
3osnm0o6,expfm,explicit,42,25,70041600,879.46630859375,276.587890625,0.0575810894370079,2.027474880218506,0.0060240076854825
3osnm0o6,expfm,explicit,42,25,80035840,884.5142822265625,275.048828125,0.0562333017587661,1.928144454956055,0.0057003428228199
3osnm0o6,expfm,explicit,42,25,90030080,905.81201171875,278.236328125,0.0534975565969944,1.876596450805664,0.005920953117311
3osnm0o6,expfm,explicit,42,25,100024320,909.6420288085938,277.013671875,0.0504987314343452,1.8232053518295288,0.0057540088891983
3osnm0o6,expfm,explicit,42,25,110018560,924.260498046875,283.5966796875,0.0511052757501602,1.8657341003417969,0.0054311165586113
3osnm0o6,expfm,explicit,42,25,120012800,944.24755859375,283.2958984375,0.0514242276549339,1.7812004089355469,0.0055875028483569
3osnm0o6,expfm,explicit,42,25,130007040,968.2430419921876,288.80859375,0.052753634750843,1.8189648389816284,0.0052314158529043
3osnm0o6,expfm,explicit,42,25,140001280,1020.9385375976562,302.0458984375,0.0518739596009254,1.8097115755081177,0.0044173197820782
3osnm0o6,expfm,explicit,42,25,150077440,1091.5982666015625,323.9072265625,0.0579867735505104,1.826045513153076,0.0040765306912362
3osnm0o6,expfm,explicit,42,25,160071680,1130.5301513671875,333.755859375,0.0609951540827751,1.811152458190918,0.0037205149419605
3osnm0o6,expfm,explicit,42,25,170065920,1157.171630859375,334.5537109375,0.0601807758212089,1.7563226222991943,0.0037990815471857
3osnm0o6,expfm,explicit,42,25,180060160,1216.5537109375,352.2431640625,0.059710219502449,1.82111930847168,0.0032177197281271
3osnm0o6,expfm,explicit,42,25,190054400,1232.72314453125,354.0498046875,0.0623315945267677,1.7530460357666016,0.0032923866529017
3osnm0o6,expfm,explicit,42,25,200048640,1293.51513671875,364.630859375,0.0552541613578796,1.680698037147522,0.0028847986832261
3osnm0o6,expfm,explicit,42,25,210042880,1301.086181640625,362.7236328125,0.0565153956413269,1.6409876346588137,0.0029209931381046
3osnm0o6,expfm,explicit,42,25,220037120,1310.858642578125,364.5751953125,0.0536209195852279,1.6335103511810305,0.0027451154310256
3osnm0o6,expfm,explicit,42,25,230031360,1321.1973876953125,365.0263671875,0.0570387914776802,1.625166416168213,0.0026808409020304
3osnm0o6,expfm,explicit,42,25,240025600,1272.81201171875,349.92578125,0.0575081519782543,1.613277554512024,0.0032658735290169
3osnm0o6,expfm,explicit,42,25,250019840,1306.7490234375,360.1494140625,0.0561321601271629,1.6396245956420898,0.0027835469227284
3osnm0o6,expfm,explicit,42,25,260014080,1344.7158203125,364.8359375,0.0569450370967388,1.5977619886398315,0.0026792776770889
3osnm0o6,expfm,explicit,42,25,270008320,1357.160400390625,362.673828125,0.0560119524598121,1.5922770500183103,0.0029231393709778
3osnm0o6,expfm,explicit,42,25,280002560,1397.2239990234375,371.7158203125,0.054530806839466,1.5734333992004397,0.0025176382623612
3osnm0o6,expfm,explicit,42,25,290078720,1370.352294921875,365.7568359375,0.0543418005108833,1.5926759243011477,0.0025805076584219
3osnm0o6,expfm,explicit,42,25,300072960,1371.698486328125,367.1435546875,0.0581110678613185,1.5964982509613037,0.0024971971288323
3osnm0o6,expfm,explicit,42,25,310067200,1403.07421875,370.560546875,0.0513204112648963,1.564443826675415,0.002573188394308
3osnm0o6,expfm,explicit,42,25,320061440,1456.2806396484375,383.482421875,0.048457708209753,1.5303196907043457,0.0020723389461636
3osnm0o6,expfm,explicit,42,25,330055680,1440.3038330078125,378.4716796875,0.0502501167356967,1.539000153541565,0.0022331299260258
3osnm0o6,expfm,explicit,42,25,340049920,1436.467529296875,379.6865234375,0.0481241308152675,1.5698164701461792,0.0021440512500703
3osnm0o6,expfm,explicit,42,25,350044160,1471.94384765625,383.8193359375,0.0468027628958225,1.5527390241622925,0.0021433569490909
3osnm0o6,expfm,explicit,42,25,360038400,1500.97900390625,389.4326171875,0.0472950898110866,1.53434157371521,0.0018795082578435
3osnm0o6,expfm,explicit,42,25,370032640,1469.57763671875,379.9609375,0.0481532737612724,1.502976655960083,0.0023703626357018
3osnm0o6,expfm,explicit,42,25,380026880,1464.600341796875,380.53515625,0.0476582273840904,1.532065749168396,0.0022186471614986
3osnm0o6,expfm,explicit,42,25,390021120,1481.3787841796875,383.0537109375,0.0488838776946067,1.5416712760925293,0.0022393565159291
3osnm0o6,expfm,explicit,42,25,400015360,1490.677490234375,385.2919921875,0.050369244068861,1.5367783308029177,0.0021076507400721
3osnm0o6,expfm,explicit,42,25,410009600,1545.1053466796875,396.3798828125,0.0474115647375583,1.5014841556549072,0.0015915506519377
3osnm0o6,expfm,explicit,42,25,420003840,1488.010498046875,384.14453125,0.0507283248007297,1.5164930820465088,0.0021107636857777
3osnm0o6,expfm,explicit,42,25,430080000,1523.579345703125,391.6875,0.0466446205973625,1.526899337768555,0.0018498892895877
3osnm0o6,expfm,explicit,42,25,440074240,1509.80126953125,388.2197265625,0.0456799641251564,1.515125751495361,0.0019881303887814
3osnm0o6,expfm,explicit,42,25,450068480,1503.8013916015625,391.0205078125,0.0455919653177261,1.5237467288970947,0.0017709762323647
3osnm0o6,expfm,explicit,42,25,460062720,1512.681396484375,386.765625,0.0477750413119792,1.510928511619568,0.0020013835746794
3osnm0o6,expfm,explicit,42,25,470056960,1545.1671142578125,398.6845703125,0.045284129679203,1.5293978452682495,0.0015172697603702
3osnm0o6,expfm,explicit,42,25,480051200,1551.336669921875,400.6806640625,0.0438320972025394,1.5572841167449951,0.0014293667627498
3osnm0o6,expfm,explicit,42,25,490045440,1532.681396484375,392.1767578125,0.0438587367534637,1.5219932794570925,0.001817314652726
3osnm0o6,expfm,explicit,42,25,500039680,1533.3165283203125,392.615234375,0.0448437333106994,1.530966877937317,0.0018642725190147
3osnm0o6,expfm,explicit,42,25,510033920,1571.5142822265625,399.3466796875,0.0443074218928813,1.530064821243286,0.0014892052859067
3osnm0o6,expfm,explicit,42,25,520028160,1583.628173828125,402.521484375,0.044191189110279,1.525885820388794,0.0014413968892768
3osnm0o6,expfm,explicit,42,25,530022400,1570.924072265625,400.892578125,0.0446134991943836,1.52024507522583,0.0015210852725431
3osnm0o6,expfm,explicit,42,25,540016640,1562.959228515625,397.8662109375,0.0454766601324081,1.5058046579360962,0.0015765618300065
3osnm0o6,expfm,explicit,42,25,550010880,1610.8349609375,407.37890625,0.0406094938516616,1.4753034114837646,0.001273505273275
3osnm0o6,expfm,explicit,42,25,560005120,1589.2620849609375,402.2822265625,0.0399130880832672,1.4940241575241089,0.0013518540654331
3osnm0o6,expfm,explicit,42,25,570081280,1568.710205078125,400.4443359375,0.04586623609066,1.525808334350586,0.0015569133684039
3osnm0o6,expfm,explicit,42,25,580075520,1591.0008544921875,403.4345703125,0.0416218154132366,1.491811752319336,0.0013977896887809
3osnm0o6,expfm,explicit,42,25,590069760,1570.407470703125,396.248046875,0.0421459563076496,1.4896845817565918,0.0017048674635589
3osnm0o6,expfm,explicit,42,25,600064000,1606.809326171875,404.1181640625,0.0426756888628006,1.4844437837600708,0.0013843518681824
48icppj0,expfm,explicit,42,20,10076160,516.6556396484375,202.6787109375,0.0789734870195388,2.489545583724976,0.0111641278490424
48icppj0,expfm,explicit,42,20,20070400,629.8435668945312,228.5078125,0.0696480870246887,2.38329815864563,0.0094048408791422
48icppj0,expfm,explicit,42,20,30064640,709.855712890625,253.3125,0.0631465017795562,2.3123903274536133,0.0076806261204183
48icppj0,expfm,explicit,42,20,40058880,767.960693359375,262.4365234375,0.0537928193807601,2.087355613708496,0.0071192518807947
48icppj0,expfm,explicit,42,20,50053120,848.9324951171875,273.298828125,0.053797535598278,1.9984254837036133,0.006490496918559
48icppj0,expfm,explicit,42,20,60047360,866.8211669921875,275.1728515625,0.0487515404820442,1.926070094108581,0.0062282504513859
48icppj0,expfm,explicit,42,20,70041600,893.8065185546875,275.6728515625,0.0482441298663616,1.8666404485702517,0.005903341807425
48icppj0,expfm,explicit,42,20,80035840,935.449462890625,283.634765625,0.045501209795475,1.813686847686768,0.0055367345921695
48icppj0,expfm,explicit,42,20,90030080,927.6259155273438,280.71484375,0.0486054308712482,1.7724053859710691,0.0057342541404068
48icppj0,expfm,explicit,42,20,100024320,956.270263671875,287.5546875,0.0484640076756477,1.8196721076965328,0.0053127584978938
48icppj0,expfm,explicit,42,20,110018560,975.4693603515624,290.0283203125,0.0450171157717704,1.7898461818695068,0.0048757372424006
48icppj0,expfm,explicit,42,20,120012800,1040.5284423828125,308.46484375,0.0537777505815029,1.817127704620361,0.0044741705060005
48icppj0,expfm,explicit,42,20,130007040,1108.787353515625,323.9404296875,0.0504835769534111,1.7409231662750244,0.0042845895513892
48icppj0,expfm,explicit,42,20,140001280,1215.818359375,349.9189453125,0.0511534363031387,1.7300550937652588,0.0031617917120456
48icppj0,expfm,explicit,42,20,150077440,1194.99658203125,347.5205078125,0.0495584160089492,1.7418980598449707,0.0032252517994493
48icppj0,expfm,explicit,42,20,160071680,1247.519287109375,357.0830078125,0.0509730540215969,1.7110462188720703,0.0029215095564723
48icppj0,expfm,explicit,42,20,170065920,1265.3160400390625,358.2880859375,0.0546327605843544,1.704537868499756,0.0029929671436548
48icppj0,expfm,explicit,42,20,180060160,1301.3310546875,364.025390625,0.04905466735363,1.6538817882537842,0.0027182861231267
48icppj0,expfm,explicit,42,20,190054400,1273.943603515625,357.083984375,0.0495806634426116,1.6436901092529297,0.002845655195415
48icppj0,expfm,explicit,42,20,200048640,1254.90966796875,350.4677734375,0.0508415289223194,1.6267746686935425,0.0030956910923123
48icppj0,expfm,explicit,42,20,210042880,1332.789306640625,364.1953125,0.0490068718791008,1.5612303018569946,0.0027640433982014
48icppj0,expfm,explicit,42,20,220037120,1364.5595703125,367.1337890625,0.0496267229318618,1.559416890144348,0.0027202076744288
48icppj0,expfm,explicit,42,20,230031360,1322.0240478515625,356.291015625,0.0489765033125877,1.5448967218399048,0.0029802066273987
48icppj0,expfm,explicit,42,20,240025600,1360.028564453125,368.5390625,0.0489793717861175,1.591221809387207,0.0024539791047573
48icppj0,expfm,explicit,42,20,250019840,1388.349365234375,365.9931640625,0.0478749424219131,1.5387542247772217,0.0028577209450304
48icppj0,expfm,explicit,42,20,260014080,1408.177734375,371.396484375,0.0487276837229728,1.554105281829834,0.0025647217407822
48icppj0,expfm,explicit,42,20,270008320,1446.68310546875,380.986328125,0.0467911288142204,1.530182719230652,0.002224653493613
48icppj0,expfm,explicit,42,20,280002560,1461.781982421875,380.27734375,0.0442203134298324,1.4810391664505005,0.0022046698722988
48icppj0,expfm,explicit,42,20,290078720,1449.2611083984375,376.9482421875,0.0469530224800109,1.515589475631714,0.0022442403715103
48icppj0,expfm,explicit,42,20,300072960,1494.7763671875,386.3828125,0.0427058339118957,1.5075923204421997,0.0019657872617244
48icppj0,expfm,explicit,42,20,310067200,1487.945068359375,391.0439453125,0.0458444915711879,1.5612397193908691,0.0018727316055446
48icppj0,expfm,explicit,42,20,320061440,1498.7161865234375,388.9609375,0.0435262694954872,1.5028622150421145,0.0019313326338306
48icppj0,expfm,explicit,42,20,330055680,1497.63232421875,385.767578125,0.0450723804533481,1.5103216171264648,0.0020778249017894
48icppj0,expfm,explicit,42,20,340049920,1541.05224609375,396.439453125,0.0392513386905193,1.5042858123779297,0.0015033497475087
48icppj0,expfm,explicit,42,20,350044160,1531.2080078125,388.93359375,0.0410844087600708,1.4841482639312744,0.0020370227284729
48icppj0,expfm,explicit,42,20,360038400,1539.012451171875,393.58984375,0.0427491404116153,1.530982494354248,0.0017333367140963
48icppj0,expfm,explicit,42,20,370032640,1508.5130615234375,383.6923828125,0.0421043634414672,1.4912482500076294,0.0020755839068442
48icppj0,expfm,explicit,42,20,380026880,1494.341796875,381.8330078125,0.0443953052163124,1.5114351511001587,0.002173826098442
48icppj0,expfm,explicit,42,20,390021120,1539.9302978515625,393.0302734375,0.0404387712478637,1.517145752906799,0.0017902592662721
