condition,arm,wandb_id,wandb_name,state,delay_k,efference_length,seed,budget,trained_step,git_commit,walker_xml,body_target_frame,gpu,eval_spec_id,dataset,have_eval,checkpoint_step,artifact_walker_xml,n_clips,n_steps,episode_reward,episode_reward_std,reward_per_step,lifespan_steps,lifespan_s,survived,hazard_rate,joint_l2_error,joint_vel_l2_error,root_pos_distance,root_angular_error,body_errors_total,end_eff_error,fm_pred_mse
no_efference_old,none,ul1hea27,RodentEncDec_delay3_eff0-20260612-071444,finished,3,0,42,600000000,600064000.0,1cd5838f,rodent.xml,current_root,NVIDIA A100-SXM4-80GB,legacy-batch,train,True,600064000.0,,673.0,502.0,1202.2773792499243,707.0537523828822,2.394974859063594,334.69390787518574,3.346939078751857,0.49034175334323926,0.1522759257532775,2.175820743406619,40.291103948438646,0.020585509481930407,9.170732490531142,0.1468808213352402,0.0687751018451906,
no_efference_old,none,ul1hea27,RodentEncDec_delay3_eff0-20260612-071444,finished,3,0,42,600000000,600064000.0,1cd5838f,rodent.xml,current_root,NVIDIA A100-SXM4-80GB,legacy-batch,old_eval,True,600064000.0,,169.0,502.0,1190.1839989205084,721.6954338819492,2.3708844600010126,328.70414201183434,3.287041420118343,0.4674556213017751,0.16201328508937735,2.1604989683362943,40.757771875351054,0.02074114510219023,9.176697881626245,0.14526675091493285,0.06866290398334766,
no_efference_old,none,ul1hea27,RodentEncDec_delay3_eff0-20260612-071444,finished,3,0,42,600000000,600064000.0,1cd5838f,rodent.xml,current_root,NVIDIA A100-SXM4-80GB,legacy-batch,new_eval,True,600064000.0,,32.0,3002.0,4036.8633193969727,3300.4418203102096,1.344724623383402,1225.75,12.2575,0.0625,0.07648378543748725,2.439159013227965,14.841374216846475,0.021458153208507663,10.67787976150009,0.16525110882008734,0.08056031424095352,
no_efference_old,none,wtljxy6h,RodentEncDec_delay15_eff0-20260612-071444,finished,15,0,42,600000000,600064000.0,1cd5838f,rodent.xml,current_root,NVIDIA A100-SXM4-80GB,legacy-batch,train,True,600064000.0,,673.0,502.0,799.7883376168284,650.8732039208171,1.5932038597944789,251.1292719167905,2.511292719167905,0.3060921248142645,0.27631501094609784,2.721590326546433,42.06760618522147,0.027210812491098774,11.411605392616625,0.17101051208910423,0.0801915007840646,
no_efference_old,none,wtljxy6h,RodentEncDec_delay15_eff0-20260612-071444,finished,15,0,42,600000000,600064000.0,1cd5838f,rodent.xml,current_root,NVIDIA A100-SXM4-80GB,legacy-batch,old_eval,True,600064000.0,,169.0,502.0,736.8599407489484,656.5412267497536,1.4678484875477058,229.59171597633136,2.2959171597633135,0.2781065088757396,0.31442488595654755,2.626546222358253,42.83446343515301,0.027488150504412254,12.720327031497868,0.17270774688559454,0.08138585372677223,
no_efference_old,none,wtljxy6h,RodentEncDec_delay15_eff0-20260612-071444,finished,15,0,42,600000000,600064000.0,1cd5838f,rodent.xml,current_root,NVIDIA A100-SXM4-80GB,legacy-batch,new_eval,True,600064000.0,,32.0,3002.0,1040.8718936443329,799.962612075897,0.3467261471166998,356.03125,3.5603125,0.0,0.28087422101290266,2.9429458083717197,16.62764023899223,0.02762636656175295,13.18066888970335,0.1815005867520071,0.08767494141508957,
no_efference_old,none,xjfzwowg,RodentEncDec_delay2_eff0-20260612-071444,finished,2,0,42,600000000,600064000.0,1cd5838f,rodent.xml,current_root,NVIDIA A100-SXM4-80GB,legacy-batch,train,True,600064000.0,,673.0,502.0,1455.8568484460793,651.3581331386291,2.9001132439164925,394.72808320950963,3.9472808320950965,0.6924219910846954,0.07792149127429872,2.1147533091206623,39.74527717858164,0.016487561043703008,7.785224704369724,0.12075358799434847,0.0533869332886172,
no_efference_old,none,xjfzwowg,RodentEncDec_delay2_eff0-20260612-071444,finished,2,0,42,600000000,600064000.0,1cd5838f,rodent.xml,current_root,NVIDIA A100-SXM4-80GB,legacy-batch,old_eval,True,600064000.0,,169.0,502.0,1421.8525622215498,654.2195870837777,2.8323756219552783,389.8934911242604,3.8989349112426033,0.6627218934911243,0.08650519031141868,2.1266552215278165,39.700467054254425,0.017345232879606116,8.215002248895647,0.12385255808373968,0.05586311380692597,
no_efference_old,none,xjfzwowg,RodentEncDec_delay2_eff0-20260612-071444,finished,2,0,42,600000000,600064000.0,1cd5838f,rodent.xml,current_root,NVIDIA A100-SXM4-80GB,legacy-batch,new_eval,True,600064000.0,,32.0,3002.0,5974.297942638397,3541.5377828013925,1.9901059102726173,1773.8125,17.738125000000004,0.3125,0.038758324230999605,2.3462742282518465,15.46171704753116,0.018783647994207304,9.604969034839623,0.12304895150101237,0.055659008748802793,
no_efference_old,none,z06zkp6x,RodentEncDec_delay50_eff0-20260612-071444,finished,50,0,42,600000000,600064000.0,1cd5838f,rodent.xml,current_root,NVIDIA A100-SXM4-80GB,legacy-batch,train,True,600064000.0,,673.0,502.0,618.9963678073741,553.8141593588291,1.2330604936401874,203.23625557206537,2.032362555720654,0.17236255572065384,0.40722923277135203,2.6879464096077403,42.64551493921729,0.029578111080028866,13.660321706605817,0.18113080129914536,0.08422279669550839,
no_efference_old,none,z06zkp6x,RodentEncDec_delay50_eff0-20260612-071444,finished,50,0,42,600000000,600064000.0,1cd5838f,rodent.xml,current_root,NVIDIA A100-SXM4-80GB,legacy-batch,old_eval,True,600064000.0,,169.0,502.0,556.993178147536,540.6341468297396,1.10954816364051,181.62130177514794,1.816213017751479,0.14792899408284022,0.46914706457288075,2.597023588781731,42.96091341251926,0.028070878491904237,15.013501381527062,0.17808728533076443,0.0827564858907102,
no_efference_old,none,z06zkp6x,RodentEncDec_delay50_eff0-20260612-071444,finished,50,0,42,600000000,600064000.0,1cd5838f,rodent.xml,current_root,NVIDIA A100-SXM4-80GB,legacy-batch,new_eval,True,600064000.0,,32.0,3002.0,933.1369712352753,744.2302646204549,0.31083843145745343,339.65625,3.3965625000000004,0.0,0.29441530959609896,2.859593271506785,15.495179796022203,0.03154434001812238,14.253919285641125,0.20635997528547184,0.10105591055690208,
pgfm,implicit,16qfobwj,RodentForwardModel_delay100_eff100_nodetach-20260813-054949,finished,100,100,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,train,True,600064000.0,rodent_no_tail_collisions.xml,673.0,502.0,758.9773073012195,387.6613372603625,1.5119069866558157,276.4130757800892,2.764130757800892,0.24962852897473997,0.2714674292840785,2.521212650064494,39.057671694502346,0.02865101368223666,15.136634290034893,0.20258887092969652,0.1041208578394946,0.7946997012489272
pgfm,implicit,16qfobwj,RodentForwardModel_delay100_eff100_nodetach-20260813-054949,finished,100,100,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,old_eval,True,600064000.0,rodent_no_tail_collisions.xml,169.0,502.0,719.300250081621,416.46991931907854,1.4328690240669741,265.93491124260356,2.6593491124260353,0.242603550295858,0.28480519769485796,2.492777566867286,39.24988349973126,0.02939399520632661,15.94668466763105,0.20224152550092137,0.10370318358311646,0.7823970740133442
pgfm,implicit,16qfobwj,RodentForwardModel_delay100_eff100_nodetach-20260813-054949,finished,100,100,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,new_eval,True,600064000.0,rodent_no_tail_collisions.xml,32.0,3002.0,1383.5906820297241,1044.45783487958,0.46088963425373886,576.09375,5.7609375,0.03125,0.1681583943585571,2.837635252882246,13.142679791369577,0.03064915966841972,20.825338500089792,0.24492770792180077,0.12662384495291223,1.288293878315987
pgfm,implicit,7qsntx62,RodentForwardModel_delay3_eff3_nodetach-20260812-091605,finished,3,3,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,train,True,600064000.0,rodent_no_tail_collisions.xml,673.0,502.0,2128.0963216841133,149.3003611697978,4.239235700565962,486.40564635958395,4.86405646359584,0.986627043090639,0.002749342448930954,1.2837141510932948,37.12900068879804,0.0067807189090391025,2.7241762333720136,0.04671271565714852,0.02231432914889217,0.43695379025152636
pgfm,implicit,7qsntx62,RodentForwardModel_delay3_eff3_nodetach-20260812-091605,finished,3,3,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,old_eval,True,600064000.0,rodent_no_tail_collisions.xml,169.0,502.0,2102.8604680349135,183.75349904953768,4.1889650757667605,484.72189349112426,4.8472189349112424,0.9822485207100592,0.0036621987841499995,1.3109081913021483,37.89983497595846,0.00708264235841151,3.061252364252231,0.04954343119549453,0.023648472639738207,0.43697368006782533
pgfm,implicit,7qsntx62,RodentForwardModel_delay3_eff3_nodetach-20260812-091605,finished,3,3,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,new_eval,True,600064000.0,rodent_no_tail_collisions.xml,32.0,3002.0,10161.33475112915,3813.162002050493,3.3848550137005833,2423.5625,24.235625,0.625,0.015473089718131883,1.3924184718062311,12.980880111057647,0.008529276505943354,3.9977583808110193,0.06233950732564132,0.031474503583579415,0.5968167124891945
pgfm,implicit,cgs8q5gj,RodentForwardModel_delay10_eff10_nodetach-20260812-072521,finished,10,10,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,eval3ds-347333e3,train,True,600064000.0,rodent_no_tail_collisions.xml,673.0,502.0,1837.2062324875353,527.2800815700332,3.659773371489114,444.58395245170874,4.445839524517088,0.8291233283803863,0.03843518657776442,1.433681296628553,38.36040456815271,0.011983966101064794,3.960259642651536,0.07645718607835739,0.03814928514093649,0.46786995481252663
pgfm,implicit,cgs8q5gj,RodentForwardModel_delay10_eff10_nodetach-20260812-072521,finished,10,10,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,eval3ds-347333e3,old_eval,True,600064000.0,rodent_no_tail_collisions.xml,169.0,502.0,1736.1930734307102,599.5372222664809,3.4585519391050004,425.1834319526627,4.251834319526627,0.7514792899408285,0.05845023380093519,1.457929408953643,38.75198587165891,0.013205757112086925,4.989207489126541,0.085482135499679,0.04263891852529342,0.45685376057292554
pgfm,implicit,cgs8q5gj,RodentForwardModel_delay10_eff10_nodetach-20260812-072521,finished,10,10,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,eval3ds-347333e3,new_eval,True,600064000.0,rodent_no_tail_collisions.xml,32.0,3002.0,5315.767732143402,4107.152584242777,1.7707420826593612,1316.34375,13.1634375,0.15625,0.06409799871804002,1.4040195810771527,14.389165000539602,0.01209371121394664,6.130878861081181,0.0789784938491993,0.03984351418512816,0.5391482713956477
pgfm,implicit,efc0z8fe,RodentForwardModel_delay0_eff0_nodetach-20260812-072126,finished,0,0,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,train,True,600064000.0,rodent_no_tail_collisions.xml,673.0,502.0,2165.6418724570194,140.80326417780165,4.314027634376533,487.19019316493313,4.871901931649331,0.9955423476968797,0.0009149716816264505,1.2056135785019113,36.77644833513704,0.006446640999818298,2.6830564734585276,0.04103527772223113,0.019896680677478948,0.4625858361142921
pgfm,implicit,efc0z8fe,RodentForwardModel_delay0_eff0_nodetach-20260812-072126,finished,0,0,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,old_eval,True,600064000.0,rodent_no_tail_collisions.xml,169.0,502.0,2133.370625151685,215.20389985071608,4.249742281178656,484.20118343195264,4.842011834319527,0.9881656804733728,0.0024440914090186868,1.2382784736271228,37.672141863649045,0.0069642852707429165,2.97771869052881,0.04497869129628583,0.02211052961273042,0.4571084463996362
pgfm,implicit,efc0z8fe,RodentForwardModel_delay0_eff0_nodetach-20260812-072126,finished,0,0,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,new_eval,True,600064000.0,rodent_no_tail_collisions.xml,32.0,3002.0,11094.126880645752,3428.1733401374872,3.695578574498918,2586.03125,25.8603125,0.6875,0.012084154048795814,1.2872862117258146,12.52904362131042,0.0076512892058861436,3.586711224406166,0.05183689261017624,0.027280026451720406,0.5812451499369717
pgfm,implicit,jtjbb7u6,RodentForwardModel_delay2_eff2_nodetach-20260812-084447,finished,2,2,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,train,True,600064000.0,rodent_no_tail_collisions.xml,673.0,502.0,2130.0184410287934,177.12601110169825,4.243064623563334,484.8588410104012,4.8485884101040115,0.9806835066864784,0.003983941650577681,1.2660329083619848,37.013006885761264,0.007032104747684424,2.876183379181776,0.045684381831090304,0.021515904380126506,0.45271202745419387
pgfm,implicit,jtjbb7u6,RodentForwardModel_delay2_eff2_nodetach-20260812-084447,finished,2,2,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,old_eval,True,600064000.0,rodent_no_tail_collisions.xml,169.0,502.0,2121.4672750439163,134.44542881542927,4.226030428374335,486.42011834319527,4.864201183431953,0.9822485207100592,0.0036494130527340144,1.2933266637043546,37.628309732126816,0.00720906664490461,2.9720507644187117,0.04735160675938387,0.022543434179165975,0.44905435152771966
pgfm,implicit,jtjbb7u6,RodentForwardModel_delay2_eff2_nodetach-20260812-084447,finished,2,2,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,new_eval,True,600064000.0,rodent_no_tail_collisions.xml,32.0,3002.0,9765.92679977417,3729.509127521953,3.2531401731426284,2325.875,23.25875,0.5,0.021497285967646586,1.3927375409054563,13.25502023683363,0.008103681511067985,4.790355633841328,0.06105288918758869,0.02966642697594074,0.615328460399327
pgfm,implicit,k4cwiv1u,RodentForwardModel_delay15_eff15_nodetach-20260813-060058,finished,15,15,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,train,True,600064000.0,rodent_no_tail_collisions.xml,673.0,502.0,1619.6768278374184,615.8563434060807,3.226447864217965,416.19762258543835,4.161976225854383,0.7340267459138188,0.0639055197946455,1.5296741868564188,38.64077308274926,0.01656950912819889,6.1990949035608605,0.10667873809606077,0.05280857753038249,0.4405959819427782
pgfm,implicit,k4cwiv1u,RodentForwardModel_delay15_eff15_nodetach-20260813-060058,finished,15,15,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,old_eval,True,600064000.0,rodent_no_tail_collisions.xml,169.0,502.0,1504.8337677724262,664.3876545092951,2.9976768282319246,390.8698224852071,3.9086982248520714,0.6390532544378698,0.09234449036438229,1.5576359997619191,39.48099766020507,0.017740611687369772,7.295487684082796,0.11571521297134833,0.05742880982957935,0.4390292398872547
pgfm,implicit,k4cwiv1u,RodentForwardModel_delay15_eff15_nodetach-20260813-060058,finished,15,15,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,new_eval,True,600064000.0,rodent_no_tail_collisions.xml,32.0,3002.0,3860.097298145294,3253.055626773665,1.285841871467453,1031.5,10.315,0.03125,0.09391662627241881,1.603193868033113,15.292910681222791,0.018368558676900577,10.515601985985139,0.12241185468314372,0.060204892570051294,0.5255005368544395
pgfm,implicit,kwk401pl,RodentForwardModel_delay10_eff10_nodetach-20260812-100602,finished,10,10,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,train,True,600064000.0,rodent_no_tail_collisions.xml,673.0,502.0,1866.0293472652804,492.031155348742,3.7171899347913953,450.59732540861813,4.505973254086181,0.8454680534918276,0.03429490984395816,1.4146624626974347,38.032339830657335,0.010763690919577702,4.147405788058034,0.07420720382216078,0.03763141570373164,0.44085110263617505
pgfm,implicit,kwk401pl,RodentForwardModel_delay10_eff10_nodetach-20260812-100602,finished,10,10,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,old_eval,True,600064000.0,rodent_no_tail_collisions.xml,169.0,502.0,1735.0754584137505,593.7657763228825,3.456325614370021,422.8047337278106,4.228047337278106,0.7455621301775148,0.060178576426792064,1.4312377115654378,38.51650996004549,0.012313185899928672,5.145458130480339,0.08305987190078762,0.04217305745325087,0.44027141369415274
pgfm,implicit,kwk401pl,RodentForwardModel_delay10_eff10_nodetach-20260812-100602,finished,10,10,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,new_eval,True,600064000.0,rodent_no_tail_collisions.xml,32.0,3002.0,6402.666919231415,4431.825216503317,2.1328004394508375,1577.4375,15.774375000000001,0.25,0.04754546535124212,1.4081659261193622,14.652530622868774,0.010789145202001525,6.313588136393993,0.08058522464737386,0.040870860006369206,0.5500731833742754
pgfm,implicit,lxgp2zfn,RodentForwardModel_delay50_eff50_nodetach-20260812-100615,finished,50,50,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,eval3ds-347333e3,train,True,600064000.0,rodent_no_tail_collisions.xml,673.0,502.0,850.6440893572826,476.133999154505,1.6945101381619176,292.28974739970283,2.922897473997028,0.33135215453194655,0.22876199094102515,2.4036869645988954,39.11881881354132,0.02775825042889945,12.951538216975015,0.19568008080208915,0.09672731462131513,0.7468885978666936
pgfm,implicit,lxgp2zfn,RodentForwardModel_delay50_eff50_nodetach-20260812-100615,finished,50,50,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,eval3ds-347333e3,old_eval,True,600064000.0,rodent_no_tail_collisions.xml,169.0,502.0,802.4467267820821,479.45086446486613,1.5984994557411996,283.4852071005917,2.8348520710059173,0.33136094674556216,0.23586382516854867,2.3867961366288215,39.520091484653044,0.030022407280485847,14.471308318604336,0.20943969418959985,0.10368691448102497,0.7483368004625455
pgfm,implicit,lxgp2zfn,RodentForwardModel_delay50_eff50_nodetach-20260812-100615,finished,50,50,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,eval3ds-347333e3,new_eval,True,600064000.0,rodent_no_tail_collisions.xml,32.0,3002.0,1735.8714656829834,1323.226018601942,0.5782383296745448,642.125,6.421250000000001,0.0,0.15573291804555187,2.4529340722415522,13.236877277239726,0.028096273487101246,17.493645248203425,0.21178324967543619,0.1055353690833906,0.9404482961898339
pgfm,implicit,mwaeczx8,RodentForwardModel_delay1_eff1_nodetach-20260812-074056,finished,1,1,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,eval3ds-347333e3,train,True,600064000.0,rodent_no_tail_collisions.xml,673.0,502.0,2161.9506763384566,89.43655013107944,4.306674654060671,488.38038632986627,4.883803863298663,0.9970282317979198,0.0006084945843981966,1.2228304414461761,36.958653468222955,0.006739515600196668,2.6631667149553677,0.04272345445018944,0.02026499731390122,0.44619143669705885
pgfm,implicit,mwaeczx8,RodentForwardModel_delay1_eff1_nodetach-20260812-074056,finished,1,1,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,eval3ds-347333e3,old_eval,True,600064000.0,rodent_no_tail_collisions.xml,169.0,502.0,2140.915050619453,98.80915298920206,4.264771017170225,489.0,4.89,1.0,0.0,1.2557409225129486,37.70960911219159,0.007005191498715776,3.0176838672763635,0.046546571314536093,0.022421222401776582,0.44607746217833627
pgfm,implicit,mwaeczx8,RodentForwardModel_delay1_eff1_nodetach-20260812-074056,finished,1,1,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,eval3ds-347333e3,new_eval,True,600064000.0,rodent_no_tail_collisions.xml,32.0,3002.0,10808.992204666138,3487.136127353159,3.6005970035530104,2545.75,25.4575,0.65625,0.013502896985171365,1.3177186573508297,12.556058503280664,0.007888915187929385,4.395083759794781,0.05538877457379425,0.028893644576334754,0.6239206031847305
pgfm,implicit,tb05rkir,RodentForwardModel_delay70_eff70_nodetach-20260813-055608,finished,70,70,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,train,True,600064000.0,rodent_no_tail_collisions.xml,673.0,502.0,799.2334983678311,439.1187786040944,1.5920986023263568,287.1248142644874,2.8712481426448737,0.3060921248142645,0.24167464486247314,2.5402695910675144,39.18996186259321,0.02835182856014786,14.48971969723653,0.2050446230147923,0.10229075005171397,0.7109789024404789
pgfm,implicit,tb05rkir,RodentForwardModel_delay70_eff70_nodetach-20260813-055608,finished,70,70,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,old_eval,True,600064000.0,rodent_no_tail_collisions.xml,169.0,502.0,709.4986101861537,420.83515037074477,1.413343844992338,263.1301775147929,2.631301775147929,0.23668639053254437,0.29008972542670175,2.500023416935167,39.255837072929744,0.031091622534630055,16.105076712536523,0.21800810360192574,0.10925028381899034,0.703511581761644
pgfm,implicit,tb05rkir,RodentForwardModel_delay70_eff70_nodetach-20260813-055608,finished,70,70,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,new_eval,True,600064000.0,rodent_no_tail_collisions.xml,32.0,3002.0,1552.933503627777,1172.5963084952048,0.5172996347860683,586.78125,5.8678125,0.0,0.1704212600521915,2.5942785136312674,13.944878960841315,0.025824823882678576,16.218928337251835,0.20438086343380787,0.10242853063754155,0.932080561559807
pgfm,implicit,th9oxbti,RodentForwardModel_delay5_eff5_nodetach-20260812-092359,finished,5,5,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,train,True,600064000.0,rodent_no_tail_collisions.xml,673.0,502.0,2076.9265796950453,224.23208659015677,4.1373039436156285,482.17236255572067,4.821723625557206,0.9702823179791976,0.00616329021084616,1.3155755622464858,37.314970864138445,0.007900660734353856,3.1343151777074034,0.0527405863600875,0.025537917552289364,0.4330448391199365
pgfm,implicit,th9oxbti,RodentForwardModel_delay5_eff5_nodetach-20260812-092359,finished,5,5,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,old_eval,True,600064000.0,rodent_no_tail_collisions.xml,169.0,502.0,2022.456257114749,331.65449866863446,4.028797324929779,474.1301775147929,4.741301775147929,0.9467455621301775,0.01123202875399362,1.3484119766155078,38.316600430692844,0.008692504241553241,3.610185197341265,0.058789732016165136,0.0290803113328078,0.43850234339461414
pgfm,implicit,th9oxbti,RodentForwardModel_delay5_eff5_nodetach-20260812-092359,finished,5,5,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,eval3ds-347333e3,new_eval,True,600064000.0,rodent_no_tail_collisions.xml,32.0,3002.0,8629.01812171936,4380.0700400769365,2.874423091845223,2098.40625,20.9840625,0.5,0.023827607261463313,1.3748144084717728,13.803832194407772,0.01033476607857901,5.157746386890156,0.07311656688456274,0.03700097444564797,0.6185010971359496
pgfm,implicit,via4qt5i,RodentForwardModel_delay30_eff30_nodetach-20260812-100615,finished,30,30,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,eval3ds-347333e3,train,True,600064000.0,rodent_no_tail_collisions.xml,673.0,502.0,1036.5920773487742,584.096543337436,2.064924456870068,321.9970282317979,3.219970282317979,0.43684992570579495,0.17489294152392204,1.9929730718004701,39.225045207203706,0.0259356339133272,12.388607035114024,0.17871782617473742,0.08730865952445102,0.5586027974098874
pgfm,implicit,via4qt5i,RodentForwardModel_delay30_eff30_nodetach-20260812-100615,finished,30,30,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,eval3ds-347333e3,old_eval,True,600064000.0,rodent_no_tail_collisions.xml,169.0,502.0,942.2425765991211,605.9308191985181,1.8769772442213568,300.42011834319527,3.0042011834319524,0.4023668639053254,0.19893246144452545,1.941329123700053,39.87709391044477,0.02862138937525856,14.614615303826412,0.19667747835447535,0.09612394270459296,0.5402628420841299
pgfm,implicit,via4qt5i,RodentForwardModel_delay30_eff30_nodetach-20260812-100615,finished,30,30,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,eval3ds-347333e3,new_eval,True,600064000.0,rodent_no_tail_collisions.xml,32.0,3002.0,2452.235307455063,2027.7879602757987,0.816867191024338,833.0,8.33,0.0,0.12004801920768307,2.0960925775376147,14.10893778016682,0.025552247640342723,12.348232668446734,0.17197550469558903,0.08424117957608843,0.9813179433740209
pgfm,implicit,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,finished,20,20,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,eval3ds-347333e3,train,True,600064000.0,rodent_no_tail_collisions.xml,673.0,502.0,1411.6348573591167,677.6965769404959,2.812021628205412,376.72808320950963,3.767280832095097,0.62555720653789,0.09939338481805489,1.621068289249248,39.024371804294475,0.01936786123574669,7.811887309209978,0.12810226712975664,0.06290650580915104,0.47183265040155786
pgfm,implicit,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,finished,20,20,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,eval3ds-347333e3,old_eval,True,600064000.0,rodent_no_tail_collisions.xml,169.0,502.0,1306.6535736174274,695.6947219726669,2.602895564974955,360.396449704142,3.6039644970414195,0.5739644970414202,0.11821301328254552,1.6486831624458178,39.23181668473333,0.021995201293792826,10.283711098828107,0.14766680472521987,0.07219728778794093,0.4657161361242257
pgfm,implicit,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,finished,20,20,42,600000000,600064000.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,eval3ds-347333e3,new_eval,True,600064000.0,rodent_no_tail_collisions.xml,32.0,3002.0,4044.792989730835,3251.1505782375793,1.347366085853043,1104.75,11.0475,0.0625,0.08486082824168364,1.60943288297914,14.119077828182087,0.019046399570511782,8.152854166949208,0.11986425022585316,0.06096541808830744,0.5896395116075572
pgfm_2g,implicit,1dbmh27r,RodentForwardModel_delay10_eff10_nodetach-20260813-064420,finished,10,10,42,2000000000,2000076800.0,25732c42,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,eval3ds-347333e3,train,True,2000076800.0,rodent_no_tail_collisions.xml,673.0,502.0,2075.550553082357,249.55041981801162,4.134562854745731,481.2555720653789,4.812555720653789,0.9687964338781575,0.006483782824150548,1.3287963072480882,37.21686926210935,0.007692099758630128,3.0958602493682537,0.05263140603627094,0.025490773573528056,0.4784827568284316
