wandb_id,condition,cohort,budget,delay,seed,step,reward_mean,reward_smooth
d8tw15kf,delayed_mlp,primary,1000000000,15,46,389038080,435.2509765625,430.6522252699908
d8tw15kf,delayed_mlp,primary,1000000000,15,46,389529600,432.8316650390625,430.6978239171645
d8tw15kf,delayed_mlp,primary,1000000000,15,46,390021120,433.4805908203125,430.6667121438419
d8tw15kf,delayed_mlp,primary,1000000000,15,46,390758400,433.91510009765625,430.8988611557904
d8tw15kf,delayed_mlp,primary,1000000000,15,46,391249920,438.300537109375,431.4169275620404
d8tw15kf,delayed_mlp,primary,1000000000,15,46,391987200,436.9067993164063,431.7449520335478
d8tw15kf,delayed_mlp,primary,1000000000,15,46,392478720,441.5125122070313,432.4827234604779
d8tw15kf,delayed_mlp,primary,1000000000,15,46,393216000,440.4111633300781,433.1637537339154
d8tw15kf,delayed_mlp,primary,1000000000,15,46,393707520,443.32720947265625,433.97349279067095
d8tw15kf,delayed_mlp,primary,1000000000,15,46,394444800,443.5435791015625,434.8581112132353
d8tw15kf,delayed_mlp,primary,1000000000,15,46,394936320,440.5625,435.7758053050322
d8tw15kf,delayed_mlp,primary,1000000000,15,46,395427840,440.2093505859375,436.240135641659
d8tw15kf,delayed_mlp,primary,1000000000,15,46,396165120,443.9735412597656,437.24305994370405
d8tw15kf,delayed_mlp,primary,1000000000,15,46,396656640,443.6551208496094,438.1936896829044
d8tw15kf,delayed_mlp,primary,1000000000,15,46,397393920,444.0240783691406,438.87964046702666
d8tw15kf,delayed_mlp,primary,1000000000,15,46,397885440,439.0309448242188,439.05712711109834
d8tw15kf,delayed_mlp,primary,1000000000,15,46,398622720,444.88482666015625,439.7541468003217
d8tw15kf,delayed_mlp,primary,1000000000,15,46,399114240,446.4318237304688,440.4118436925551
d8tw15kf,delayed_mlp,primary,1000000000,15,46,399605760,440.74029541015625,440.87705724379595
d8tw15kf,delayed_mlp,primary,1000000000,15,46,400343040,439.6689758300781,441.24107989142925
d8tw15kf,delayed_mlp,primary,1000000000,15,46,400834560,442.4225158691406,441.74151611328125
d8tw15kf,delayed_mlp,primary,1000000000,15,46,401571840,446.702880859375,442.2357716279871
d8tw15kf,delayed_mlp,primary,1000000000,15,46,402063360,445.3423767089844,442.7319820628447
d8tw15kf,delayed_mlp,primary,1000000000,15,46,402800640,440.6432495117188,442.6808489631204
d8tw15kf,delayed_mlp,primary,1000000000,15,46,403292160,447.4846801757813,443.09693818933823
d8tw15kf,delayed_mlp,primary,1000000000,15,46,404029440,449.2987060546875,443.4482026941636
d8tw15kf,delayed_mlp,primary,1000000000,15,46,404520960,446.0017395019531,443.5928003647748
d8tw15kf,delayed_mlp,primary,1000000000,15,46,405012480,440.9535217285156,443.6158016429228
d8tw15kf,delayed_mlp,primary,1000000000,15,46,405749760,446.84222412109375,444.0059706744026
d8tw15kf,delayed_mlp,primary,1000000000,15,46,406241280,451.590576171875,444.4540315515855
d8tw15kf,delayed_mlp,primary,1000000000,15,46,406978560,455.4459228515625,445.14760813993564
d8tw15kf,delayed_mlp,primary,1000000000,15,46,407470080,453.7164001464844,445.71774471507354
d8tw15kf,delayed_mlp,primary,1000000000,15,46,408207360,451.3794555664063,446.4441276999081
d8tw15kf,delayed_mlp,primary,1000000000,15,46,408698880,450.8875122070313,446.79722684972427
d8tw15kf,delayed_mlp,primary,1000000000,15,46,409436160,449.122314453125,446.9554910098805
d8tw15kf,delayed_mlp,primary,1000000000,15,46,409927680,454.9040222167969,447.78865141027114
d8tw15kf,delayed_mlp,primary,1000000000,15,46,410419200,454.699462890625,448.6727977079504
d8tw15kf,delayed_mlp,primary,1000000000,15,46,411156480,463.740966796875,449.92682423311123
d8tw15kf,delayed_mlp,primary,1000000000,15,46,411648000,463.59222412109375,450.9203150132123
d8tw15kf,delayed_mlp,primary,1000000000,15,46,412385280,457.1017456054688,451.61204259535845
d8tw15kf,delayed_mlp,primary,1000000000,15,46,412876800,464.27728271484375,453.0022798426011
d8tw15kf,delayed_mlp,primary,1000000000,15,46,413614080,459.015625,453.68057071461396
d8tw15kf,delayed_mlp,primary,1000000000,15,46,414105600,459.1948852539063,454.2626989028033
d8tw15kf,delayed_mlp,primary,1000000000,15,46,414842880,466.4383544921875,455.46485272575825
d8tw15kf,delayed_mlp,primary,1000000000,15,46,415334400,465.2058715820313,456.89146154067095
d8tw15kf,delayed_mlp,primary,1000000000,15,46,415825920,457.4898681640625,457.51779354319854
d8tw15kf,delayed_mlp,primary,1000000000,15,46,416563200,464.6145629882813,458.28391041475186
d8tw15kf,delayed_mlp,primary,1000000000,15,46,417054720,469.7053833007813,459.1227022058824
d8tw15kf,delayed_mlp,primary,1000000000,15,46,417792000,462.149658203125,459.61877620921416
d8tw15kf,delayed_mlp,primary,1000000000,15,46,418283520,466.4475402832031,460.50513413373164
d8tw15kf,delayed_mlp,primary,1000000000,15,46,419020800,470.2151184082031,461.64205214556523
d8tw15kf,delayed_mlp,primary,1000000000,15,46,419512320,472.679443359375,463.02776561063877
d8tw15kf,delayed_mlp,primary,1000000000,15,46,420003840,474.3477783203125,464.17151596966914
d8tw15kf,delayed_mlp,primary,1000000000,15,46,420741120,479.0734252929688,465.6052784639246
d8tw15kf,delayed_mlp,primary,1000000000,15,46,421232640,478.45849609375,466.4710154813879
d8tw15kf,delayed_mlp,primary,1000000000,15,46,421969920,480.0817260742188,467.4409861845129
d8tw15kf,delayed_mlp,primary,1000000000,15,46,422461440,486.5753173828125,469.1747257008272
d8tw15kf,delayed_mlp,primary,1000000000,15,46,423198720,478.8557739257813,470.0322840073529
d8tw15kf,delayed_mlp,primary,1000000000,15,46,423690240,479.58197021484375,471.2420690199908
d8tw15kf,delayed_mlp,primary,1000000000,15,46,424427520,487.5181884765625,472.9081456801471
d8tw15kf,delayed_mlp,primary,1000000000,15,46,424919040,485.1299743652344,474.00765273150273
d8tw15kf,delayed_mlp,primary,1000000000,15,46,425410560,495.7314453125,475.803274715648
d8tw15kf,delayed_mlp,primary,1000000000,15,46,426147840,494.8969421386719,478.00369083180146
d8tw15kf,delayed_mlp,primary,1000000000,15,46,426639360,497.3409729003906,479.9287737678079
d8tw15kf,delayed_mlp,primary,1000000000,15,46,427376640,494.4974670410156,481.3871316348805
d8tw15kf,delayed_mlp,primary,1000000000,15,46,427868160,493.8392028808594,483.25122249827666
d8tw15kf,delayed_mlp,primary,1000000000,15,46,428605440,493.5846557617188,484.8475234087776
d8tw15kf,delayed_mlp,primary,1000000000,15,46,429096960,488.5913391113281,485.9284775677849
d8tw15kf,delayed_mlp,primary,1000000000,15,46,429834240,498.58349609375,487.45224537568936
d8tw15kf,delayed_mlp,primary,1000000000,15,46,430325760,498.2496337890625,488.8582368738511
d8tw15kf,delayed_mlp,primary,1000000000,15,46,430817280,504.4750061035156,490.3524475097656
d8tw15kf,delayed_mlp,primary,1000000000,15,46,431554560,504.525146484375,491.88577988568477
d8tw15kf,delayed_mlp,primary,1000000000,15,46,432046080,508.721923828125,493.5704974006204
d8tw15kf,delayed_mlp,primary,1000000000,15,46,432783360,516.854248046875,495.3516109690947
d8tw15kf,delayed_mlp,primary,1000000000,15,46,433274880,516.0703735351562,497.54070506376377
d8tw15kf,delayed_mlp,primary,1000000000,15,46,434012160,506.1159057617188,499.10152480181523
d8tw15kf,delayed_mlp,primary,1000000000,15,46,434503680,507.2830810546875,500.264165541705
d8tw15kf,delayed_mlp,primary,1000000000,15,46,435240960,515.4589233398438,502.0482213637408
d8tw15kf,delayed_mlp,primary,1000000000,15,46,435732480,525.22802734375,503.7833144244026
d8tw15kf,delayed_mlp,primary,1000000000,15,46,436224000,523.3199462890625,505.45525584501377
d8tw15kf,delayed_mlp,primary,1000000000,15,46,436961280,515.6504516601562,506.5322840073529
d8tw15kf,delayed_mlp,primary,1000000000,15,46,437452800,518.802490234375,507.96199125402114
d8tw15kf,delayed_mlp,primary,1000000000,15,46,438190080,520.4662475585938,509.5282879997702
d8tw15kf,delayed_mlp,primary,1000000000,15,46,438681600,524.548095703125,511.3496668198529
d8tw15kf,delayed_mlp,primary,1000000000,15,46,439418880,530.891845703125,513.8379319134881
d8tw15kf,delayed_mlp,primary,1000000000,15,46,439910400,527.8285522460938,515.5582293342142
d8tw15kf,delayed_mlp,primary,1000000000,15,46,440401920,527.581298828125,517.2836213953354
d8tw15kf,delayed_mlp,primary,1000000000,15,46,441139200,530.5928955078125,518.8199678308823
d8tw15kf,delayed_mlp,primary,1000000000,15,46,441630720,536.197509765625,520.6830480238971
d8tw15kf,delayed_mlp,primary,1000000000,15,46,442368000,540.3079833984375,522.5410515280331
d8tw15kf,delayed_mlp,primary,1000000000,15,46,442859520,535.6151733398438,523.644635368796
d8tw15kf,delayed_mlp,primary,1000000000,15,46,443596800,531.9038696289062,524.5760174919577
d8tw15kf,delayed_mlp,primary,1000000000,15,46,444088320,546.920166015625,526.9762680951287
d8tw15kf,delayed_mlp,primary,1000000000,15,46,444825600,545.495361328125,529.2240492876838
d8tw15kf,delayed_mlp,primary,1000000000,15,46,445317120,550.362060546875,531.2771750057445
d8tw15kf,delayed_mlp,primary,1000000000,15,46,445808640,550.394287109375,532.7575432272519
d8tw15kf,delayed_mlp,primary,1000000000,15,46,446545920,549.6414184570312,534.3058651194852
d8tw15kf,delayed_mlp,primary,1000000000,15,46,447037440,550.3482666015625,536.346913057215
d8tw15kf,delayed_mlp,primary,1000000000,15,46,447774720,547.6775512695312,538.0454460592831
d8tw15kf,delayed_mlp,primary,1000000000,15,46,448266240,557.2974853515625,540.2119894588695
d8tw15kf,delayed_mlp,primary,1000000000,15,46,449003520,552.2910766601562,541.8439295151654
d8tw15kf,delayed_mlp,primary,1000000000,15,46,449495040,556.629150390625,543.3578886144302
d8tw15kf,delayed_mlp,primary,1000000000,15,46,450232320,551.4467163085938,544.7471923828125
d8tw15kf,delayed_mlp,primary,1000000000,15,46,450723840,558.236572265625,546.550443761489
d8tw15kf,delayed_mlp,primary,1000000000,15,46,451215360,556.8015747070312,548.0921307732077
d8tw15kf,delayed_mlp,primary,1000000000,15,46,451952640,561.983154296875,549.608933392693
d8tw15kf,delayed_mlp,primary,1000000000,15,46,452444160,554.8584594726562,550.46484375
d8tw15kf,delayed_mlp,primary,1000000000,15,46,453181440,559.9788818359375,551.8980030732996
d8tw15kf,delayed_mlp,primary,1000000000,15,46,453672960,575.2201538085938,554.4460197897519
d8tw15kf,delayed_mlp,primary,1000000000,15,46,454410240,574.3436279296875,556.0591646082261
d8tw15kf,delayed_mlp,primary,1000000000,15,46,454901760,567.0599975585938,557.3276726217831
d8tw15kf,delayed_mlp,primary,1000000000,15,46,455639040,587.55224609375,559.5153305951287
d8tw15kf,delayed_mlp,primary,1000000000,15,46,456130560,577.9788818359375,561.1379538143383
d8tw15kf,delayed_mlp,primary,1000000000,15,46,456622080,582.9403076171875,563.0967120002298
d8tw15kf,delayed_mlp,primary,1000000000,15,46,457359360,584.7205200195312,565.1186092601102
d8tw15kf,delayed_mlp,primary,1000000000,15,46,457850880,585.505859375,567.3438038545496
d8tw15kf,delayed_mlp,primary,1000000000,15,46,458588160,590.2390747070312,569.2815444048713
d8tw15kf,delayed_mlp,primary,1000000000,15,46,459079680,590.408447265625,571.5237426757812
d8tw15kf,delayed_mlp,primary,1000000000,15,46,459816960,590.3037109375,573.5045991785386
d8tw15kf,delayed_mlp,primary,1000000000,15,46,460308480,597.328857421875,576.2035486557904
d8tw15kf,delayed_mlp,primary,1000000000,15,46,460800000,598.7982177734375,578.5895278033088
d8tw15kf,delayed_mlp,primary,1000000000,15,46,461537280,607.6962890625,581.5833345301011
d8tw15kf,delayed_mlp,primary,1000000000,15,46,462028800,555.7490234375,581.2166209501379
d8tw15kf,delayed_mlp,primary,1000000000,15,46,462766080,574.3749389648438,582.3646491555606
d8tw15kf,delayed_mlp,primary,1000000000,15,46,463257600,569.3013916015625,582.9130320829504
d8tw15kf,delayed_mlp,primary,1000000000,15,46,463994880,569.9627685546875,582.6037741268383
d8tw15kf,delayed_mlp,primary,1000000000,15,46,464486400,578.7334594726562,582.8619995117188
d8tw15kf,delayed_mlp,primary,1000000000,15,46,465223680,591.0719604492188,584.2744679170496
d8tw15kf,delayed_mlp,primary,1000000000,15,46,465715200,599.830078125,584.9966933306525
d8tw15kf,delayed_mlp,primary,1000000000,15,46,466206720,597.6190185546875,586.151995490579
d8tw15kf,delayed_mlp,primary,1000000000,15,46,466944000,602.2584838867188,587.2883588005515
d8tw15kf,delayed_mlp,primary,1000000000,15,46,467435520,609.631103515625,588.7536872414981
d8tw15kf,delayed_mlp,primary,1000000000,15,46,468172800,600.749267578125,589.6503583122702
d8tw15kf,delayed_mlp,primary,1000000000,15,46,468664320,599.0732421875,590.170015222886
d8tw15kf,delayed_mlp,primary,1000000000,15,46,469401600,601.7786254882812,590.8388492359835
d8tw15kf,delayed_mlp,primary,1000000000,15,46,469893120,612.3552856445312,592.1360006893383
d8tw15kf,delayed_mlp,primary,1000000000,15,46,470630400,615.6608276367188,593.2143518784467
d8tw15kf,delayed_mlp,primary,1000000000,15,46,471121920,610.8677978515625,593.92432717716
d8tw15kf,delayed_mlp,primary,1000000000,15,46,471613440,618.6160278320312,594.5666647518383
d8tw15kf,delayed_mlp,primary,1000000000,15,46,472350720,610.915283203125,597.8117388556985
d8tw15kf,delayed_mlp,primary,1000000000,15,46,472842240,612.65771484375,600.0636668485754
d8tw15kf,delayed_mlp,primary,1000000000,15,46,473579520,622.0615234375,603.1672040153952
d8tw15kf,delayed_mlp,primary,1000000000,15,46,474071040,621.6124877929688,606.2054227941177
d8tw15kf,delayed_mlp,primary,1000000000,15,46,474808320,623.654296875,608.8478249942555
d8tw15kf,delayed_mlp,primary,1000000000,15,46,475299840,620.278564453125,610.5658605238971
d8tw15kf,delayed_mlp,primary,1000000000,15,46,476037120,620.56396484375,611.7855009191177
d8tw15kf,delayed_mlp,primary,1000000000,15,46,476528640,616.9945068359375,612.9252355238971
d8tw15kf,delayed_mlp,primary,1000000000,15,46,477020160,631.9371337890625,614.671038459329
d8tw15kf,delayed_mlp,primary,1000000000,15,46,477757440,628.844482421875,615.8012372185202
d8tw15kf,delayed_mlp,primary,1000000000,15,46,478248960,633.552978515625,617.7308672736673
d8tw15kf,delayed_mlp,primary,1000000000,15,46,478986240,632.8353271484375,619.7168722713695
d8tw15kf,delayed_mlp,primary,1000000000,15,46,479477760,627.4082641601562,621.2244980755975
d8tw15kf,delayed_mlp,primary,1000000000,15,46,480215040,633.8267822265625,622.4875272863052
d8tw15kf,delayed_mlp,primary,1000000000,15,46,480706560,633.4946899414062,623.5365780101102
d8tw15kf,delayed_mlp,primary,1000000000,15,46,481443840,642.32666015625,625.3870993221508
d8tw15kf,delayed_mlp,primary,1000000000,15,46,481935360,638.3021240234375,626.5451049804688
d8tw15kf,delayed_mlp,primary,1000000000,15,46,482426880,636.5906982421875,628.0554235121783
d8tw15kf,delayed_mlp,primary,1000000000,15,46,483164160,644.6107177734375,629.935011919807
d8tw15kf,delayed_mlp,primary,1000000000,15,46,483655680,640.8533935546875,631.0404160443475
d8tw15kf,delayed_mlp,primary,1000000000,15,46,484392960,646.1646728515625,632.4846622242648
d8tw15kf,delayed_mlp,primary,1000000000,15,46,484884480,649.3846435546875,633.9982120289523
d8tw15kf,delayed_mlp,primary,1000000000,15,46,485621760,647.5380249023438,635.6017097024356
d8tw15kf,delayed_mlp,primary,1000000000,15,46,486113280,647.4535522460938,637.1834501378677
d8tw15kf,delayed_mlp,primary,1000000000,15,46,486604800,650.5711669921875,639.1585477941177
d8tw15kf,delayed_mlp,primary,1000000000,15,46,487342080,644.4722900390625,639.8959099264706
d8tw15kf,delayed_mlp,primary,1000000000,15,46,487833600,648.8148193359375,641.0706356272977
d8tw15kf,delayed_mlp,primary,1000000000,15,46,488570880,647.597412109375,641.8967787798713
d8tw15kf,delayed_mlp,primary,1000000000,15,46,489062400,649.4918212890625,642.8765725528492
d8tw15kf,delayed_mlp,primary,1000000000,15,46,489799680,646.6515502929688,644.0085305606617
d8tw15kf,delayed_mlp,primary,1000000000,15,46,490291200,649.4842529296875,644.9295582490809
d8tw15kf,delayed_mlp,primary,1000000000,15,46,491028480,652.229248046875,646.0315910788144
d8tw15kf,delayed_mlp,primary,1000000000,15,46,491520000,657.968505859375,646.9516996495864
d8tw15kf,delayed_mlp,primary,1000000000,15,46,492011520,657.92626953125,648.106061150046
d8tw15kf,delayed_mlp,primary,1000000000,15,46,492748800,659.2022094726562,649.4361500459559
d8tw15kf,delayed_mlp,primary,1000000000,15,46,493240320,657.75634765625,650.2094223920037
d8tw15kf,delayed_mlp,primary,1000000000,15,46,493977600,653.4514770507812,650.950486127068
d8tw15kf,delayed_mlp,primary,1000000000,15,46,494469120,658.9244384765625,651.7010605755975
d8tw15kf,delayed_mlp,primary,1000000000,15,46,495206400,656.1328125,652.0980116900275
d8tw15kf,delayed_mlp,primary,1000000000,15,46,495697920,656.2998046875,652.6134105009191
d8tw15kf,delayed_mlp,primary,1000000000,15,46,496435200,658.3316650390625,653.2532994887408
d8tw15kf,delayed_mlp,primary,1000000000,15,46,496926720,658.6253662109375,653.7270759133731
d8tw15kf,delayed_mlp,primary,1000000000,15,46,497418240,660.098876953125,654.646286908318
d8tw15kf,delayed_mlp,primary,1000000000,15,46,498155520,664.5750122070312,655.5733570772059
d8tw15kf,delayed_mlp,primary,1000000000,15,46,498647040,664.8428955078125,656.587797277114
d8tw15kf,delayed_mlp,primary,1000000000,15,46,499384320,668.7905883789062,657.7230188706342
d8tw15kf,delayed_mlp,primary,1000000000,15,46,499875840,673.3584594726562,659.2940135282629
d8tw15kf,delayed_mlp,primary,1000000000,15,46,500613120,661.19873046875,659.9831004423254
d8tw15kf,delayed_mlp,primary,1000000000,15,46,501104640,664.3583374023438,660.6965762867648
d8tw15kf,delayed_mlp,primary,1000000000,15,46,501841920,665.2672119140625,661.1259119370404
d8tw15kf,delayed_mlp,primary,1000000000,15,46,502333440,672.513671875,661.9839944278492
d8tw15kf,delayed_mlp,primary,1000000000,15,46,502824960,664.8143310546875,662.3141192267923
d8tw15kf,delayed_mlp,primary,1000000000,15,46,503562240,659.2393188476562,662.4013528262867
d8tw15kf,delayed_mlp,primary,1000000000,15,46,504053760,662.123291015625,662.9114595301011
d8tw15kf,delayed_mlp,primary,1000000000,15,46,504791040,668.31982421875,663.4641292796415
d8tw15kf,delayed_mlp,primary,1000000000,15,46,505282560,669.66357421875,664.260056439568
d8tw15kf,delayed_mlp,primary,1000000000,15,46,506019840,668.5947265625,664.9832871380975
d8tw15kf,delayed_mlp,primary,1000000000,15,46,506511360,668.714599609375,665.5940479951746
d8tw15kf,delayed_mlp,primary,1000000000,15,46,507002880,667.8973388671875,666.1394581514246
d8tw15kf,delayed_mlp,primary,1000000000,15,46,507740160,661.824951171875,666.2409919289981
d8tw15kf,delayed_mlp,primary,1000000000,15,46,508231680,665.3433837890625,666.2861902573529
d8tw15kf,delayed_mlp,primary,1000000000,15,46,508968960,666.4428100585938,666.3803028779871
d8tw15kf,delayed_mlp,primary,1000000000,15,46,509460480,670.0541381835938,666.4546293370864
d8tw15kf,delayed_mlp,primary,1000000000,15,46,510197760,666.944580078125,666.0773423138787
d8tw15kf,delayed_mlp,primary,1000000000,15,46,510689280,671.526611328125,666.6848647173713
d8tw15kf,delayed_mlp,primary,1000000000,15,46,511426560,675.987548828125,667.3689359777114
d8tw15kf,delayed_mlp,primary,1000000000,15,46,511918080,675.05126953125,667.9444687787225
d8tw15kf,delayed_mlp,primary,1000000000,15,46,512409600,668.9776611328125,667.736468146829
d8tw15kf,delayed_mlp,primary,1000000000,15,46,513146880,672.2770385742188,668.1754509420956
d8tw15kf,delayed_mlp,primary,1000000000,15,46,513638400,673.1312255859375,668.9926219267004
d8tw15kf,delayed_mlp,primary,1000000000,15,46,514375680,676.37646484375,669.83104391659
d8tw15kf,delayed_mlp,primary,1000000000,15,46,514867200,664.462158203125,669.6041223862592
d8tw15kf,delayed_mlp,primary,1000000000,15,46,515604480,676.98291015625,670.0346715590533
d8tw15kf,delayed_mlp,primary,1000000000,15,46,516096000,680.60302734375,670.7410421932445
d8tw15kf,delayed_mlp,primary,1000000000,15,46,516833280,678.0675048828125,671.291213091682
d8tw15kf,delayed_mlp,primary,1000000000,15,46,517324800,661.3292236328125,670.9048533720129
d8tw15kf,delayed_mlp,primary,1000000000,15,46,517816320,675.595458984375,671.7148832433364
d8tw15kf,delayed_mlp,primary,1000000000,15,46,518553600,676.5994873046875,672.3770069795496
d8tw15kf,delayed_mlp,primary,1000000000,15,46,519045120,679.0559692382812,673.1189575195312
d8tw15kf,delayed_mlp,primary,1000000000,15,46,519782400,681.4953002929688,673.7919670553769
d8tw15kf,delayed_mlp,primary,1000000000,15,46,520273920,676.5814208984375,674.358840044807
d8tw15kf,delayed_mlp,primary,1000000000,15,46,521011200,679.299560546875,674.8160723517923
d8tw15kf,delayed_mlp,primary,1000000000,15,46,521502720,681.019775390625,675.1120856789981
d8tw15kf,delayed_mlp,primary,1000000000,15,46,522240000,678.8015747070312,675.3326918658088
d8tw15kf,delayed_mlp,primary,1000000000,15,46,522731520,673.183349609375,675.5800853056066
d8tw15kf,delayed_mlp,primary,1000000000,15,46,523223040,679.9632568359375,676.03221579159
d8tw15kf,delayed_mlp,primary,1000000000,15,46,523960320,680.0846557617188,676.4412410960477
d8tw15kf,delayed_mlp,primary,1000000000,15,46,524451840,685.87939453125,677.0002369600184
d8tw15kf,delayed_mlp,primary,1000000000,15,46,525189120,682.4557495117188,678.0586835075827
d8tw15kf,delayed_mlp,primary,1000000000,15,46,525680640,683.1142578125,678.4193510167739
d8tw15kf,delayed_mlp,primary,1000000000,15,46,526417920,682.5086669921875,678.531447466682
d8tw15kf,delayed_mlp,primary,1000000000,15,46,526909440,686.8187255859375,679.0462251551011
d8tw15kf,delayed_mlp,primary,1000000000,15,46,527400960,683.5343627929688,680.3524098115809
d8tw15kf,delayed_mlp,primary,1000000000,15,46,528138240,689.778076171875,681.1866814108456
d8tw15kf,delayed_mlp,primary,1000000000,15,46,528629760,683.40869140625,681.5872228285846
d8tw15kf,delayed_mlp,primary,1000000000,15,46,529367040,682.30712890625,681.7784675149356
d8tw15kf,delayed_mlp,primary,1000000000,15,46,529858560,684.9969482421875,681.9844468060662
d8tw15kf,delayed_mlp,primary,1000000000,15,46,530595840,686.177734375,682.5489358340992
d8tw15kf,delayed_mlp,primary,1000000000,15,46,531087360,681.9403076171875,682.7042738970588
d8tw15kf,delayed_mlp,primary,1000000000,15,46,531824640,684.9439697265625,682.9351088579963
d8tw15kf,delayed_mlp,primary,1000000000,15,46,532316160,685.8933715820312,683.3522733800552
d8tw15kf,delayed_mlp,primary,1000000000,15,46,532807680,683.486572265625,683.958345301011
d8tw15kf,delayed_mlp,primary,1000000000,15,46,533544960,685.89697265625,684.3073874080883
d8tw15kf,delayed_mlp,primary,1000000000,15,46,534036480,685.860595703125,684.6471485811121
d8tw15kf,delayed_mlp,primary,1000000000,15,46,534773760,690.8473510742188,684.9393813189338
d8tw15kf,delayed_mlp,primary,1000000000,15,46,535265280,684.1839599609375,685.0410407571231
d8tw15kf,delayed_mlp,primary,1000000000,15,46,536002560,683.4718627929688,685.0620763442096
d8tw15kf,delayed_mlp,primary,1000000000,15,46,536494080,684.5281372070312,685.1808687097886
d8tw15kf,delayed_mlp,primary,1000000000,15,46,537231360,686.6895751953125,685.1732716279871
d8tw15kf,delayed_mlp,primary,1000000000,15,46,537722880,687.2554931640625,685.3921616498162
d8tw15kf,delayed_mlp,primary,1000000000,15,46,538214400,688.7049560546875,685.3290369370404
d8tw15kf,delayed_mlp,primary,1000000000,15,46,538951680,687.12646484375,685.5477294921875
d8tw15kf,delayed_mlp,primary,1000000000,15,46,539443200,685.5794067382812,685.7402164234835
d8tw15kf,delayed_mlp,primary,1000000000,15,46,540180480,683.7611083984375,685.6675199620864
d8tw15kf,delayed_mlp,primary,1000000000,15,46,540672000,689.1890869140625,685.8446583467371
d8tw15kf,delayed_mlp,primary,1000000000,15,46,541409280,688.6959228515625,686.242047478171
d8tw15kf,delayed_mlp,primary,1000000000,15,46,541900800,689.6965942382812,686.5216136259191
d8tw15kf,delayed_mlp,primary,1000000000,15,46,542638080,691.4114990234375,686.8462093577665
d8tw15kf,delayed_mlp,primary,1000000000,15,46,543129600,693.6666259765625,687.4450360466452
d8tw15kf,delayed_mlp,primary,1000000000,15,46,543621120,690.8067626953125,687.7338472254136
d8tw15kf,delayed_mlp,primary,1000000000,15,46,544358400,690.468505859375,688.0049007640165
d8tw15kf,delayed_mlp,primary,1000000000,15,46,544849920,692.4633178710938,688.099957634421
d8tw15kf,delayed_mlp,primary,1000000000,15,46,545587200,692.3336181640625,688.5793492934283
d8tw15kf,delayed_mlp,primary,1000000000,15,46,546078720,687.01318359375,688.7876622817096
d8tw15kf,delayed_mlp,primary,1000000000,15,46,546816000,690.67626953125,689.1493171243106
d8tw15kf,delayed_mlp,primary,1000000000,15,46,547307520,687.4420166015625,689.1935783835019
d8tw15kf,delayed_mlp,primary,1000000000,15,46,548044800,695.0122680664062,689.6498592601102
d8tw15kf,delayed_mlp,primary,1000000000,15,46,548536320,691.817626953125,689.8329575482537
d8tw15kf,delayed_mlp,primary,1000000000,15,46,549027840,694.10107421875,690.2432286879596
d8tw15kf,delayed_mlp,primary,1000000000,15,46,549765120,685.5826416015625,690.243418974035
d8tw15kf,delayed_mlp,primary,1000000000,15,46,550256640,690.6315307617188,690.6475614659927
d8tw15kf,delayed_mlp,primary,1000000000,15,46,550993920,692.282470703125,690.8295252182904
d8tw15kf,delayed_mlp,primary,1000000000,15,46,551485440,692.6474609375,691.0619686351102
d8tw15kf,delayed_mlp,primary,1000000000,15,46,552222720,687.8601684570312,690.9539435891544
d8tw15kf,delayed_mlp,primary,1000000000,15,46,552714240,693.84130859375,691.0968735638787
d8tw15kf,delayed_mlp,primary,1000000000,15,46,553205760,691.8073120117188,690.987502154182
d8tw15kf,delayed_mlp,primary,1000000000,15,46,553943040,696.159423828125,691.3023645737592
d8tw15kf,delayed_mlp,primary,1000000000,15,46,554434560,694.9805908203125,691.5677813361673
d8tw15kf,delayed_mlp,primary,1000000000,15,46,555171840,696.90625,691.8291302849265
d8tw15kf,delayed_mlp,primary,1000000000,15,46,555663360,696.5323486328125,692.0761144301471
d8tw15kf,delayed_mlp,primary,1000000000,15,46,556400640,695.1949462890625,692.5573945886948
d8tw15kf,delayed_mlp,primary,1000000000,15,46,556892160,695.8592529296875,692.8622759650735
d8tw15kf,delayed_mlp,primary,1000000000,15,46,557629440,693.765869140625,693.2342672909008
d8tw15kf,delayed_mlp,primary,1000000000,15,46,558120960,692.5936889648438,693.0919979319852
d8tw15kf,delayed_mlp,primary,1000000000,15,46,558612480,697.6710205078125,693.4363151999081
d8tw15kf,delayed_mlp,primary,1000000000,15,46,559349760,696.6788330078125,693.5879480698529
d8tw15kf,delayed_mlp,primary,1000000000,15,46,559841280,699.7389526367188,694.4206722483915
d8tw15kf,delayed_mlp,primary,1000000000,15,46,560578560,698.1983642578125,694.8657801011029
d8tw15kf,delayed_mlp,primary,1000000000,15,46,561070080,698.460693359375,695.2292049632352
d8tw15kf,delayed_mlp,primary,1000000000,15,46,561807360,696.5653076171875,695.4596665326287
d8tw15kf,delayed_mlp,primary,1000000000,15,46,562298880,700.482177734375,696.20213766659
d8tw15kf,delayed_mlp,primary,1000000000,15,46,563036160,702.134033203125,696.6899449965533
d8tw15kf,delayed_mlp,primary,1000000000,15,46,563527680,700.3161010742188,697.1904620002298
d8tw15kf,delayed_mlp,primary,1000000000,15,46,564019200,700.27685546875,697.432663861443
