condition,wandb_id,wandb_name,created_at,state
prev_torque_efference,jir5btpe,RodentEncDec_delay3_eff3-20260611-120639,2026-06-11T16:06:55Z,finished
prev_torque_efference,k0i287kl,RodentEncDec_delay10_eff10-20260611-120848,2026-06-11T16:08:49Z,finished
prev_torque_efference,mgk9ejcb,RodentEncDec_delay6_eff6-20260611-120818,2026-06-11T16:08:20Z,finished
prev_torque_efference,n9982rin,RodentEncDec_delay2_eff2-20260611-103514,2026-06-11T14:35:15Z,finished
prev_torque_efference,nvyg0bhj,RodentEncDec_delay4_eff4-20260611-120639,2026-06-11T16:06:55Z,finished
prev_torque_efference,oe9lq9ej,RodentEncDec_delay70_eff70-20260611-120906,2026-06-11T16:09:07Z,finished
prev_torque_efference,rv3u3x7n,RodentEncDec_delay40_eff40-20260611-120905,2026-06-11T16:09:06Z,finished
prev_torque_efference,u9j3se06,RodentEncDec_delay9_eff9-20260611-120839,2026-06-11T16:08:40Z,finished
prev_torque_efference,ukzi7fjb,RodentEncDec_delay0_eff0-20260611-103104,2026-06-11T14:31:29Z,finished
prev_torque_efference,w2498exh,RodentEncDec_delay30_eff30-20260611-120904,2026-06-11T16:09:05Z,finished
prev_torque_efference,xj1agjno,RodentEncDec_delay15_eff15-20260611-120902,2026-06-11T16:09:03Z,finished
prev_torque_efference,y7dh46ee,RodentEncDec_delay60_eff60-20260611-120954,2026-06-11T16:09:56Z,finished
torque_efference,594219y6,RodentEncDec_delay0_eff0-job43288960,2026-08-31T19:33:07Z,finished
torque_efference,86cpjh43,RodentEncDec_delay0_eff0-20260831-140714,2026-08-31T18:07:44Z,finished
torque_efference,8eca2g70,RodentEncDec_delay5_eff5-20260831-140714,2026-08-31T18:07:44Z,finished
torque_efference,ame77mw2,RodentEncDec_delay0_eff0-20260824-091609,2026-08-24T13:16:20Z,finished
torque_efference,bzm76mrs,RodentEncDec_delay5_eff5-20260824-091609,2026-08-24T13:16:20Z,finished
torque_efference,h2l057w2,RodentEncDec_delay10_eff10-job43288949,2026-08-31T19:33:07Z,finished
torque_efference,hziohlkp,RodentEncDec_delay20_eff20-20260827-161444,2026-08-27T20:14:50Z,finished
torque_efference,nzqv02je,RodentEncDec_delay5_eff5-job43288917,2026-08-31T19:33:07Z,finished
torque_efference,ph7zg573,RodentEncDec_delay10_eff10-20260827-161444,2026-08-27T20:14:50Z,finished
torque_efference,sgad6k6w,RodentEncDec_delay5_eff5-20260827-171038,2026-08-27T21:10:49Z,finished
torque_efference,yki9qy8j,RodentEncDec_delay10_eff10-20260831-140714,2026-08-31T18:07:44Z,finished
torque_efference_aug11,17p127fn,RodentEncDec_delay1_eff1-20260811-075237,2026-08-11T11:52:49Z,failed
torque_efference_aug11,2fiwhyiz,RodentEncDec_delay30_eff30-20260811-084029,2026-08-11T12:40:31Z,failed
torque_efference_aug11,48llced7,RodentEncDec_delay100_eff100-20260811-094548,2026-08-11T13:45:49Z,failed
torque_efference_aug11,7qbsx2pa,RodentEncDec_delay20_eff20-20260811-083832,2026-08-11T12:38:40Z,failed
torque_efference_aug11,7ur99xil,RodentEncDec_delay5_eff5-20260811-081204,2026-08-11T12:12:06Z,failed
torque_efference_aug11,8j703ofi,RodentEncDec_delay25_eff25-20260811-083832,2026-08-11T12:38:40Z,failed
torque_efference_aug11,904oncgf,RodentEncDec_delay7_eff7-20260811-081755,2026-08-11T12:17:56Z,failed
