wandb_id,condition,network,actuator,delay,seed_pair,step,reward_mean,reward_smooth
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,480215040,978.461181640625,978.6520751953125
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,484884480,977.5562744140624,978.3744506835938
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,489799680,978.2003173828124,978.2742797851563
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,494469120,978.330078125,978.2835795084635
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,499384320,977.789794921875,978.067529296875
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,504053760,977.8148193359376,978.0254109700521
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,508968960,978.613525390625,978.14970703125
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,513638400,978.014404296875,978.1271565755209
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,518553600,979.093017578125,978.2651123046875
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,523223040,979.27587890625,978.4335734049479
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,528138240,978.8968505859376,978.7787353515625
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,532807680,979.19970703125,978.8488972981771
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,537722880,979.2521362304688,979.1435180664063
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,542638080,979.4564819335938,979.2162109375
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,547307520,979.1981201171876,979.2006591796875
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,552222720,979.0919799804688,979.2396850585938
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,556892160,979.6290893554688,979.3255615234375
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,561807360,979.3215942382812,979.339453125
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,566476800,979.3958740234376,979.3488566080729
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,571392000,979.2382202148438,979.3353515625
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,576061440,979.0340576171876,979.2851359049479
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,580976640,979.0936889648438,979.2166870117187
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,585646080,979.14111328125,979.204091389974
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,590561280,979.2080078125,979.143017578125
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,595230720,979.3278198242188,979.173817952474
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,600145920,979.525634765625,979.2592529296875
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,604815360,979.5499877929688,979.3077087402344
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,609730560,979.2966918945312,979.3816284179687
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,614400000,979.130859375,979.339833577474
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,619315200,979.2720336914062,979.3550415039062
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,624230400,979.7830810546876,979.4065307617187
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,628899840,979.585205078125,979.41357421875
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,633815040,979.7845458984376,979.5111450195312
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,638484480,979.8916015625,979.6632934570313
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,643399680,979.9922485351562,979.8073364257813
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,648069120,979.615966796875,979.7754414876302
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,652984320,979.8816528320312,979.833203125
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,657653760,979.5023803710938,979.778065999349
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,662568960,979.5972900390624,979.7179077148437
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,667238400,979.9563598632812,979.7576497395834
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,672153600,978.6622314453124,979.5199829101563
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,676823040,979.403076171875,979.500498453776
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,681738240,979.2197875976562,979.3677490234375
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,686407680,979.48388671875,979.3871053059896
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,691322880,979.4635009765624,979.2464965820312
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,696238080,978.7265625,979.2593627929688
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,700907520,979.7853393554688,979.3358154296875
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,705822720,979.8258666992188,979.45703125
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,710492160,979.36376953125,979.4330078125
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,715407360,979.507080078125,979.4417236328125
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,720076800,979.3449096679688,979.4255879720052
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,724992000,979.397216796875,979.4877685546875
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,729661440,978.9240112304688,979.393809000651
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,734576640,979.1278076171876,979.260205078125
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,739246080,979.8975830078124,979.3664347330729
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,744161280,980.0657958984376,979.4824829101562
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,748830720,980.3859252929688,979.633056640625
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,753745920,980.0462646484376,979.9046752929687
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,758415360,979.94189453125,979.910878499349
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,763330560,980.1451416015624,980.1170043945312
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,768000000,979.7592163085938,980.057373046875
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,772915200,979.7361450195312,979.925732421875
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,777830400,979.851318359375,979.8867431640625
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,782499840,979.7362060546876,979.84560546875
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,787415040,979.6080932617188,979.7381958007812
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,792084480,979.794189453125,979.7451904296875
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,796999680,980.11083984375,979.8201293945312
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,801669120,979.7892456054688,979.8149820963541
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,806584320,979.7880859375,979.8180908203125
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,811253760,980.17138671875,979.8769734700521
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,816168960,980.1215209960938,979.9962158203125
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,820838400,980.3375244140624,980.0531005859375
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,825753600,980.296875,980.1430786132812
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,830423040,979.9005737304688,980.1026611328125
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,835338240,979.8430786132812,980.0999145507812
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,840007680,980.29345703125,980.1321716308594
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,844922880,980.2257080078124,980.1119384765625
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,849838080,980.0753173828124,980.067626953125
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,854507520,979.1024169921876,979.9079956054687
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,859422720,980.4327392578124,980.025927734375
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,864092160,980.350830078125,980.03740234375
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,869007360,980.3603515625,980.0643310546875
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,873676800,980.206787109375,980.0880737304688
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,878592000,980.2662353515624,980.323388671875
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,883261440,980.475830078125,980.3487955729166
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,888176640,980.191162109375,980.3000732421875
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,892846080,980.5624389648438,980.3438008626302
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,897761280,980.289306640625,980.3569946289062
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,902430720,979.88916015625,980.2790222167969
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,907345920,979.8499755859376,980.1564086914062
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,912015360,979.97705078125,980.1265157063802
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,916930560,980.181884765625,980.0374755859375
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,921600000,979.935302734375,980.0204467773438
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,926515200,979.9864501953124,979.9861328125
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,931430400,980.2210083007812,980.0603393554687
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,936099840,980.32666015625,980.1302612304687
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,941015040,980.476318359375,980.1891479492188
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,945684480,980.3968505859376,980.2814575195313
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,950599680,980.57080078125,980.3983276367187
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,955269120,980.0670166015624,980.3431091308594
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,960184320,980.4896240234376,980.4001220703125
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,964853760,980.0921630859376,980.3487955729166
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,969768960,980.4408569335938,980.3320922851562
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,974438400,980.159423828125,980.3033142089844
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,979353600,980.1596069335938,980.2683349609375
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,984023040,980.5206298828124,980.3103841145834
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,988938240,980.607177734375,980.3775390625
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,993607680,980.7237548828124,980.4352416992188
eyt2vhzu,fm_servo,fm,servo,5,i52/p52,998522880,980.69140625,980.5405151367188
hy37byf0,fm_torque,fm,torque,5,i46/p46,4915200,158.41665649414062,
hy37byf0,fm_torque,fm,torque,5,i46/p46,9830400,186.2952423095703,
hy37byf0,fm_torque,fm,torque,5,i46/p46,14499840,297.56793212890625,
hy37byf0,fm_torque,fm,torque,5,i46/p46,19415040,379.05572509765625,
hy37byf0,fm_torque,fm,torque,5,i46/p46,24084480,468.1287231445313,297.8928558349609
hy37byf0,fm_torque,fm,torque,5,i46/p46,28999680,507.8756408691406,367.78465270996094
hy37byf0,fm_torque,fm,torque,5,i46/p46,33669120,528.14013671875,394.5105667114258
hy37byf0,fm_torque,fm,torque,5,i46/p46,38584320,627.390380859375,502.1181213378906
hy37byf0,fm_torque,fm,torque,5,i46/p46,43253760,702.4376220703125,535.5047047932943
hy37byf0,fm_torque,fm,torque,5,i46/p46,48168960,759.9964599609375,625.1680480957032
hy37byf0,fm_torque,fm,torque,5,i46/p46,52838400,767.2969970703125,648.8562062581381
hy37byf0,fm_torque,fm,torque,5,i46/p46,57753600,846.876220703125,740.7995361328125
hy37byf0,fm_torque,fm,torque,5,i46/p46,62423040,936.52197265625,773.4199422200521
hy37byf0,fm_torque,fm,torque,5,i46/p46,67338240,951.6098022460938,852.4602905273438
hy37byf0,fm_torque,fm,torque,5,i46/p46,72007680,949.3610229492188,868.6104125976562
hy37byf0,fm_torque,fm,torque,5,i46/p46,76922880,954.6654052734376,927.806884765625
hy37byf0,fm_torque,fm,torque,5,i46/p46,81838080,956.3101806640624,949.6936767578125
hy37byf0,fm_torque,fm,torque,5,i46/p46,86507520,955.0521240234376,953.39970703125
hy37byf0,fm_torque,fm,torque,5,i46/p46,91422720,957.406982421875,954.5591430664062
hy37byf0,fm_torque,fm,torque,5,i46/p46,96092160,955.9111328125,955.8691650390625
hy37byf0,fm_torque,fm,torque,5,i46/p46,101007360,958.8990478515624,956.7158935546875
hy37byf0,fm_torque,fm,torque,5,i46/p46,105676800,959.8898315429688,957.244883219401
hy37byf0,fm_torque,fm,torque,5,i46/p46,110592000,960.9805908203124,958.6175170898438
hy37byf0,fm_torque,fm,torque,5,i46/p46,115261440,961.1814575195312,959.0448404947916
hy37byf0,fm_torque,fm,torque,5,i46/p46,120176640,955.0780029296876,959.2057861328125
hy37byf0,fm_torque,fm,torque,5,i46/p46,124846080,962.438232421875,959.7445271809896
hy37byf0,fm_torque,fm,torque,5,i46/p46,129761280,963.0262451171876,960.5409057617187
hy37byf0,fm_torque,fm,torque,5,i46/p46,134430720,964.587158203125,961.2152811686198
hy37byf0,fm_torque,fm,torque,5,i46/p46,139345920,963.5618896484376,961.7383056640625
hy37byf0,fm_torque,fm,torque,5,i46/p46,144015360,964.117919921875,962.1349080403646
hy37byf0,fm_torque,fm,torque,5,i46/p46,148930560,964.9874877929688,964.0561401367188
hy37byf0,fm_torque,fm,torque,5,i46/p46,153600000,965.134765625,964.2359110514323
hy37byf0,fm_torque,fm,torque,5,i46/p46,158515200,965.6138916015624,964.6831909179688
hy37byf0,fm_torque,fm,torque,5,i46/p46,163430400,963.8426513671876,964.7393432617188
hy37byf0,fm_torque,fm,torque,5,i46/p46,168099840,965.9255981445312,965.10087890625
hy37byf0,fm_torque,fm,torque,5,i46/p46,173015040,965.6243896484376,965.2282592773438
hy37byf0,fm_torque,fm,torque,5,i46/p46,177684480,966.70947265625,965.5432006835938
hy37byf0,fm_torque,fm,torque,5,i46/p46,182599680,961.4055786132812,964.7015380859375
hy37byf0,fm_torque,fm,torque,5,i46/p46,187269120,966.6618041992188,965.0282491048177
hy37byf0,fm_torque,fm,torque,5,i46/p46,192184320,964.1881103515624,964.91787109375
hy37byf0,fm_torque,fm,torque,5,i46/p46,196853760,965.7974853515624,965.0644734700521
hy37byf0,fm_torque,fm,torque,5,i46/p46,201768960,967.4415893554688,965.0989135742187
hy37byf0,fm_torque,fm,torque,5,i46/p46,206438400,968.6878662109376,965.6970723470052
hy37byf0,fm_torque,fm,torque,5,i46/p46,211353600,965.7469482421876,966.3723999023438
hy37byf0,fm_torque,fm,torque,5,i46/p46,216023040,965.7066650390624,966.2614440917969
hy37byf0,fm_torque,fm,torque,5,i46/p46,220938240,966.8406982421876,966.8847534179688
hy37byf0,fm_torque,fm,torque,5,i46/p46,225607680,965.408203125,966.638661702474
hy37byf0,fm_torque,fm,torque,5,i46/p46,230522880,965.8026733398438,965.9010375976562
hy37byf0,fm_torque,fm,torque,5,i46/p46,235438080,968.7560424804688,966.5028564453125
hy37byf0,fm_torque,fm,torque,5,i46/p46,240107520,968.9315185546876,967.1478271484375
hy37byf0,fm_torque,fm,torque,5,i46/p46,245022720,966.4652709960938,967.0727416992188
hy37byf0,fm_torque,fm,torque,5,i46/p46,249692160,970.2703857421876,968.0451782226562
hy37byf0,fm_torque,fm,torque,5,i46/p46,254607360,969.597900390625,968.8042236328125
hy37byf0,fm_torque,fm,torque,5,i46/p46,259276800,969.9329833984376,968.9923502604166
hy37byf0,fm_torque,fm,torque,5,i46/p46,264192000,966.4063720703124,968.5345825195312
hy37byf0,fm_torque,fm,torque,5,i46/p46,268861440,970.401123046875,968.8456726074219
hy37byf0,fm_torque,fm,torque,5,i46/p46,273776640,970.187744140625,969.305224609375
hy37byf0,fm_torque,fm,torque,5,i46/p46,278446080,969.8187255859376,969.3908081054688
hy37byf0,fm_torque,fm,torque,5,i46/p46,283361280,970.6551513671876,969.4938232421875
hy37byf0,fm_torque,fm,torque,5,i46/p46,288030720,970.046630859375,969.5859578450521
hy37byf0,fm_torque,fm,torque,5,i46/p46,292945920,969.8994140625,970.121533203125
hy37byf0,fm_torque,fm,torque,5,i46/p46,297615360,970.3235473632812,970.1552022298177
hy37byf0,fm_torque,fm,torque,5,i46/p46,302530560,970.001220703125,970.1851928710937
hy37byf0,fm_torque,fm,torque,5,i46/p46,307200000,968.036865234375,969.827138264974
hy37byf0,fm_torque,fm,torque,5,i46/p46,312115200,971.08203125,969.8686157226563
hy37byf0,fm_torque,fm,torque,5,i46/p46,317030400,971.2655029296876,970.1418334960938
hy37byf0,fm_torque,fm,torque,5,i46/p46,321699840,971.1123046875,970.2995849609375
hy37byf0,fm_torque,fm,torque,5,i46/p46,326615040,971.5574951171876,970.61083984375
hy37byf0,fm_torque,fm,torque,5,i46/p46,331284480,971.7608642578124,971.3556396484375
hy37byf0,fm_torque,fm,torque,5,i46/p46,336199680,971.419189453125,971.4230712890625
hy37byf0,fm_torque,fm,torque,5,i46/p46,340869120,972.1241455078124,971.5399169921875
hy37byf0,fm_torque,fm,torque,5,i46/p46,345784320,972.6080322265624,971.8939453125
hy37byf0,fm_torque,fm,torque,5,i46/p46,350453760,972.1989135742188,971.9447733561198
hy37byf0,fm_torque,fm,torque,5,i46/p46,355368960,973.0347900390624,972.2770141601562
hy37byf0,fm_torque,fm,torque,5,i46/p46,360038400,972.9849853515624,972.395009358724
hy37byf0,fm_torque,fm,torque,5,i46/p46,364953600,972.105224609375,972.5863891601563
hy37byf0,fm_torque,fm,torque,5,i46/p46,369623040,973.1817016601562,972.6856079101562
hy37byf0,fm_torque,fm,torque,5,i46/p46,374538240,972.8236083984376,972.8260620117187
hy37byf0,fm_torque,fm,torque,5,i46/p46,379207680,972.859375,972.8316141764323
hy37byf0,fm_torque,fm,torque,5,i46/p46,384122880,973.7317504882812,972.94033203125
hy37byf0,fm_torque,fm,torque,5,i46/p46,389038080,973.5377807617188,973.2268432617187
hy37byf0,fm_torque,fm,torque,5,i46/p46,393707520,970.29248046875,972.6489990234375
hy37byf0,fm_torque,fm,torque,5,i46/p46,398622720,970.35400390625,972.155078125
hy37byf0,fm_torque,fm,torque,5,i46/p46,403292160,973.6143798828124,972.3060791015625
hy37byf0,fm_torque,fm,torque,5,i46/p46,408207360,973.965087890625,972.3527465820313
hy37byf0,fm_torque,fm,torque,5,i46/p46,412876800,973.6832275390624,972.5744934082031
hy37byf0,fm_torque,fm,torque,5,i46/p46,417792000,973.9296875,973.10927734375
hy37byf0,fm_torque,fm,torque,5,i46/p46,422461440,973.7957153320312,973.2236836751302
hy37byf0,fm_torque,fm,torque,5,i46/p46,427376640,973.4578857421876,973.7663208007813
hy37byf0,fm_torque,fm,torque,5,i46/p46,432046080,974.1400146484376,973.828603108724
hy37byf0,fm_torque,fm,torque,5,i46/p46,436961280,973.7053833007812,973.8057373046875
hy37byf0,fm_torque,fm,torque,5,i46/p46,441630720,974.6410522460938,973.9449564615885
hy37byf0,fm_torque,fm,torque,5,i46/p46,446545920,974.3279418945312,974.0544555664062
hy37byf0,fm_torque,fm,torque,5,i46/p46,451215360,975.170166015625,974.2404073079427
hy37byf0,fm_torque,fm,torque,5,i46/p46,456130560,974.3934326171876,974.4475952148438
hy37byf0,fm_torque,fm,torque,5,i46/p46,460800000,974.3253784179688,974.4272257486979
hy37byf0,fm_torque,fm,torque,5,i46/p46,465715200,974.6240234375,974.5681884765625
hy37byf0,fm_torque,fm,torque,5,i46/p46,470630400,975.4255981445312,974.7877197265625
hy37byf0,fm_torque,fm,torque,5,i46/p46,475299840,975.235107421875,974.8007080078125
hy37byf0,fm_torque,fm,torque,5,i46/p46,480215040,975.291015625,974.980224609375
hy37byf0,fm_torque,fm,torque,5,i46/p46,484884480,975.41357421875,975.1978637695313
hy37byf0,fm_torque,fm,torque,5,i46/p46,489799680,975.1026611328124,975.2935913085937
hy37byf0,fm_torque,fm,torque,5,i46/p46,494469120,975.6301879882812,975.3496907552084
hy37byf0,fm_torque,fm,torque,5,i46/p46,499384320,975.549560546875,975.3973999023438
hy37byf0,fm_torque,fm,torque,5,i46/p46,504053760,974.0639038085938,975.1751505533854
hy37byf0,fm_torque,fm,torque,5,i46/p46,508968960,975.2750854492188,975.1242797851562
hy37byf0,fm_torque,fm,torque,5,i46/p46,513638400,975.2269287109376,975.1413879394531
hy37byf0,fm_torque,fm,torque,5,i46/p46,518553600,975.1170654296876,975.0465087890625
hy37byf0,fm_torque,fm,torque,5,i46/p46,523223040,975.3333129882812,975.0943094889323
hy37byf0,fm_torque,fm,torque,5,i46/p46,528138240,975.3265380859376,975.2557861328125
hy37byf0,fm_torque,fm,torque,5,i46/p46,532807680,973.210693359375,974.9149373372396
hy37byf0,fm_torque,fm,torque,5,i46/p46,537722880,975.738037109375,974.9451293945312
hy37byf0,fm_torque,fm,torque,5,i46/p46,542638080,975.365234375,974.9947631835937
hy37byf0,fm_torque,fm,torque,5,i46/p46,547307520,974.8001708984376,974.888134765625
hy37byf0,fm_torque,fm,torque,5,i46/p46,552222720,975.8721923828124,974.997265625
hy37byf0,fm_torque,fm,torque,5,i46/p46,556892160,975.311767578125,975.41748046875
hy37byf0,fm_torque,fm,torque,5,i46/p46,561807360,976.0730590820312,975.4844848632813
hy37byf0,fm_torque,fm,torque,5,i46/p46,566476800,974.9853515625,975.4012959798177
hy37byf0,fm_torque,fm,torque,5,i46/p46,571392000,975.3754272460938,975.5235595703125
hy37byf0,fm_torque,fm,torque,5,i46/p46,576061440,975.302001953125,975.4866333007812
hy37byf0,fm_torque,fm,torque,5,i46/p46,580976640,975.609130859375,975.468994140625
hy37byf0,fm_torque,fm,torque,5,i46/p46,585646080,975.359619140625,975.4507649739584
hy37byf0,fm_torque,fm,torque,5,i46/p46,590561280,975.2242431640624,975.3740844726562
hy37byf0,fm_torque,fm,torque,5,i46/p46,595230720,976.1995849609376,975.5116678873698
hy37byf0,fm_torque,fm,torque,5,i46/p46,600145920,975.6925659179688,975.6170288085938
hy37byf0,fm_torque,fm,torque,5,i46/p46,604815360,976.08935546875,975.6957499186198
hy37byf0,fm_torque,fm,torque,5,i46/p46,609730560,976.1817016601562,975.877490234375
hy37byf0,fm_torque,fm,torque,5,i46/p46,614400000,975.6604614257812,975.841318766276
hy37byf0,fm_torque,fm,torque,5,i46/p46,619315200,975.0383911132812,975.7324951171875
hy37byf0,fm_torque,fm,torque,5,i46/p46,624230400,975.918212890625,975.7776245117187
hy37byf0,fm_torque,fm,torque,5,i46/p46,628899840,975.5682373046876,975.6734008789062
hy37byf0,fm_torque,fm,torque,5,i46/p46,633815040,975.9707641601562,975.6312133789063
hy37byf0,fm_torque,fm,torque,5,i46/p46,638484480,976.3607788085938,975.7712768554687
hy37byf0,fm_torque,fm,torque,5,i46/p46,643399680,976.2343139648438,976.0104614257813
hy37byf0,fm_torque,fm,torque,5,i46/p46,648069120,975.775390625,975.9712829589844
hy37byf0,fm_torque,fm,torque,5,i46/p46,652984320,976.2183837890624,976.1119262695313
hy37byf0,fm_torque,fm,torque,5,i46/p46,657653760,976.610595703125,976.1950378417969
hy37byf0,fm_torque,fm,torque,5,i46/p46,662568960,976.8270263671876,976.3331420898437
hy37byf0,fm_torque,fm,torque,5,i46/p46,667238400,976.9170532226562,976.4304606119791
hy37byf0,fm_torque,fm,torque,5,i46/p46,672153600,976.9147338867188,976.69755859375
hy37byf0,fm_torque,fm,torque,5,i46/p46,676823040,977.2408447265624,976.7881062825521
hy37byf0,fm_torque,fm,torque,5,i46/p46,681738240,976.5547485351562,976.8908813476562
hy37byf0,fm_torque,fm,torque,5,i46/p46,686407680,976.6219482421876,976.8460591634115
hy37byf0,fm_torque,fm,torque,5,i46/p46,691322880,976.608154296875,976.7880859375
hy37byf0,fm_torque,fm,torque,5,i46/p46,696238080,976.7811279296876,976.7613647460937
hy37byf0,fm_torque,fm,torque,5,i46/p46,700907520,976.88232421875,976.6896606445313
hy37byf0,fm_torque,fm,torque,5,i46/p46,705822720,976.5643310546876,976.6915771484375
hy37byf0,fm_torque,fm,torque,5,i46/p46,710492160,976.322509765625,976.631689453125
hy37byf0,fm_torque,fm,torque,5,i46/p46,715407360,976.81396484375,976.6728515625
hy37byf0,fm_torque,fm,torque,5,i46/p46,720076800,976.75634765625,976.686767578125
hy37byf0,fm_torque,fm,torque,5,i46/p46,724992000,976.8756713867188,976.6665649414062
hy37byf0,fm_torque,fm,torque,5,i46/p46,729661440,977.0599365234376,976.7321268717448
hy37byf0,fm_torque,fm,torque,5,i46/p46,734576640,975.4550170898438,976.5921875
hy37byf0,fm_torque,fm,torque,5,i46/p46,739246080,972.7576293945312,975.9530944824219
hy37byf0,fm_torque,fm,torque,5,i46/p46,744161280,976.8035278320312,975.7903564453125
hy37byf0,fm_torque,fm,torque,5,i46/p46,748830720,977.1063232421876,976.0096842447916
hy37byf0,fm_torque,fm,torque,5,i46/p46,753745920,977.0926513671876,975.8430297851562
hy37byf0,fm_torque,fm,torque,5,i46/p46,758415360,976.5584716796876,975.9622701009115
hy37byf0,fm_torque,fm,torque,5,i46/p46,763330560,976.2206420898438,976.7563232421875
hy37byf0,fm_torque,fm,torque,5,i46/p46,768000000,976.3271484375,976.6847941080729
hy37byf0,fm_torque,fm,torque,5,i46/p46,772915200,975.9554443359376,976.4308715820313
hy37byf0,fm_torque,fm,torque,5,i46/p46,777830400,976.722412109375,976.3568237304687
hy37byf0,fm_torque,fm,torque,5,i46/p46,782499840,973.8521118164062,975.8155517578125
hy37byf0,fm_torque,fm,torque,5,i46/p46,787415040,976.780517578125,975.9275268554687
hy37byf0,fm_torque,fm,torque,5,i46/p46,792084480,977.10546875,976.0831909179688
hy37byf0,fm_torque,fm,torque,5,i46/p46,796999680,977.172119140625,976.3265258789063
hy37byf0,fm_torque,fm,torque,5,i46/p46,801669120,977.1041259765624,976.4561258951823
hy37byf0,fm_torque,fm,torque,5,i46/p46,806584320,977.0612182617188,977.0446899414062
hy37byf0,fm_torque,fm,torque,5,i46/p46,811253760,977.04248046875,977.0443216959635
hy37byf0,fm_torque,fm,torque,5,i46/p46,816168960,977.2325439453124,977.1224975585938
hy37byf0,fm_torque,fm,torque,5,i46/p46,820838400,977.3567504882812,977.1615397135416
hy37byf0,fm_torque,fm,torque,5,i46/p46,825753600,977.8220825195312,977.3030151367187
hy37byf0,fm_torque,fm,torque,5,i46/p46,830423040,977.9405517578124,977.4092712402344
hy37byf0,fm_torque,fm,torque,5,i46/p46,835338240,977.4216918945312,977.5547241210937
hy37byf0,fm_torque,fm,torque,5,i46/p46,840007680,977.823486328125,977.5995178222656
hy37byf0,fm_torque,fm,torque,5,i46/p46,844922880,978.4197998046876,977.8855224609375
hy37byf0,fm_torque,fm,torque,5,i46/p46,849838080,977.7962646484376,977.8803588867188
hy37byf0,fm_torque,fm,torque,5,i46/p46,854507520,977.8834228515624,977.8689331054687
hy37byf0,fm_torque,fm,torque,5,i46/p46,859422720,977.1744384765624,977.819482421875
hy37byf0,fm_torque,fm,torque,5,i46/p46,864092160,977.9091796875,977.83662109375
hy37byf0,fm_torque,fm,torque,5,i46/p46,869007360,977.5442504882812,977.6615112304687
hy37byf0,fm_torque,fm,torque,5,i46/p46,873676800,977.440185546875,977.6246236165365
hy37byf0,fm_torque,fm,torque,5,i46/p46,878592000,977.9415283203124,977.6019165039063
hy37byf0,fm_torque,fm,torque,5,i46/p46,883261440,978.00048828125,977.6683451334635
hy37byf0,fm_torque,fm,torque,5,i46/p46,888176640,977.7415771484376,977.7336059570313
hy37byf0,fm_torque,fm,torque,5,i46/p46,892846080,977.743408203125,977.7352396647135
hy37byf0,fm_torque,fm,torque,5,i46/p46,897761280,977.9287109375,977.871142578125
hy37byf0,fm_torque,fm,torque,5,i46/p46,902430720,978.3094482421876,977.9441935221354
