condition,task,gpu,impl,network_class,delay_k,seed,wandb_id,wandb_name,created_at,state,git_commit,total_steps,actual_step,runtime_s,eval_every_steps,video_every_steps,checkpoint_every_steps,has_timing,wall_clock_s,steps_per_iteration,train_s,eval_s,video_s,checkpoint_s,overhead_s,startup_tail_s,n_eval,eval_s_median,eval_s_total,eval_s_typical,eval_excess_s,n_video,video_s_median,video_s_total,video_s_typical,video_excess_s,n_checkpoint,checkpoint_s_median,checkpoint_s_total,checkpoint_s_typical,checkpoint_excess_s,n_iteration,iteration_s_median,iteration_s_total,iteration_s_typical,iteration_excess_s,worst_wall_s,worst_at_runtime_s,worst_at_step,worst_kind,align_shift,align_score_s,align_p90_s,align_ok,n_iterations_logged,logged_max_step,train_frac,eval_frac,video_frac,checkpoint_frac,overhead_frac,startup_tail_frac,stall_s,n_stalls,healthy_wall_s,healthy_train_s,healthy_train_frac,healthy_eval_s,healthy_eval_frac,healthy_video_s,healthy_video_frac,healthy_checkpoint_s,healthy_checkpoint_frac,healthy_overhead_s,healthy_overhead_frac,healthy_startup_tail_s,healthy_startup_tail_frac,save_eval_4p8M_s,save_eval_10M_s,save_video_30M_s,save_checkpoint_50M_s,save_intended_s
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,DelayedMLP,20.0,1234,77m3xfpc,CartpoleSwingup_DelayedMLP_delay20_eff20-20260909-063806,2026-09-09T10:38:07Z,finished,971ab99e,480000000,480215040.0,2164.0,600000,6000000,10000000,True,2164.0,245760,1229.9325850259047,189.91762324841693,615.6995317703113,15.299370207799312,20.163942965567617,92.98694678200036,800,0.23296502500306815,189.91762324841693,186.37202000245452,3.545603245962411,80,7.590296290931292,615.6995317703113,607.2237032745034,8.475828495807946,48,0.42176494509271834,15.299370207799312,20.24471736445048,-4.945347156651168,1952,0.6288989124586806,1229.9325850259047,1227.6106771193445,2.3219079065602273,13.642685111000006,123.715752378,6144000.0,video,1,0.004089962307672675,0.006533235769336443,True,1955,480215040.0,0.5683607139676085,0.08776230279501707,0.28451919213045807,0.007069949264232584,0.009317903403681894,0.042969938439002014,0.0,0,2164.0,1229.9325850259047,0.5683607139676085,189.91762324841693,0.08776230279501707,615.6995317703113,0.28451919213045807,15.299370207799312,0.007069949264232584,20.163942965567617,0.009317903403681894,92.98694678200036,0.042969938439002014,163.0755175021477,175.18969880230725,485.7789626196027,16.195773891560385,648.8544801217504
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,DelayedMLP,20.0,1234,84s75oc7,CartpoleSwingup_DelayedMLP_delay20_eff20-20260910-065558,2026-09-10T10:56:10Z,finished,971ab99e,480000000,480215040.0,2162.0,600000,6000000,10000000,True,2162.0,245760,1214.0221675839275,185.59166438388638,601.8822312687989,13.063495002572639,17.764444010814707,129.67599774999985,800,0.22718320600688457,185.59166438388638,181.74656480550766,3.845099578378722,80,7.429075597552583,601.8822312687989,594.3260478042066,7.556183464592323,48,0.3508220311075547,13.063495002572639,16.839457493162627,-3.775962490589988,1952,0.6209570170613006,1214.0221675839275,1212.1080973036587,1.9140702802687883,13.338274977000026,160.011833954,6144000.0,video,1,0.003707379040844903,0.006122088013478333,True,1955,480215040.0,0.561527367060096,0.0858425829712703,0.2783914113176683,0.006042319612660795,0.008216671605372206,0.0599796474329324,0.0,0,2162.0,1214.0221675839275,0.561527367060096,185.59166438388638,0.0858425829712703,601.8822312687989,0.2783914113176683,13.063495002572639,0.006042319612660795,17.764444010814707,0.008216671605372206,129.67599774999985,0.0599796474329324,159.0282442048192,170.8417709171772,475.4608382433653,13.471565994530103,634.4890824481845
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,FlatRecurrent,10.0,1234,bstsm9ix,CartpoleSwingup_DelayedLSTM_delay10_eff10-20260910-085249,2026-09-10T12:52:51Z,finished,f9c8960d,480000000,480215040.0,2592.0,600000,6000000,10000000,True,2592.0,245760,1604.9684849383775,202.3773611667566,621.912190813804,21.70179833604385,23.86026938901821,117.17989535599963,800,0.24816230556461957,202.3773611667566,198.52984445169565,3.847516715060948,80,7.6905908446060485,621.912190813804,615.2472675684838,6.66492324532021,48,0.48641981809925044,21.70179833604385,23.34815126876402,-1.6463529327201698,1952,0.8209889704594389,1604.9684849383775,1602.5704703368247,2.398014601552859,13.866843541999998,153.187156018,6144000.0,video,1,0.0043081981457605365,0.007025223665607427,True,1955,480215040.0,0.6192008043743741,0.07807768563532276,0.23993525880162192,0.008372607382732968,0.00920535084452863,0.045208292961419615,0.0,0,2592.0,1604.9684849383775,0.6192008043743741,202.3773611667566,0.07807768563532276,621.912190813804,0.23993525880162192,21.70179833604385,0.008372607382732968,23.86026938901821,0.00920535084452863,117.17989535599963,0.045208292961419615,173.7136138952337,186.6180537845939,492.1978140547871,18.678521015011217,665.9114279500208
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,DelayedMLP,25.0,1234,c0u418jl,CartpoleSwingup_DelayedMLP_delay25_eff25-20260910-065644,2026-09-10T10:56:45Z,finished,971ab99e,480000000,480215040.0,2133.0,600000,6000000,10000000,True,2133.0,245760,1206.4390369767789,185.48920236015692,614.9205173221417,13.382892722564492,18.07564413635818,94.69270648199995,800,0.22739826899487525,185.48920236015692,181.9186151959002,3.5705871642567217,80,7.607794181909412,614.9205173221417,608.623534552753,6.2969827693887055,48,0.346580686889979,13.382892722564492,16.635872970718992,-3.2529802481545005,1952,0.6170107668731362,1206.4390369767789,1204.4050169363618,2.03402004041709,13.420008080000002,124.597927501,6144000.0,video,1,0.003672484093369128,0.005994533611760744,True,1955,480215040.0,0.5656066746257754,0.08696165136434923,0.2882890376568878,0.006274211309219171,0.008474282295526572,0.04439414274824189,0.0,0,2133.0,1206.4390369767789,0.5656066746257754,185.48920236015692,0.08696165136434923,614.9205173221417,0.2882890376568878,13.382892722564492,0.006274211309219171,18.07564413635818,0.008474282295526572,94.69270648199995,0.04439414274824189,159.17878829641268,171.0034982841462,486.8988276422024,13.308698376575194,646.077615938615
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,FlatForwardModel,10.0,1234,cj1943kp,CartpoleSwingup_FlatForwardModel_delay10_eff10-20260909-063833,2026-09-09T10:38:40Z,finished,971ab99e,480000000,480215040.0,2750.0,600000,6000000,10000000,True,2750.0,245760,1766.3473085740115,212.18532064859755,617.8475173644256,15.605195842551154,20.97161882841423,117.04303874200014,800,0.26066921139135957,212.18532064859755,208.53536911308765,3.6499515355098993,80,7.632753330864944,617.8475173644256,610.6202664691955,7.2272508952301,48,0.4271127850886388,15.605195842551154,20.501413684254665,-4.8962178417035105,1952,0.9041482349857688,1766.3473085740115,1764.8973546922207,1.4499538817908615,13.583164917000005,154.962548257,6144000.0,video,1,0.004289589475998261,0.007257323661449022,True,1955,480215040.0,0.6423081122087315,0.07715829841767184,0.22467182449615475,0.005674616670018602,0.007626043210332447,0.04256110499709096,0.0,0,2750.0,1766.3473085740115,0.6423081122087315,212.18532064859755,0.07715829841767184,617.8475173644256,0.22467182449615475,15.605195842551154,0.005674616670018602,20.97161882841423,0.007626043210332447,117.04303874200014,0.04256110499709096,182.4684479739517,196.0232469663024,488.4962131753564,16.401130947403733,670.9646611493081
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,FlatRecurrent,25.0,1234,dieh6tmt,CartpoleSwingup_DelayedLSTM_delay25_eff25-20260910-073107,2026-09-10T11:31:09Z,finished,f9c8960d,480000000,480215040.0,2548.0,600000,6000000,10000000,True,2548.0,245760,1590.0318855731748,199.27258973545395,613.7009841524996,11.763456173839046,21.072321032032562,112.15876333300002,800,0.24423418566584587,199.27258973545395,195.3873485326767,3.8852412027772516,80,7.583757229032926,613.7009841524996,606.7005783226341,7.000405829865485,48,0.32018295147048553,11.763456173839046,15.368781670583306,-3.6053254967442605,1952,0.8132626828737557,1590.0318855731748,1587.488756969571,2.543128603603691,13.749908445999978,147.247429082,6144000.0,video,1,0.004119383108496396,0.00674562989554488,True,1955,480215040.0,0.6240313522657672,0.07820745280041363,0.24085595924352418,0.004616741041538087,0.008270141692320472,0.044018352956436434,0.0,0,2548.0,1590.0318855731748,0.6240313522657672,199.27258973545395,0.07820745280041363,613.7009841524996,0.24085595924352418,11.763456173839046,0.004616741041538087,21.072321032032562,0.008270141692320472,112.15876333300002,0.044018352956436434,170.9639299660921,183.6641076207161,485.3604626581073,12.295025336466646,656.3243926241994
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,FlatRecurrent,20.0,1234,fndu4xqf,CartpoleSwingup_DelayedLSTM_delay20_eff20-20260910-073133,2026-09-10T11:31:36Z,finished,f9c8960d,480000000,480215040.0,2572.0,600000,6000000,10000000,True,2572.0,245760,1605.7651907172985,202.27910955273546,622.4562985221855,12.433319418365645,18.58543133241463,110.48065045700014,800,0.2480415424797684,202.27910955273546,198.43323398381472,3.8458755689207464,80,7.695901017868891,622.4562985221855,615.6720814295113,6.784217092674226,48,0.3105534139358496,12.433319418365645,14.906563868920781,-2.4732444505551356,1952,0.8213902510469779,1605.7651907172985,1603.353770043701,2.411420673597604,13.813148158000018,145.875793093,6144000.0,video,1,0.003995059273238224,0.006758562836910187,True,1955,480215040.0,0.6243255018340974,0.07864662113247879,0.2420125577457953,0.004834105528135943,0.00722606194883928,0.04295515181065324,0.0,0,2572.0,1605.7651907172985,0.6243255018340974,202.27910955273546,0.07864662113247879,622.4562985221855,0.2420125577457953,12.433319418365645,0.004834105528135943,18.58543133241463,0.00722606194883928,110.48065045700014,0.04295515181065324,173.62907973583788,186.52723994478583,492.53766514360905,11.925251095136625,666.1667448794469
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,DelayedMLP,20.0,1234,gf797zy0,CartpoleSwingup_DelayedMLP_delay20_eff20-20260910-065642,2026-09-10T10:56:43Z,finished,971ab99e,480000000,480215040.0,2143.0,600000,6000000,10000000,True,2143.0,245760,1216.6984751708806,188.1215202570893,611.000142530771,12.316345133873057,18.2274657643861,96.63605114300003,800,0.23070628102868795,188.1215202570893,184.56502482295036,3.556495434138924,80,7.554728480987251,611.000142530771,604.3782784789801,6.621864051790908,48,0.3317645270059302,12.316345133873057,15.924697296284648,-3.6083521624115917,1952,0.622358197462745,1216.6984751708806,1214.8432014472783,1.855273723602295,13.310143643000004,127.146309006,6144000.0,video,1,0.0037358487959134926,0.006149262166900372,True,1955,480215040.0,0.5677547714283157,0.08778419050727451,0.285114392221545,0.005747244579502126,0.00850558365113677,0.04509381761222587,0.0,0,2143.0,1216.6984751708806,0.5677547714283157,188.1215202570893,0.08778419050727451,611.000142530771,0.285114392221545,12.316345133873057,0.005747244579502126,18.2274657643861,0.00850558365113677,96.63605114300003,0.04509381761222587,161.49439672008157,173.49112333357334,483.50262278318405,12.73975783702772,644.9970195032656
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,FlatRecurrent,30.0,1234,hcdl0bp5,CartpoleSwingup_DelayedLSTM_delay30_eff30-20260910-091007,2026-09-10T13:10:12Z,finished,f9c8960d,480000000,480215040.0,2610.0,600000,6000000,10000000,True,2610.0,245760,1620.4755289887544,203.26276836544275,610.5993306143209,23.230499541207706,22.5844276542743,129.8474448359998,800,0.24933843757025898,203.26276836544275,199.47075005620718,3.792018309235573,80,7.541615412919782,610.5993306143209,603.3292330335826,7.270097580738366,48,0.5838200184781499,23.230499541207706,28.023360886951195,-4.792861345743489,1952,0.8292591921053827,1620.4755289887544,1618.713942989707,1.7615859990473837,13.634519812999997,165.814639849,6144000.0,video,1,0.003868359356005308,0.006464704722236525,True,1955,480215040.0,0.6208718501872622,0.07787845531243018,0.23394610368364788,0.00890057453686119,0.008653037415430767,0.04974997886436774,0.0,0,2610.0,1620.4755289887544,0.6208718501872622,203.26276836544275,0.07787845531243018,610.5993306143209,0.23394610368364788,23.230499541207706,0.00890057453686119,22.5844276542743,0.008653037415430767,129.8474448359998,0.04974997886436774,174.53690629918128,187.50250505283475,482.66338642686605,22.418688709560957,657.2002927260473
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,DelayedMLP,0.0,1234,hyb1tygx,CartpoleSwingup_DelayedMLP_delay0_eff0-20260909-064531,2026-09-09T10:45:32Z,finished,971ab99e,480000000,480215040.0,2095.0,600000,6000000,10000000,True,2095.0,245760,1174.0693311276846,182.20154951675795,613.1305348642636,14.924785642637294,19.531561705656422,91.1422371430001,800,0.22342278889846057,182.20154951675795,178.73823111876845,3.4633183979894966,80,7.5851717435289165,613.1305348642636,606.8137394823133,6.316795381950328,48,0.4342284990638064,14.924785642637294,20.842967955062708,-5.918182312425413,1952,0.6005290140165016,1174.0693311276846,1172.2326353602111,1.8366957674734294,13.266425819000006,120.340311538,6144000.0,video,1,0.0037515455108424168,0.006065058120725553,True,1955,480215040.0,0.5604149551922122,0.08696971337315415,0.29266373979201127,0.007124002693382957,0.009322941148284688,0.043504647800954706,0.0,0,2095.0,1174.0693311276846,0.5604149551922122,182.20154951675795,0.08696971337315415,613.1305348642636,0.29266373979201127,14.924785642637294,0.007124002693382957,19.531561705656422,0.009322941148284688,91.1422371430001,0.043504647800954706,156.3959522289224,168.01393725164235,485.45099158585066,16.674374364050166,641.8469438147731
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,DelayedMLP,10.0,1234,ig9u6fko,CartpoleSwingup_DelayedMLP_delay10_eff10-20260910-070321,2026-09-10T11:03:24Z,finished,971ab99e,480000000,480215040.0,2145.0,600000,6000000,10000000,True,2145.0,245760,1222.2836880590767,188.22841889131814,610.7817451793235,12.453949457228418,18.28048883505346,92.97170957799972,800,0.23088267457205802,188.22841889131814,184.70613965764642,3.522279233671725,80,7.558187545859255,610.7817451793235,604.6550036687404,6.126741510583088,48,0.34075184810882325,12.453949457228418,16.356088709223517,-3.9021392519950986,1952,0.6250704135745764,1222.2836880590767,1220.137447297573,2.1462407615035772,13.350988587999993,123.8558742,6144000.0,video,1,0.0036928397565435304,0.006051058776472562,True,1955,480215040.0,0.5698292252023668,0.08775217663930916,0.28474673434933495,0.0058060370429969315,0.00852237241727434,0.043343454348717815,0.0,0,2145.0,1222.2836880590767,0.5698292252023668,188.22841889131814,0.08775217663930916,610.7817451793235,0.28474673434933495,12.453949457228418,0.0058060370429969315,18.28048883505346,0.00852237241727434,92.97170957799972,0.043343454348717815,161.61787220044062,173.62377127818763,483.7240029349923,13.084870967378814,645.3418751354329
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,DelayedMLP,25.0,1234,nl7ni5ok,CartpoleSwingup_DelayedMLP_delay25_eff25-20260909-064631,2026-09-09T10:46:32Z,finished,971ab99e,480000000,480215040.0,2138.0,600000,6000000,10000000,True,2138.0,245760,1219.6871606654022,186.73530612699687,608.4102465633769,15.098721113178016,18.77823594604606,89.29032958500011,800,0.22908098506741226,186.73530612699687,183.2647880539298,3.470518073067069,80,7.527919110027142,608.4102465633769,602.2335288021713,6.176717761205509,48,0.40388641148251736,15.098721113178016,19.386547751160833,-4.287826637982818,1952,0.6234223269857466,1219.6871606654022,1216.9203822761774,2.7667783892247826,13.361536338000008,119.569552779,6144000.0,video,1,0.0037183657172374473,0.006103288542567498,True,1955,480215040.0,0.5704804306199261,0.08734111605565803,0.2845698066245916,0.007062077227866237,0.008783085101050542,0.04176348437090744,0.0,0,2138.0,1219.6871606654022,0.5704804306199261,186.73530612699687,0.08734111605565803,608.4102465633769,0.2845698066245916,15.098721113178016,0.007062077227866237,18.77823594604606,0.008783085101050542,89.29032958500011,0.04176348437090744,160.35668954718858,172.26890077069402,481.7868230417371,15.509238200928667,642.1435125889257
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,FlatRecurrent,10.0,1234,nm2ib6zg,CartpoleSwingup_DelayedLSTM_delay10_eff10-20260910-072548,2026-09-10T11:25:49Z,finished,f9c8960d,480000000,480215040.0,2575.0,600000,6000000,10000000,True,2575.0,245760,1604.5655127111822,202.02127313800156,623.1867776534054,11.346950338529352,19.025977103881374,114.8535090549999,800,0.24748522508889437,202.02127313800156,197.9881800711155,4.033093066886067,80,7.679478510050103,623.1867776534054,614.3582808040082,8.828496849397197,48,0.32215164343165265,11.346950338529352,15.463278884719326,-4.116328546189974,1952,0.8211831370135769,1604.5655127111822,1602.9494834505022,1.6160292606800795,14.08125200500001,151.687720663,6144000.0,video,1,0.0043809145140663594,0.007123055252884569,True,1955,480215040.0,0.6231322379460902,0.07845486335456371,0.24201428258384677,0.004406582655739554,0.007388728972381116,0.044603304487378606,0.0,0,2575.0,1604.5655127111822,0.6231322379460902,202.02127313800156,0.07845486335456371,623.1867776534054,0.24201428258384677,11.346950338529352,0.004406582655739554,19.025977103881374,0.007388728972381116,114.8535090549999,0.044603304487378606,173.23965756222606,186.10888926684856,491.4866246432066,12.370623107775462,664.7262822054327
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,FlatRecurrent,15.0,1234,nmtvw2hu,CartpoleSwingup_DelayedLSTM_delay15_eff15-20260910-085346,2026-09-10T12:53:48Z,finished,f9c8960d,480000000,480215040.0,4244.0,600000,6000000,10000000,True,4244.0,245760,1618.2005111752078,208.22912238212302,2101.8904954125173,39.32930282826487,66.79899539188683,209.55157280999993,800,0.2469192441785708,208.22912238212302,197.53539534285665,10.693727039266378,80,26.164676218060777,2101.8904954125173,2093.174097444862,8.716397967655212,48,1.0077371395030639,39.32930282826487,48.371382696147066,-9.042079867882194,1952,0.8279510865686461,1618.2005111752078,1616.1605209819973,2.039990193210542,37.071870467999986,268.198761561,6144000.0,video,1,0.020663401206350445,0.02998649179339737,True,1955,480215040.0,0.3812913551308218,0.04906435494394982,0.49526166244404274,0.009267036481683522,0.01573963133644836,0.049375959663053706,0.0,0,4244.0,1618.2005111752078,0.3812913551308218,208.22912238212302,0.04906435494394982,2101.8904954125173,0.49526166244404274,39.32930282826487,0.009267036481683522,66.79899539188683,0.01573963133644836,209.55157280999993,0.049375959663053706,172.84347092499956,185.68327162228525,1674.5392779558897,38.697106156917656,1847.3827488808893
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,FlatRecurrent,5.0,1234,ok5hhv8z,CartpoleSwingup_DelayedLSTM_delay5_eff5-20260910-072521,2026-09-10T11:25:28Z,finished,f9c8960d,480000000,480215040.0,2575.0,600000,6000000,10000000,True,2575.0,245760,1599.2819336368702,201.01976483711042,609.2330439412035,11.585539810230216,17.536909406585472,136.34280836800008,800,0.2465586184989661,201.01976483711042,197.24689479917288,3.772870037937537,80,7.535907144891098,609.2330439412035,602.8725715912879,6.3604723499156535,48,0.3173795785179436,11.585539810230216,15.23421976886129,-3.6486799586310745,1952,0.818299035076052,1599.2819336368702,1597.3197164684534,1.962217168416828,13.530079789999974,171.398632748,6144000.0,video,1,0.0038165647073433702,0.006428930907668473,True,1955,480215040.0,0.6210803625774254,0.07806592809208171,0.23659535687037028,0.004499238761254453,0.00681045025498465,0.05294866344388353,0.0,0,2575.0,1599.2819336368702,0.6210803625774254,201.01976483711042,0.07806592809208171,609.2330439412035,0.23659535687037028,11.585539810230216,0.004499238761254453,17.536909406585472,0.00681045025498465,136.34280836800008,0.05294866344388353,172.59103294927627,185.4120811112225,482.2980572730303,12.187375815089034,654.8890902223065
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,DelayedMLP,15.0,1234,pbi0qj23,CartpoleSwingup_DelayedMLP_delay15_eff15-20260910-065642,2026-09-10T10:56:43Z,finished,971ab99e,480000000,480215040.0,2152.0,600000,6000000,10000000,True,2152.0,245760,1220.753453510115,186.58921752800234,616.9406709817704,13.179346540693503,18.358222430419026,96.17908900899965,800,0.22883294348139316,186.58921752800234,183.06635478511453,3.52286274288781,80,7.648084596032278,616.9406709817704,611.8467676825823,5.093903299188128,48,0.3620147119528383,13.179346540693503,17.37670617373624,-4.197359633042735,1952,0.6243539543356746,1220.753453510115,1218.738918863237,2.014534646878019,13.304486675000007,126.93919545,6144000.0,video,1,0.003745653816701744,0.006062140753920176,True,1955,480215040.0,0.567264615943362,0.0867050267323431,0.28668246792833196,0.006124231663891033,0.008530772504841555,0.04469288522723032,0.0,0,2152.0,1220.753453510115,0.567264615943362,186.58921752800234,0.0867050267323431,616.9406709817704,0.28668246792833196,13.179346540693503,0.006124231663891033,18.358222430419026,0.008530772504841555,96.17908900899965,0.04469288522723032,160.1830604369752,172.08237349800766,489.4774141460658,13.90136493898899,649.660474583041
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,DelayedMLP,20.0,1234,q8v5223p,CartpoleSwingup_DelayedMLP_delay20_eff20-20260909-064625,2026-09-09T10:46:26Z,finished,971ab99e,480000000,480215040.0,2148.0,600000,6000000,10000000,True,2148.0,245760,1210.9387770981994,184.98780861776322,625.5475392197259,15.635361813398191,19.61618169091324,91.27433156000006,800,0.22690461762249473,184.98780861776322,181.5236940979958,3.464114519767435,80,7.730451551033184,625.5475392197259,618.4361240826547,7.1114151370711625,48,0.43344348752023615,15.635361813398191,20.805287400971334,-5.169925587573143,1952,0.619342542020604,1210.9387770981994,1208.956642024219,1.9821350739803165,13.587613519000001,121.849110893,6144000.0,video,1,0.0037998942593752156,0.006370764745759073,True,1955,480215040.0,0.5637517584256049,0.08612095373266444,0.2912232491711945,0.007279032501582025,0.009132300600983818,0.04249270556797023,0.0,0,2148.0,1210.9387770981994,0.5637517584256049,184.98780861776322,0.08612095373266444,625.5475392197259,0.2912232491711945,15.635361813398191,0.007279032501582025,19.61618169091324,0.009132300600983818,91.27433156000006,0.04249270556797023,158.83323233574632,170.63227245211604,494.7488992661238,16.644229920777068,653.5821316018701
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,FlatRecurrent,30.0,1234,rd5p15dy,CartpoleSwingup_DelayedLSTM_delay30_eff30-20260910-082126,2026-09-10T12:21:27Z,finished,f9c8960d,480000000,480215040.0,2577.0,600000,6000000,10000000,True,2577.0,245760,1606.9853053838015,202.78458135412075,617.5090554826893,16.227999046995592,21.141956797392798,112.35110193500032,800,0.24872860359027982,202.78458135412075,198.98288287222385,3.801698481896892,80,7.605523252510466,617.5090554826893,608.4418602008373,9.067195281852037,48,0.44758957656040366,16.227999046995592,21.484299674899376,-5.256300627903784,1952,0.8223768470343202,1606.9853053838015,1605.279605410993,1.705699972808361,13.691267323999995,148.186495096,6144000.0,video,1,0.0040134158125798725,0.006813660003495925,True,1955,480215040.0,0.6235876233542109,0.0786901751471171,0.23962322680740755,0.00629724448855087,0.00820409654536003,0.043597633657353634,0.0,0,2577.0,1606.9853053838015,0.6235876233542109,202.78458135412075,0.0786901751471171,617.5090554826893,0.23962322680740755,16.227999046995592,0.00629724448855087,21.141956797392798,0.00820409654536003,112.35110193500032,0.043597633657353634,174.11002251319587,187.04390989989042,486.7534881606698,17.1874397399195,660.8635106738657
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,FlatRecurrent,0.0,1234,sudv25bf,CartpoleSwingup_DelayedLSTM_delay0_eff0-20260910-085035,2026-09-10T12:50:43Z,finished,f9c8960d,480000000,480215040.0,2534.0,600000,6000000,10000000,True,2534.0,245760,1547.2604948261287,196.341547844233,611.6845453020651,20.816323321318492,22.92893892225494,134.9681497839997,800,0.24020377302076665,196.341547844233,192.1630184166133,4.178529427619679,80,7.553446828969754,611.6845453020651,604.2757463175803,7.408798984484747,48,0.4695294855791303,20.816323321318492,22.537415307798256,-1.7210919864797631,1952,0.791810016031377,1547.2604948261287,1545.613151293248,1.6473435328807682,13.598362635,169.748948785,6144000.0,video,1,0.003920544543690086,0.006545457177088565,True,1955,480215040.0,0.6106000374215188,0.07748285234579044,0.24139090185559,0.008214807940536107,0.009048515754638886,0.05326288468192569,0.0,0,2534.0,1547.2604948261287,0.6106000374215188,196.341547844233,0.07748285234579044,611.6845453020651,0.24139090185559,20.816323321318492,0.008214807940536107,22.92893892225494,0.009048515754638886,134.9681497839997,0.05326288468192569,168.14264111453664,180.6332373116165,483.4205970540643,18.029932246238605,651.563238168601
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,FlatRecurrent,20.0,1234,t73skwjf,CartpoleSwingup_DelayedLSTM_delay20_eff20-20260910-091007,2026-09-10T13:10:12Z,finished,f9c8960d,480000000,480215040.0,2585.0,600000,6000000,10000000,True,2585.0,245760,1601.7046729871072,201.7252522134222,605.3231490561739,24.06933194430883,23.09151938798781,129.08607441100003,800,0.24692731839604676,201.7252522134222,197.5418547168374,4.183397496584803,80,7.489252560422756,605.3231490561739,599.1402048338205,6.182944222353399,48,0.591855026589883,24.06933194430883,28.409041276314383,-4.339709332005555,1952,0.8195306024281308,1601.7046729871072,1599.7237359397113,1.9809370473958552,13.538820694000009,164.611571594,6144000.0,video,1,0.003793966181652654,0.006328257953782668,True,1955,480215040.0,0.6196149605365985,0.07803684805161401,0.23416756249755274,0.009311153556792583,0.008932889511794124,0.04993658584564798,0.0,0,2585.0,1601.7046729871072,0.6196149605365985,201.7252522134222,0.07803684805161401,605.3231490561739,0.23416756249755274,24.06933194430883,0.009311153556792583,23.09151938798781,0.008932889511794124,129.08607441100003,0.04993658584564798,172.84912287723273,185.68934343382716,479.31216386705637,22.727233021051507,652.1612867442891
CartpoleSwingup@a100,CartpoleSwingup,NVIDIA A100-SXM4-80GB,jax,FlatRecurrent,15.0,1234,tf3vl6cs,CartpoleSwingup_DelayedLSTM_delay15_eff15-20260910-073133,2026-09-10T11:31:34Z,finished,f9c8960d,480000000,480215040.0,2558.0,600000,6000000,10000000,True,2558.0,245760,1599.7220203180332,199.8004728469532,616.1771759844851,13.241808290131392,18.45209516439714,110.60642739600007,800,0.24496895400807261,199.8004728469532,195.9751632064581,3.8253096404951066,80,7.619966785423458,616.1771759844851,609.5973428338766,6.579833150608465,48,0.33305619342019094,13.241808290131392,15.986697284169164,-2.7448889940377725,1952,0.8187720205169171,1599.7220203180332,1598.2429840490222,1.479036269010976,13.59324340400002,146.29060143,6144000.0,video,1,0.004049794829466756,0.0068477072358291485,True,1955,480215040.0,0.6253799923057205,0.07810808164462596,0.24088239874295742,0.0051766256020842035,0.0072134852089120955,0.043239416495699796,0.0,0,2558.0,1599.7220203180332,0.6253799923057205,199.8004728469532,0.07810808164462596,616.1771759844851,0.24088239874295742,13.241808290131392,0.0051766256020842035,18.45209516439714,0.0072134852089120955,110.60642739600007,0.043239416495699796,171.47826780565083,184.2166534140706,487.6778742671013,12.789357827335332,659.1561420727521
