wandb_id,condition,delay,seed,step,reward_mean
4q031yv7,delayed_mlp,5,i45/p45,288030720,949.0
4q031yv7,delayed_mlp,5,i45/p45,292945920,949.67578125
4q031yv7,delayed_mlp,5,i45/p45,297615360,950.55859375
4q031yv7,delayed_mlp,5,i45/p45,302530560,950.41015625
4q031yv7,delayed_mlp,5,i45/p45,307200000,948.953125
4q031yv7,delayed_mlp,5,i45/p45,312115200,949.84765625
4q031yv7,delayed_mlp,5,i45/p45,317030400,950.84765625
4q031yv7,delayed_mlp,5,i45/p45,321699840,951.0703125
4q031yv7,delayed_mlp,5,i45/p45,326615040,948.36328125
4q031yv7,delayed_mlp,5,i45/p45,331284480,952.9453125
4q031yv7,delayed_mlp,5,i45/p45,336199680,949.16015625
4q031yv7,delayed_mlp,5,i45/p45,340869120,948.73828125
4q031yv7,delayed_mlp,5,i45/p45,345784320,949.44921875
4q031yv7,delayed_mlp,5,i45/p45,350453760,949.1015625
4q031yv7,delayed_mlp,5,i45/p45,355368960,949.765625
4q031yv7,delayed_mlp,5,i45/p45,360038400,949.86328125
4q031yv7,delayed_mlp,5,i45/p45,364953600,949.9921875
4q031yv7,delayed_mlp,5,i45/p45,369623040,950.703125
4q031yv7,delayed_mlp,5,i45/p45,374538240,954.53125
4q031yv7,delayed_mlp,5,i45/p45,379207680,954.34765625
4q031yv7,delayed_mlp,5,i45/p45,384122880,954.48828125
4q031yv7,delayed_mlp,5,i45/p45,389038080,953.69921875
4q031yv7,delayed_mlp,5,i45/p45,393707520,953.6640625
4q031yv7,delayed_mlp,5,i45/p45,398622720,953.734375
4q031yv7,delayed_mlp,5,i45/p45,403292160,954.7265625
4q031yv7,delayed_mlp,5,i45/p45,408207360,950.9296875
4q031yv7,delayed_mlp,5,i45/p45,412876800,951.2421875
4q031yv7,delayed_mlp,5,i45/p45,417792000,951.94140625
4q031yv7,delayed_mlp,5,i45/p45,422461440,955.4921875
4q031yv7,delayed_mlp,5,i45/p45,427376640,956.125
4q031yv7,delayed_mlp,5,i45/p45,432046080,957.1484375
4q031yv7,delayed_mlp,5,i45/p45,436961280,956.53125
4q031yv7,delayed_mlp,5,i45/p45,441630720,956.8125
4q031yv7,delayed_mlp,5,i45/p45,446545920,957.62109375
4q031yv7,delayed_mlp,5,i45/p45,451215360,958.109375
4q031yv7,delayed_mlp,5,i45/p45,456130560,958.296875
4q031yv7,delayed_mlp,5,i45/p45,460800000,958.56640625
4q031yv7,delayed_mlp,5,i45/p45,465715200,958.58203125
4q031yv7,delayed_mlp,5,i45/p45,470630400,958.390625
4q031yv7,delayed_mlp,5,i45/p45,475299840,958.609375
4q031yv7,delayed_mlp,5,i45/p45,480215040,958.9296875
arnshycb,delayed_mlp,7,i42/p1234,4915200,325.96484375
arnshycb,delayed_mlp,7,i42/p1234,9830400,615.375
arnshycb,delayed_mlp,7,i42/p1234,14499840,674.83203125
arnshycb,delayed_mlp,7,i42/p1234,19415040,723.47265625
arnshycb,delayed_mlp,7,i42/p1234,24084480,737.89453125
arnshycb,delayed_mlp,7,i42/p1234,28999680,758.125
arnshycb,delayed_mlp,7,i42/p1234,33669120,766.0859375
arnshycb,delayed_mlp,7,i42/p1234,38584320,787.828125
arnshycb,delayed_mlp,7,i42/p1234,43253760,796.81640625
arnshycb,delayed_mlp,7,i42/p1234,48168960,821.30859375
arnshycb,delayed_mlp,7,i42/p1234,52838400,825.23046875
arnshycb,delayed_mlp,7,i42/p1234,57753600,811.234375
arnshycb,delayed_mlp,7,i42/p1234,62423040,829.87109375
arnshycb,delayed_mlp,7,i42/p1234,67338240,840.640625
arnshycb,delayed_mlp,7,i42/p1234,72007680,870.328125
arnshycb,delayed_mlp,7,i42/p1234,76922880,854.234375
arnshycb,delayed_mlp,7,i42/p1234,81838080,851.703125
arnshycb,delayed_mlp,7,i42/p1234,86507520,864.23828125
arnshycb,delayed_mlp,7,i42/p1234,91422720,870.93359375
arnshycb,delayed_mlp,7,i42/p1234,96092160,866.296875
arnshycb,delayed_mlp,7,i42/p1234,101007360,871.94921875
arnshycb,delayed_mlp,7,i42/p1234,105676800,848.15625
arnshycb,delayed_mlp,7,i42/p1234,110592000,758.5625
arnshycb,delayed_mlp,7,i42/p1234,115261440,828.59765625
arnshycb,delayed_mlp,7,i42/p1234,120176640,804.04296875
arnshycb,delayed_mlp,7,i42/p1234,124846080,847.78125
arnshycb,delayed_mlp,7,i42/p1234,129761280,518.6953125
arnshycb,delayed_mlp,7,i42/p1234,134430720,627.6484375
arnshycb,delayed_mlp,7,i42/p1234,139345920,604.78125
arnshycb,delayed_mlp,7,i42/p1234,144015360,667.13671875
arnshycb,delayed_mlp,7,i42/p1234,148930560,776.49609375
arnshycb,delayed_mlp,7,i42/p1234,153600000,801.00390625
arnshycb,delayed_mlp,7,i42/p1234,158515200,818.84375
arnshycb,delayed_mlp,7,i42/p1234,163430400,858.88671875
arnshycb,delayed_mlp,7,i42/p1234,168099840,822.46875
arnshycb,delayed_mlp,7,i42/p1234,173015040,844.03125
arnshycb,delayed_mlp,7,i42/p1234,177684480,873.64453125
