condition,arm,wandb_id,wandb_name,state,delay_k,efference_length,seed,budget,trained_step,git_commit,walker_xml,body_target_frame,gpu,action_noise,eval_spec_id,dataset,have_eval,artifact_walker_xml,record_action_noise,n_clips,n_steps,episode_reward,episode_reward_std,reward_per_step,lifespan_steps,lifespan_s,survived,hazard_rate,joint_l2_error,joint_vel_l2_error,root_pos_distance,root_angular_error,body_errors_total,end_eff_error,fm_pred_mse
encdec,encdec,d4dtnb5x,RodentEncDec_delay50_eff50-20260811-084722,failed,50,50,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,0.25,eval3ds-n25-da25f356,new_eval,True,rodent_no_tail_collisions.xml,0.25,32,3002,43.68767845630646,17.22958644517968,0.014552857580381898,21.375,0.21375000000000002,0.0,4.678362573099415,1.6253322119884133,46.871922777858956,0.05270447647999607,28.334281420409194,0.16201521046713016,0.09103080987204007,
encdec,encdec,dqjh25pb,RodentEncDec_delay8_eff8-20260811-081952,failed,8,8,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.0,eval3ds-n00-6a6b8d4e,train,True,rodent_no_tail_collisions.xml,0.0,673,502,1977.775785449001,374.47510476737585,3.9397924012928307,469.6790490341753,4.696790490341753,0.9227340267459139,0.016450802609350373,1.3706673329986676,37.834017348005425,0.009815418756779966,3.8622932025464793,0.06422183674046787,0.03173935397709651,
encdec,encdec,dqjh25pb,RodentEncDec_delay8_eff8-20260811-081952,failed,8,8,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.0,eval3ds-n00-6a6b8d4e,old_eval,True,rodent_no_tail_collisions.xml,0.0,169,502,1888.5723069772212,478.550567479463,3.7620962290382893,452.8757396449704,4.528757396449704,0.8461538461538461,0.03397094177903209,1.4002148477425547,38.42561432719555,0.011150080401907262,4.516258962003907,0.07206479480324994,0.03587523103123991,
encdec,encdec,dqjh25pb,RodentEncDec_delay8_eff8-20260811-081952,failed,8,8,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.0,eval3ds-n00-6a6b8d4e,new_eval,True,rodent_no_tail_collisions.xml,0.0,32,3002,7801.659132003784,4327.326145685037,2.5988204970032593,1900.34375,19.003437499999997,0.375,0.03288878656821957,1.4494039598006738,14.315968807123134,0.01188883449983321,5.986697196235362,0.07524698646568057,0.03829826699194293,
encdec,encdec,dqjh25pb,RodentEncDec_delay8_eff8-20260811-081952,failed,8,8,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.02,eval3ds-n02-a4e0be11,train,True,rodent_no_tail_collisions.xml,0.02,673,502,1815.5946142074788,504.6879770828844,3.6167223390587226,445.1768202080238,4.451768202080237,0.8187221396731055,0.04072041761792233,1.397533471098524,39.09773981376751,0.013201640435270664,5.873317168872846,0.07982595962979355,0.04035356005248827,
encdec,encdec,dqjh25pb,RodentEncDec_delay8_eff8-20260811-081952,failed,8,8,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.02,eval3ds-n02-a4e0be11,old_eval,True,rodent_no_tail_collisions.xml,0.02,169,502,1741.203378259783,561.4921931381505,3.468532626015504,430.94674556213016,4.309467455621301,0.7692307692307692,0.05354936152684336,1.42399240691649,39.11028961493026,0.01393210334540568,6.156267941248048,0.0835803763051842,0.042149521891581,
encdec,encdec,dqjh25pb,RodentEncDec_delay8_eff8-20260811-081952,failed,8,8,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.02,eval3ds-n02-a4e0be11,new_eval,True,rodent_no_tail_collisions.xml,0.02,32,3002,6424.704999923706,4122.1183543675315,2.140141572259729,1619.5,16.195,0.15625,0.052099413399197284,1.4408039520378921,15.77971537941716,0.013843576147017353,8.618305386122131,0.0841725186634993,0.04396678396005503,
encdec,encdec,dqjh25pb,RodentEncDec_delay8_eff8-20260811-081952,failed,8,8,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.05,eval3ds-n05-7c60cd50,train,True,rodent_no_tail_collisions.xml,0.05,673,502,570.3981376920023,389.1542624275019,1.1362512703027934,209.32689450222884,2.093268945022288,0.15601783060921248,0.40318859714502725,1.6110829515048446,43.024406363113684,0.03608961172690428,19.86738257871159,0.1986964359215754,0.10331577813548617,
encdec,encdec,dqjh25pb,RodentEncDec_delay8_eff8-20260811-081952,failed,8,8,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.05,eval3ds-n05-7c60cd50,old_eval,True,rodent_no_tail_collisions.xml,0.05,169,502,566.2021146243846,377.34303474571226,1.127892658614312,216.9112426035503,2.169112426035503,0.17159763313609466,0.38190845108843907,1.6580079173515734,42.9246433036563,0.037116243031353975,20.53690381303645,0.20486275700089598,0.10617619451888106,
encdec,encdec,dqjh25pb,RodentEncDec_delay8_eff8-20260811-081952,failed,8,8,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.05,eval3ds-n05-7c60cd50,new_eval,True,rodent_no_tail_collisions.xml,0.05,32,3002,816.3097529411316,771.9938974952555,0.2719219696672657,290.96875,2.9096875,0.0,0.3436795188486736,1.4918557137040316,22.201597320480452,0.0335898064152506,20.206629442669797,0.1746973961100754,0.09138091193564434,
encdec,encdec,dqjh25pb,RodentEncDec_delay8_eff8-20260811-081952,failed,8,8,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.1,eval3ds-n10-2726ab9c,train,True,rodent_no_tail_collisions.xml,0.1,673,502,138.2429207891093,131.01405975753767,0.2753843043607755,57.67161961367013,0.5767161961367013,0.011887072808320909,1.713343467394945,1.4978974768608109,53.832009724923104,0.045099781472689345,24.44747653735002,0.19052242707643452,0.10273841607186027,
encdec,encdec,dqjh25pb,RodentEncDec_delay8_eff8-20260811-081952,failed,8,8,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.1,eval3ds-n10-2726ab9c,old_eval,True,rodent_no_tail_collisions.xml,0.1,169,502,134.79710006713867,122.55941578720113,0.2685201196556547,58.082840236686394,0.5808284023668638,0.017751479289940808,1.6911165444172782,1.5072002395166757,54.43952416285441,0.0457017467858036,24.66349405355122,0.19178992231622025,0.1025983621437761,
