wandb_id,condition,seed,delay_k,step,reward_mean,lifespan_mean,fm_mse_eval,fm_mse_train_p50,fm_mse_train_p25,fm_mse_train_p75,action_sigma,encoder_kl,joint_l2_error,termination_rate
gla1tfc5,expfm_4g,43,20,3670016000,1830.132568359375,431.7021484375,0.0246221087872982,0.0385734476149082,0.0261151511222124,0.0620987601578235,0.4053323566913605,16.409542083740234,1.3046724796295166,0.0004939382197335
gla1tfc5,expfm_4g,43,20,3680010240,1827.858154296875,431.1171875,0.0241053327918052,0.0396159365773201,0.026263715699315,0.0651871487498283,0.4054951965808868,16.281959533691406,1.299174666404724,0.000494870764669
gla1tfc5,expfm_4g,43,20,3690004480,1767.116455078125,422.783203125,0.0374240390956401,0.0389848984777927,0.0262913089245557,0.0643478333950042,0.4160730540752411,16.35477066040039,1.360952615737915,0.000740212155506
gla1tfc5,expfm_4g,43,20,3700080640,1805.487060546875,425.609375,0.0271345674991607,0.0422352850437164,0.0283395387232303,0.0705823898315429,0.4036291539669037,16.344388961791992,1.3461090326309204,0.0006780944531783
gla1tfc5,expfm_4g,43,20,3710074880,1841.661376953125,434.873046875,0.0238669365644454,0.0394734218716621,0.0262165516614913,0.0656429529190063,0.4127795398235321,15.896068572998049,1.32477068901062,0.000428688887041
gla1tfc5,expfm_4g,43,20,3720069120,1845.70068359375,433.4736328125,0.0237726215273141,0.0376333110034465,0.0251450631767511,0.0621932111680507,0.4023230969905853,16.41132354736328,1.2996437549591064,0.0004511045990511
gla1tfc5,expfm_4g,43,20,3730063360,1824.82470703125,429.8203125,0.0255894847214221,0.0402822867035865,0.0264360085129737,0.0677361264824867,0.4033779799938202,16.528148651123047,1.3287403583526611,0.0006234793690964
gla1tfc5,expfm_4g,43,20,3740057600,1835.7392578125,432.705078125,0.0258062332868576,0.0385103300213813,0.0255873929709196,0.0648742914199829,0.400282621383667,16.53659439086914,1.3057442903518677,0.0004384598578326
gla1tfc5,expfm_4g,43,20,3750051840,1838.186279296875,433.1201171875,0.0236505940556526,0.0373849868774414,0.0249148160219192,0.0627672225236892,0.4072251617908478,16.580781936645508,1.3280363082885742,0.0004296711413189
gla1tfc5,expfm_4g,43,20,3760046080,1809.441162109375,427.3515625,0.0249570216983556,0.0372831970453262,0.0248973816633224,0.0624493733048439,0.4074746072292328,16.763458251953125,1.337439775466919,0.0006122247432358
gla1tfc5,expfm_4g,43,20,3770040320,1841.1729736328125,434.083984375,0.0243253484368324,0.0384601578116416,0.0256503000855445,0.0640299543738365,0.409094899892807,16.822986602783203,1.308440327644348,0.000448022969067
gla1tfc5,expfm_4g,43,20,3780034560,1816.034912109375,431.08203125,0.027145680040121,0.0462297201156616,0.0321502238512039,0.0738396644592285,0.4115273654460907,16.448360443115234,1.3395627737045288,0.0005157614359632
gla1tfc5,expfm_4g,43,20,3790028800,1847.3427734375,435.82421875,0.0240841060876846,0.0375657230615615,0.0250479131937026,0.0629613772034645,0.4030027389526367,16.32141876220703,1.318348407745361,0.000357941375114
gla1tfc5,expfm_4g,43,20,3800023040,1831.3564453125,433.9296875,0.0240653455257415,0.039978876709938,0.0267951041460037,0.0661077946424484,0.405136376619339,16.531761169433594,1.3148655891418457,0.00040734311915
gla1tfc5,expfm_4g,43,20,3810017280,1838.9522705078125,432.9423828125,0.0245161894708871,0.0388214662671089,0.0258109215646982,0.0658141449093818,0.4103337824344635,16.19021987915039,1.303830862045288,0.000499598798342
gla1tfc5,expfm_4g,43,20,3820011520,1834.30419921875,431.744140625,0.0240584388375282,0.0407450571656227,0.0266927629709243,0.0689101368188858,0.4068527221679687,16.20938491821289,1.3097662925720217,0.0004625896981451
gla1tfc5,expfm_4g,43,20,3830005760,1808.7752685546875,426.8369140625,0.0249721445143222,0.0398622453212738,0.026239987462759,0.0693981796503067,0.4205507934093475,16.528057098388672,1.311253547668457,0.0006381446728482
gla1tfc5,expfm_4g,43,20,3840000000,1815.52490234375,427.8896484375,0.0271883178502321,0.0406515263020992,0.0270352289080619,0.0682325139641761,0.4155893921852112,16.24410629272461,1.314164400100708,0.0005693232524208
gla1tfc5,expfm_4g,43,20,3850076160,1809.8153076171875,428.009765625,0.0261330623179674,0.0421322844922542,0.0291778780519962,0.0678429454565048,0.4108708798885345,16.290246963500977,1.3291139602661133,0.0005632420070469
gla1tfc5,expfm_4g,43,20,3860070400,1809.30419921875,426.05078125,0.026209644973278,0.0402582548558712,0.0274777337908744,0.0653008893132209,0.3982022106647491,16.448223114013672,1.3278865814208984,0.0007138685905374
gla1tfc5,expfm_4g,43,20,3870064640,1824.13623046875,430.4248046875,0.0264554787427186,0.040728636085987,0.0279575455933809,0.066559225320816,0.3998207449913025,16.296672821044922,1.3416614532470703,0.0005255845608189
gla1tfc5,expfm_4g,43,20,3880058880,1825.6708984375,429.34765625,0.0243380703032016,0.0394588857889175,0.0260473117232322,0.0672673732042312,0.4068093597888946,16.254802703857422,1.322174310684204,0.000604826665949
gla1tfc5,expfm_4g,43,20,3890053120,1832.609375,429.8701171875,0.0243043787777423,0.0390644706785678,0.0266301706433296,0.0642163008451461,0.407296359539032,16.70341682434082,1.3024067878723145,0.0005804685642942
gla1tfc5,expfm_4g,43,20,3900047360,1783.0570068359375,421.80859375,0.026239464059472,0.0433483272790908,0.0300651174038648,0.0691262632608413,0.4125852584838867,16.494007110595703,1.3348851203918457,0.000753212836571
gla1tfc5,expfm_4g,43,20,3910041600,1841.2861328125,433.9228515625,0.0239577144384384,0.0389788299798965,0.0266385432332754,0.0632358491420745,0.403082937002182,16.551372528076172,1.294520378112793,0.0003623616648837
gla1tfc5,expfm_4g,43,20,3920035840,1811.533447265625,427.576171875,0.0267034247517585,0.0372540205717086,0.0252441521733999,0.0615034960210323,0.4034371674060821,16.763381958007812,1.311039924621582,0.0006021686713211
gla1tfc5,expfm_4g,43,20,3930030080,1811.893798828125,428.07421875,0.0254300534725189,0.0412511155009269,0.0274193696677684,0.0681988820433616,0.4130215048789978,16.274084091186523,1.339243769645691,0.0006419706624001
gla1tfc5,expfm_4g,43,20,3940024320,1805.639892578125,428.1953125,0.0269106104969978,0.0388158634305,0.0258847437798976,0.0641066059470176,0.4090996086597442,16.67469596862793,1.3405888080596924,0.0005639544688165
gla1tfc5,expfm_4g,43,20,3950018560,1842.023681640625,434.68359375,0.0238484628498554,0.0399515964090824,0.0271631646901369,0.065487802028656,0.4094859063625335,16.247562408447266,1.2945616245269775,0.0004187602899037
gla1tfc5,expfm_4g,43,20,3960012800,1804.1236572265625,427.4833984375,0.0257803834974765,0.0705922544002533,0.0545520409941673,0.0997368544340133,0.4122365117073059,16.802684783935547,1.3068997859954834,0.0005722035421058
gla1tfc5,expfm_4g,43,20,3970007040,1781.5389404296875,421.6748046875,0.0276971757411956,0.040231168270111,0.0263791941106319,0.0686387717723846,0.4178175330162048,16.31201934814453,1.3391374349594116,0.0008785362588241
gla1tfc5,expfm_4g,43,20,3980001280,1844.5416259765625,434.0224609375,0.0239428728818893,0.0394970178604126,0.0264423377811908,0.0656346827745437,0.4087110459804535,15.879043579101562,1.3102068901062012,0.0004329535586293
gla1tfc5,expfm_4g,43,20,3990077440,1822.484375,430.5712890625,0.0250987950712442,0.0383980609476566,0.0258430745452642,0.0633328184485435,0.4085195362567901,16.304677963256836,1.32464861869812,0.0005120932473801
gla1tfc5,expfm_4g,43,20,4000071680,1823.219970703125,428.447265625,0.0244372114539146,0.0386523492634296,0.0258925259113311,0.0639230906963348,0.4064677655696869,16.531721115112305,1.3271491527557373,0.0005712601123377
eqr1acos,expfm_4g,43,30,10076160,560.5345458984375,221.49609375,0.0777460485696792,0.098078154027462,0.073466882109642,0.1573070138692855,0.6256028413772583,5.87885856628418,2.54338812828064,0.0107897156849503
eqr1acos,expfm_4g,43,30,20070400,593.3438110351562,231.9130859375,0.0756756141781807,0.0881392583250999,0.0650049895048141,0.1390292942523956,0.5669478178024292,6.585657596588135,2.5272738933563232,0.0091196428984403
eqr1acos,expfm_4g,43,30,30064640,632.152099609375,227.6826171875,0.0878360569477081,0.1023084670305252,0.0653230920433998,0.1615806221961975,0.5403907299041748,6.115301132202148,2.2147347927093506,0.0091348327696323
eqr1acos,expfm_4g,43,30,40058880,718.50634765625,251.2626953125,0.0743756890296936,0.1046826541423797,0.0659786462783813,0.1577299088239669,0.5203516483306885,7.577639579772949,2.247133731842041,0.0078543173149228
eqr1acos,expfm_4g,43,30,50053120,736.8690795898438,252.6884765625,0.0778757333755493,0.1038932725787162,0.0718834400177002,0.1514135599136352,0.5006910562515259,7.749458312988281,2.119319438934326,0.0079633370041847
eqr1acos,expfm_4g,43,30,60047360,782.458251953125,255.7490234375,0.0693440437316894,0.1073849126696586,0.0771204829216003,0.1504579335451126,0.4932795464992523,7.899229049682617,2.04763126373291,0.0070052649825811
eqr1acos,expfm_4g,43,30,70041600,795.9219970703125,258.0341796875,0.0667767077684402,0.0962652564048767,0.067210666835308,0.1386016309261322,0.4989296793937683,8.503267288208008,1.974082469940185,0.0072875265032052
eqr1acos,expfm_4g,43,30,80035840,834.9007568359375,265.6748046875,0.0649624839425087,0.0925031155347824,0.0636888891458511,0.1362695693969726,0.4855174124240875,9.182950019836426,1.9577841758728027,0.006463867612183
eqr1acos,expfm_4g,43,30,90030080,861.0267333984375,267.810546875,0.0621020905673503,0.0874698236584663,0.0593081973493099,0.1318448632955551,0.4694861769676208,8.773980140686035,1.915744662284851,0.0062128705903887
eqr1acos,expfm_4g,43,30,100024320,864.4354248046875,271.8623046875,0.0613234043121337,0.0839624777436256,0.0563437640666961,0.1253231614828109,0.4806106090545654,9.51611614227295,1.9158024787902832,0.0061084455810487
eqr1acos,expfm_4g,43,30,110018560,894.0886840820312,275.42578125,0.0585580728948116,0.0853283554315567,0.0585877001285553,0.1280257403850555,0.4812966287136078,10.113614082336426,1.828315258026123,0.0058295801281929
eqr1acos,expfm_4g,43,30,120012800,888.7125244140625,272.404296875,0.063197523355484,0.085021398961544,0.0576299875974655,0.125784158706665,0.476500004529953,10.16822338104248,1.9163687229156492,0.0058417571708559
eqr1acos,expfm_4g,43,30,130007040,926.8148193359376,280.4951171875,0.060682289302349,0.0848151296377182,0.0573868677020072,0.1276363581418991,0.4698795676231384,9.883079528808594,1.887786626815796,0.0055643990635871
eqr1acos,expfm_4g,43,30,140001280,928.9278564453124,279.5390625,0.0612787492573261,0.0847624987363815,0.0575096160173416,0.1295858174562454,0.4693603515625,10.653847694396973,1.8483269214630127,0.0056436420418322
eqr1acos,expfm_4g,43,30,150077440,985.30517578125,299.029296875,0.0818651095032692,0.0803631469607353,0.0552374199032783,0.121953547000885,0.4724285304546356,9.80594539642334,1.8591454029083248,0.0048273364081978
eqr1acos,expfm_4g,43,30,160071680,1020.6300048828124,302.5966796875,0.0676554143428802,0.0832533091306686,0.0562174655497074,0.1282668709754943,0.4773629009723663,10.36457347869873,1.7741515636444092,0.004746064543724
eqr1acos,expfm_4g,43,30,170065920,1074.97021484375,319.4443359375,0.068693570792675,0.0824423879384994,0.0560712739825248,0.1270596235990524,0.4822587370872497,10.623796463012695,1.8510494232177732,0.0043389732018113
eqr1acos,expfm_4g,43,30,180060160,1155.46435546875,340.8505859375,0.0627729818224906,0.0830364674329757,0.0575775727629661,0.1269679367542266,0.4761914610862732,10.47698211669922,1.8288578987121584,0.0037167719565331
eqr1acos,expfm_4g,43,30,190054400,1144.7945556640625,333.421875,0.0668884664773941,0.0831487327814102,0.0567252486944198,0.1294887363910675,0.4702582061290741,10.464841842651367,1.7971389293670654,0.0036528082564473
eqr1acos,expfm_4g,43,30,200048640,1168.768310546875,340.37890625,0.0650531649589538,0.0806289762258529,0.0552784167230129,0.1255031377077102,0.4618061482906341,10.87413215637207,1.816527366638184,0.0036460435949265
eqr1acos,expfm_4g,43,30,210042880,1171.5242919921875,339.3935546875,0.0628371387720108,0.0786653608083725,0.0540485829114913,0.1217473745346069,0.4606520533561706,11.031540870666504,1.7804744243621826,0.0034391770604997
eqr1acos,expfm_4g,43,30,220037120,1198.7244873046875,348.265625,0.063421681523323,0.0815206170082092,0.0561629384756088,0.1274836659431457,0.4745748043060303,10.70476531982422,1.7851991653442385,0.003288310021162
eqr1acos,expfm_4g,43,30,230031360,1206.1884765625,345.330078125,0.0604210197925567,0.0799486115574836,0.0551853999495506,0.1245180815458297,0.460680216550827,11.234818458557127,1.7329025268554688,0.0033115604892373
eqr1acos,expfm_4g,43,30,240025600,1286.733642578125,368.12890625,0.0608055368065834,0.0767401754856109,0.0534570179879665,0.1190192252397537,0.4570721089839935,11.527423858642578,1.7383924722671509,0.0025509493425488
eqr1acos,expfm_4g,43,30,250019840,1264.3046875,357.177734375,0.0592438578605651,0.0776693373918533,0.0537618696689605,0.1207248419523239,0.4689448177814483,11.25979232788086,1.6888597011566162,0.0028908613603562
eqr1acos,expfm_4g,43,30,260014080,1277.899169921875,354.05078125,0.0618325471878051,0.0761965811252594,0.0527311712503433,0.1172042414546012,0.4586428701877594,11.42428970336914,1.6464388370513916,0.0029608588665723
eqr1acos,expfm_4g,43,30,270008320,1239.5728759765625,345.091796875,0.0641355663537979,0.0778910145163536,0.053297434002161,0.1228856295347213,0.459878921508789,11.677501678466797,1.662808179855347,0.0032356376759707
eqr1acos,expfm_4g,43,30,280002560,1260.5185546875,350.015625,0.0668438971042633,0.076930359005928,0.0529607012867927,0.1223021671175956,0.4628933370113373,11.236717224121094,1.6875137090682983,0.0029772259294986
eqr1acos,expfm_4g,43,30,290078720,1255.307373046875,344.689453125,0.0648107975721359,0.0790159851312637,0.0550504736602306,0.1221866533160209,0.473222941160202,11.88751220703125,1.6769447326660156,0.0031363083980977
eqr1acos,expfm_4g,43,30,300072960,1248.5426025390625,339.9638671875,0.0620014742016792,0.0770394653081893,0.052955400198698,0.1209001392126083,0.4606108367443084,11.917753219604492,1.6162186861038208,0.0033612307161092
eqr1acos,expfm_4g,43,30,310067200,1283.435546875,349.3583984375,0.0603705085813999,0.0757916122674942,0.0534267537295818,0.1160010397434234,0.4581843912601471,11.695262908935549,1.616316318511963,0.0031851201783865
eqr1acos,expfm_4g,43,30,320061440,1296.22021484375,352.8720703125,0.0595658123493194,0.0763497203588485,0.0528957322239875,0.1180086061358451,0.4555107057094574,12.228790283203123,1.6151432991027832,0.0030416906811296
eqr1acos,expfm_4g,43,30,330055680,1350.859375,368.6748046875,0.0604633539915084,0.0750424489378929,0.0519702285528183,0.1166103333234787,0.4595418870449066,11.772669792175291,1.6621249914169312,0.002516973298043
eqr1acos,expfm_4g,43,30,340049920,1326.3477783203125,355.814453125,0.0601674914360046,0.0726107954978942,0.0501630045473575,0.1131333485245704,0.4630225300788879,12.728023529052734,1.628713607788086,0.0028677890077233
eqr1acos,expfm_4g,43,30,350044160,1334.5908203125,361.4970703125,0.0569357946515083,0.0762537270784378,0.0528551675379276,0.1198352947831153,0.4671067595481872,12.088506698608398,1.6152739524841309,0.0026331127155572
eqr1acos,expfm_4g,43,30,360038400,1323.298583984375,354.69140625,0.0592240579426288,0.0730359554290771,0.0503898561000824,0.1144248321652412,0.4584439992904663,12.326562881469728,1.597528338432312,0.0029459388460963
eqr1acos,expfm_4g,43,30,370032640,1363.3812255859375,363.4208984375,0.0569784939289093,0.0764688178896904,0.0523995384573936,0.1205465719103813,0.4525076746940613,12.833728790283203,1.598660230636597,0.0026983977295458
eqr1acos,expfm_4g,43,30,380026880,1334.0738525390625,354.759765625,0.0588093325495719,0.0737617462873458,0.0502565503120422,0.1170946657657623,0.4568568766117096,12.565889358520508,1.6209900379180908,0.0030049718916416
eqr1acos,expfm_4g,43,30,390021120,1392.1021728515625,372.791015625,0.0565256029367446,0.0750629305839538,0.0521674044430255,0.1162036582827568,0.4610423147678375,12.44605541229248,1.6249957084655762,0.002383172744885
eqr1acos,expfm_4g,43,30,400015360,1320.73974609375,353.169921875,0.0608124248683452,0.0773055851459503,0.0535014867782592,0.1214542910456657,0.4602973759174347,12.564621925354004,1.6426846981048584,0.0029856651090085
eqr1acos,expfm_4g,43,30,410009600,1303.65576171875,351.2109375,0.0585345104336738,0.0753236562013626,0.0520800128579139,0.1164134889841079,0.4630930125713348,13.29220485687256,1.5936840772628784,0.0029408885166049
eqr1acos,expfm_4g,43,30,420003840,1365.972900390625,359.0546875,0.0558800920844078,0.0728239715099334,0.0503271520137786,0.1145486086606979,0.4572214484214782,12.86700439453125,1.5374891757965088,0.002758374903351
eqr1acos,expfm_4g,43,30,430080000,1452.18701171875,379.9130859375,0.0525382980704307,0.0716227516531944,0.0496449135243892,0.1116079688072204,0.4569071829319,12.757149696350098,1.5535500049591064,0.0020588643383234
eqr1acos,expfm_4g,43,30,440074240,1451.7021484375,380.9599609375,0.0543566644191741,0.0719032138586044,0.0497406348586082,0.1120034605264663,0.4587603211402893,12.951648712158203,1.5701096057891846,0.0021198070608079
eqr1acos,expfm_4g,43,30,450068480,1462.8804931640625,381.337890625,0.0521830096840858,0.071104422211647,0.0493500642478466,0.1110140159726142,0.4548903107643127,13.132015228271484,1.5526471138000488,0.0022037904709577
eqr1acos,expfm_4g,43,30,460062720,1433.8310546875,380.0966796875,0.0554958656430244,0.0739120841026306,0.0505050010979175,0.1152402460575103,0.4619978964328766,12.713955879211426,1.623049259185791,0.0021059149876236
eqr1acos,expfm_4g,43,30,470056960,1431.6217041015625,377.673828125,0.0545949041843414,0.0714480578899383,0.0499884858727455,0.1105237379670143,0.4595953822135925,13.201398849487305,1.5983450412750244,0.0020848191343247
eqr1acos,expfm_4g,43,30,480051200,1411.17626953125,370.447265625,0.0579259656369686,0.0724681690335273,0.0503785461187362,0.1125756204128265,0.4609546661376953,12.812532424926758,1.5839943885803225,0.0023560603149235
eqr1acos,expfm_4g,43,30,490045440,1426.7894287109375,372.8837890625,0.0561771094799041,0.0724183171987533,0.050322838127613,0.1130403950810432,0.4611733257770538,12.7577543258667,1.5776207447052002,0.0023715179413557
eqr1acos,expfm_4g,43,30,500039680,1440.4169921875,377.87109375,0.0572706758975982,0.071488082408905,0.0496434569358825,0.1131299808621406,0.4622419774532318,12.986173629760742,1.5926766395568848,0.0022294379305094
eqr1acos,expfm_4g,43,30,510033920,1457.200439453125,380.8779296875,0.0528529658913612,0.0788662135601043,0.0562049522995948,0.1205042004585266,0.464093267917633,13.129610061645508,1.560056209564209,0.002055442193523
eqr1acos,expfm_4g,43,30,520028160,1477.5283203125,386.2255859375,0.0536367669701576,0.0741079300642013,0.0513823330402374,0.1144343614578247,0.4572426676750183,13.159253120422363,1.552962064743042,0.0019766008481383
eqr1acos,expfm_4g,43,30,530022400,1473.2841796875,383.328125,0.053077857941389,0.0729320123791694,0.0508194901049137,0.1127462163567543,0.457122802734375,13.13368034362793,1.5504429340362549,0.002044687513262
eqr1acos,expfm_4g,43,30,540016640,1486.394775390625,385.4130859375,0.052502267062664,0.0730201080441474,0.0505510903894901,0.1145489513874054,0.4545376598834991,13.347747802734377,1.5435354709625244,0.0019178646616637
eqr1acos,expfm_4g,43,30,550010880,1491.959228515625,388.1328125,0.0530661307275295,0.0703713446855545,0.0492571704089641,0.1101331189274787,0.4573336243629455,12.966529846191406,1.5634820461273191,0.0017971820197999
eqr1acos,expfm_4g,43,30,560005120,1490.611083984375,386.9228515625,0.049563892185688,0.0703821927309036,0.0481410846114158,0.1103757545351982,0.4516333639621734,13.032191276550291,1.5403327941894531,0.0017463670810684
eqr1acos,expfm_4g,43,30,570081280,1495.700439453125,387.2021484375,0.0527622029185295,0.0699820071458816,0.0481796860694885,0.1095854118466377,0.4471719563007355,13.163766860961914,1.546919822692871,0.0019138763891533
eqr1acos,expfm_4g,43,30,580075520,1453.20556640625,380.2080078125,0.0531186312437057,0.0688951760530471,0.0477419272065162,0.1078473031520843,0.4582246541976928,13.20438003540039,1.5570862293243408,0.0020847951527684
eqr1acos,expfm_4g,43,30,590069760,1477.873291015625,382.517578125,0.0540050528943538,0.0709879994392395,0.0489413104951381,0.1126132681965828,0.4600273966789245,13.47234058380127,1.5708681344985962,0.0020318110473454
eqr1acos,expfm_4g,43,30,600064000,1500.90283203125,384.94140625,0.0519379749894142,0.0680926293134689,0.0473704077303409,0.1062097251415252,0.4514048397541046,13.243036270141602,1.5062198638916016,0.0020287043880671
eqr1acos,expfm_4g,43,30,610058240,1496.36083984375,385.693359375,0.0515180528163909,0.0708135738968849,0.0486001931130886,0.1118844896554946,0.4433223307132721,13.6890869140625,1.5526127815246582,0.0019345106557011
eqr1acos,expfm_4g,43,30,620052480,1512.9862060546875,389.8779296875,0.0495632551610469,0.0697779804468154,0.0478250347077846,0.1097747534513473,0.4451153874397278,13.547273635864258,1.5176275968551636,0.0018359274836257
eqr1acos,expfm_4g,43,30,630046720,1522.7957763671875,395.1279296875,0.0502266362309455,0.0672437846660614,0.0464690178632736,0.1056081056594848,0.4476935267448425,13.183168411254885,1.5565989017486572,0.0016453897114843
eqr1acos,expfm_4g,43,30,640040960,1519.4862060546875,392.5537109375,0.0498462356626987,0.0686739683151245,0.047698974609375,0.1069143414497375,0.4471360146999359,13.649896621704102,1.5224146842956543,0.0016972851008176
eqr1acos,expfm_4g,43,30,650035200,1522.308837890625,392.44921875,0.0505795702338218,0.067740149796009,0.0469758957624435,0.1068790853023529,0.4484298229217529,13.96440887451172,1.5028538703918457,0.0017018037615343
eqr1acos,expfm_4g,43,30,660029440,1533.19482421875,396.876953125,0.0479098781943321,0.0711007565259933,0.0504151694476604,0.1072776392102241,0.4412907660007477,13.763633728027344,1.5113327503204346,0.0015503127360716
eqr1acos,expfm_4g,43,30,670023680,1545.7039794921875,395.6826171875,0.0458737909793853,0.066741943359375,0.0464658476412296,0.1046235859394073,0.4365938603878021,13.626848220825195,1.4954715967178345,0.0015389610780403
eqr1acos,expfm_4g,43,30,680017920,1517.8638916015625,389.119140625,0.0493661537766456,0.0663672387599945,0.0454343743622303,0.1047560349106788,0.4353341162204742,13.93230438232422,1.5454562902450562,0.0017736093141138
eqr1acos,expfm_4g,43,30,690012160,1532.3272705078125,391.8662109375,0.0472285635769367,0.0697590410709381,0.0478540584444999,0.1091478019952774,0.4419899880886078,13.654775619506836,1.5469123125076294,0.0018768965965136
eqr1acos,expfm_4g,43,30,700006400,1516.458251953125,390.9091796875,0.0495330467820167,0.0664918720722198,0.0457208007574081,0.103130966424942,0.4483759105205536,13.977322578430176,1.5346487760543823,0.0018460305873304
eqr1acos,expfm_4g,43,30,710000640,1547.84375,394.8701171875,0.0460205301642417,0.0637322515249252,0.0440622121095657,0.0995341688394546,0.4407103359699249,13.477248191833496,1.518648386001587,0.0016417087754234
eqr1acos,expfm_4g,43,30,720076800,1555.09228515625,397.9189453125,0.0466717183589935,0.0661793127655983,0.0455266311764717,0.1038771569728851,0.4471843242645263,13.963955879211426,1.519866943359375,0.0015284743858501
eqr1acos,expfm_4g,43,30,730071040,1527.475830078125,393.7177734375,0.0491424426436424,0.065713495016098,0.0453400686383247,0.1038431376218795,0.4473457336425781,13.830166816711426,1.5418826341629028,0.0018770343158394
eqr1acos,expfm_4g,43,30,740065280,1564.080322265625,395.7939453125,0.0463957339525222,0.0658234059810638,0.0452041700482368,0.1021825522184372,0.4418765008449554,13.898324966430664,1.5103380680084229,0.0016282272990792
eqr1acos,expfm_4g,43,30,750059520,1562.044189453125,398.5517578125,0.0459678657352924,0.0702597349882125,0.0480706132948398,0.1095091700553894,0.4477214813232422,13.43376350402832,1.5334091186523438,0.0014973540091887
eqr1acos,expfm_4g,43,30,760053760,1548.5577392578125,394.3095703125,0.0482747107744216,0.0723063424229621,0.0493666641414165,0.113980546593666,0.4497320353984833,13.228161811828612,1.5133938789367676,0.001679180888459
eqr1acos,expfm_4g,43,30,770048000,1569.1099853515625,397.8740234375,0.0472478345036506,0.0661392658948898,0.0454606711864471,0.1050296053290367,0.447247564792633,14.007575035095217,1.5018320083618164,0.0015490198275074
eqr1acos,expfm_4g,43,30,780042240,1573.3095703125,401.62109375,0.0460455119609832,0.0680348426103591,0.047144453972578,0.1059913262724876,0.4487732946872711,13.62021827697754,1.5280897617340088,0.0013900452759116
eqr1acos,expfm_4g,43,30,790036480,1591.8131103515625,402.169921875,0.0464038550853729,0.0660304948687553,0.0457933321595191,0.102532684803009,0.442159354686737,13.602652549743652,1.4913698434829712,0.001406583469361
eqr1acos,expfm_4g,43,30,800030720,1577.782470703125,398.228515625,0.0445510223507881,0.0664928704500198,0.0462033823132514,0.1034163013100624,0.4453728497028351,13.847244262695312,1.4960962533950806,0.001500968937762
eqr1acos,expfm_4g,43,30,810024960,1557.3140869140625,395.154296875,0.0506235733628273,0.0686277896165847,0.0482105687260627,0.1061030030250549,0.4496484994888305,14.117956161499023,1.532941222190857,0.0015781780239194
eqr1acos,expfm_4g,43,30,820019200,1534.7027587890625,391.1767578125,0.046046569943428,0.066325657069683,0.0457276329398155,0.1054402366280555,0.4455207586288452,13.885580062866213,1.498003602027893,0.0016682627610862
eqr1acos,expfm_4g,43,30,830013440,1561.6934814453125,395.5556640625,0.0468562878668308,0.0666612237691879,0.0455352216958999,0.1076157391071319,0.442821592092514,13.69826602935791,1.5177414417266846,0.0015197013271972
eqr1acos,expfm_4g,43,30,840007680,1602.49462890625,407.365234375,0.0440973751246929,0.0638814866542816,0.0438815467059612,0.0999240204691886,0.4379912912845611,13.966512680053713,1.5303843021392822,0.0012122428743168
eqr1acos,expfm_4g,43,30,850001920,1593.306396484375,404.3935546875,0.0443197935819625,0.0616325438022613,0.0423203632235527,0.0963049903512001,0.439335286617279,14.06846046447754,1.5063560009002686,0.0012660711072385
eqr1acos,expfm_4g,43,30,860078080,1585.55126953125,401.02734375,0.0461480654776096,0.0674137845635414,0.046310119330883,0.1054829955101013,0.4430336654186249,14.226481437683104,1.4974600076675415,0.0013380907475948
eqr1acos,expfm_4g,43,30,870072320,1566.441650390625,396.4755859375,0.0484778732061386,0.0638483166694641,0.0435788035392761,0.10135979950428,0.4434329569339752,14.253145217895508,1.5250989198684692,0.0015358499949797
eqr1acos,expfm_4g,43,30,880066560,1596.250244140625,406.3681640625,0.0476459711790084,0.0631860941648483,0.0431557819247245,0.0993275940418243,0.442298024892807,14.044633865356444,1.5140970945358276,0.0012477282434701
eqr1acos,expfm_4g,43,30,890060800,1568.3585205078125,396.970703125,0.0489597506821155,0.0631283223628997,0.0436059236526489,0.0986409485340118,0.4467645585536957,14.31272315979004,1.5302106142044067,0.0015250999713316
eqr1acos,expfm_4g,43,30,900055040,1571.4892578125,400.333984375,0.047760285437107,0.0665840953588485,0.0455701015889644,0.1053494215011596,0.449213445186615,13.915485382080078,1.5100806951522827,0.0013793457765132
eqr1acos,expfm_4g,43,30,910049280,1559.888916015625,397.1884765625,0.0474850684404373,0.0651691257953643,0.045075848698616,0.101786196231842,0.4422916173934936,14.13893222808838,1.5403575897216797,0.001519042882137
eqr1acos,expfm_4g,43,30,920043520,1584.6439208984375,399.203125,0.0456688776612281,0.0613245777785778,0.0425792224705219,0.0951584130525589,0.4386395812034607,13.992588996887209,1.4994617700576782,0.0015186190139502
eqr1acos,expfm_4g,43,30,930037760,1579.980224609375,400.5625,0.0454318895936012,0.0638272166252136,0.0439883470535278,0.1015305444598198,0.4413319528102875,14.196855545043944,1.5332916975021362,0.0014035822823643
eqr1acos,expfm_4g,43,30,940032000,1596.02294921875,404.72265625,0.0458554662764072,0.0661214590072631,0.0454375818371772,0.1028452664613723,0.440795361995697,14.307701110839844,1.531343698501587,0.0013293598312884
eqr1acos,expfm_4g,43,30,950026240,1616.63427734375,408.474609375,0.0425310246646404,0.0641343146562576,0.0437075048685073,0.1011561080813407,0.4377444088459015,14.037070274353027,1.491522192955017,0.0011198709253221
