condition,wandb_id,wandb_name,created_at,state
old_efference_refroot,42jsm15q,RodentEncDec_delay5_eff5-20260706-062710,2026-07-06T10:27:20Z,finished
old_efference_refroot,f4086xkd,RodentEncDec_delay50_eff50-20260706-062710,2026-07-06T10:27:20Z,finished
old_efference_refroot,g2rfz55i,RodentEncDec_delay2_eff2-20260706-062710,2026-07-06T10:27:20Z,finished
old_efference_refroot,lgtgwdrd,RodentEncDec_delay0_eff0-20260706-062710,2026-07-06T10:27:20Z,finished
old_efference_refroot,nauanqbo,RodentEncDec_delay20_eff20-20260706-062710,2026-07-06T10:27:20Z,finished
old_efference_refroot,plvvp0ni,RodentEncDec_delay10_eff10-20260706-062710,2026-07-06T10:27:20Z,finished
old_forward_model,3f3r7yds,RodentForwardModel_delay0_eff0-20260706-171304,2026-07-06T21:13:14Z,finished
old_forward_model,ag0ppq7m,RodentForwardModel_delay20_eff20-20260706-171304,2026-07-06T21:13:14Z,finished
old_forward_model,cour9ula,RodentForwardModel_delay70_eff70-20260706-171304,2026-07-06T21:13:14Z,finished
old_forward_model,d4w728ul,RodentForwardModel_delay100_eff100-20260706-171304,2026-07-06T21:13:14Z,finished
old_forward_model,m87hoxba,RodentForwardModel_delay10_eff10-20260706-171304,2026-07-06T21:13:14Z,finished
old_forward_model,u1tiif7a,RodentForwardModel_delay5_eff5-20260706-171310,2026-07-06T21:13:14Z,finished
old_forward_model,un5lkdy3,RodentForwardModel_delay2_eff2-20260706-171304,2026-07-06T21:13:14Z,finished
old_forward_model,y9g2f9qe,RodentForwardModel_delay50_eff50-20260706-171304,2026-07-06T21:13:14Z,finished
old_pg_forward_model,1swpf440,RodentForwardModel_delay25_eff25_nodetach-20260701-092452,2026-07-01T13:25:01Z,finished
old_pg_forward_model,2q4lp1ad,RodentForwardModel_delay15_eff15_nodetach-20260701-092554,2026-07-01T13:25:56Z,finished
old_pg_forward_model,3vtfnx86,RodentForwardModel_delay4_eff4_nodetach-20260701-093042,2026-07-01T13:30:45Z,finished
old_pg_forward_model,5kut4rjy,RodentForwardModel_delay10_eff10_nodetach-20260630-083050,2026-06-30T12:30:53Z,finished
old_pg_forward_model,61tqhars,RodentForwardModel_delay80_eff80_nodetach-20260630-083054,2026-06-30T12:30:55Z,finished
old_pg_forward_model,6zfy0rac,RodentForwardModel_delay100_eff100_nodetach-20260630-083054,2026-06-30T12:30:55Z,finished
old_pg_forward_model,8oz65ycv,RodentForwardModel_delay12_eff12_nodetach-20260701-092451,2026-07-01T13:25:01Z,finished
old_pg_forward_model,e2gls1el,RodentForwardModel_delay50_eff50_nodetach-20260630-083033,2026-06-30T12:30:34Z,finished
old_pg_forward_model,k31whkph,RodentForwardModel_delay20_eff20_nodetach-20260630-083014,2026-06-30T12:30:24Z,finished
old_pg_forward_model,ktd2pdlz,RodentForwardModel_delay2_eff2_nodetach-20260630-083037,2026-06-30T12:30:39Z,finished
old_pg_forward_model,rgbe2wln,RodentForwardModel_delay5_eff5_nodetach-20260630-083050,2026-06-30T12:30:53Z,finished
old_pg_forward_model,wtzpzgii,RodentForwardModel_delay30_eff30_nodetach-20260701-092451,2026-07-01T13:25:01Z,finished
old_pg_forward_model,y0ht875v,RodentForwardModel_delay1_eff1_nodetach-20260630-083013,2026-06-30T12:30:24Z,finished
old_pg_forward_model,ycs161ow,RodentForwardModel_delay0_eff0_nodetach-20260630-083013,2026-06-30T12:30:24Z,finished
