wandb_id,condition,task,delay,seed,step,reward_mean
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,255098880,862.9873046875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,255836160,858.7453002929688
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,256327680,862.6246337890625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,256819200,861.4237060546875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,257556480,855.446533203125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,258048000,861.0567016601562
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,258785280,534.1398315429688
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,259276800,851.76318359375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,260014080,854.80517578125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,260505600,838.22412109375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,261242880,651.9248657226562
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,261734400,696.9085083007812
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,262225920,828.0718994140625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,262963200,836.6979370117188
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,263454720,820.8818969726562
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,264192000,851.3809814453125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,264683520,335.01910400390625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,265420800,840.2744140625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,265912320,845.158203125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,266403840,834.4697265625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,267141120,821.44775390625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,267632640,840.5645141601562
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,268369920,806.725341796875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,268861440,824.061279296875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,269598720,836.3184814453125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,270090240,838.81396484375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,270827520,813.7838745117188
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,271319040,849.2806396484375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,271810560,836.8228759765625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,272547840,854.7025146484375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,273039360,858.213623046875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,273776640,859.2257080078125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,274268160,861.4051513671875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,275005440,859.61767578125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,275496960,859.1202392578125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,276234240,860.171875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,276725760,861.6702880859375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,277217280,859.6373291015625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,277954560,859.938232421875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,278446080,856.0853271484375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,279183360,857.8173828125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,279674880,855.4649658203125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,280412160,848.7213134765625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,280903680,849.2432250976562
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,281640960,854.95947265625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,282132480,855.0875244140625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,282624000,851.7409057617188
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,283361280,852.8468017578125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,283852800,852.9039306640625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,284590080,845.32470703125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,285081600,848.1358642578125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,285818880,846.5537109375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,286310400,845.7509765625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,286801920,841.6534423828125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,287539200,840.4888916015625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,288030720,839.925048828125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,288768000,841.298583984375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,289259520,842.2926025390625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,289996800,840.4074096679688
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,290488320,832.7965698242188
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,291225600,835.5048828125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,291717120,828.2760009765625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,292208640,836.471923828125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,292945920,839.7295532226562
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,293437440,835.4698486328125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,294174720,837.8560791015625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,294666240,847.2966918945312
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,295403520,828.3919677734375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,295895040,830.3252563476562
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,296632320,832.5875244140625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,297123840,839.4448852539062
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,297615360,840.072998046875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,298352640,828.717041015625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,298844160,820.7588500976562
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,299581440,835.80322265625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,300072960,829.698486328125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,300810240,831.1505126953125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,301301760,840.9004516601562
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,302039040,838.0792236328125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,302530560,855.9912719726562
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,303022080,852.5145263671875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,303759360,850.3394775390625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,304250880,857.530517578125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,304988160,852.3359375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,305479680,855.785400390625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,306216960,850.1506958007812
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,306708480,838.4791870117188
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,307200000,857.2109985351562
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,307937280,850.3563232421875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,308428800,843.6849365234375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,309166080,846.6895751953125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,309657600,837.0610961914062
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,310394880,577.0992431640625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,310886400,824.4752197265625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,311623680,848.4255981445312
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,312115200,858.9598388671875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,312606720,861.9727783203125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,313344000,861.58642578125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,313835520,860.6861572265625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,314572800,861.97705078125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,315064320,860.0701904296875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,315801600,860.2110595703125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,316293120,861.4146118164062
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,317030400,862.6587524414062
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,317521920,859.5953369140625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,318013440,864.068115234375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,318750720,863.303955078125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,319242240,864.2462158203125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,319979520,862.5931396484375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,320471040,863.1231689453125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,321208320,860.766357421875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,321699840,855.1823120117188
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,322437120,853.9251708984375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,322928640,854.3751831054688
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,323420160,854.8179321289062
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,324157440,841.2769165039062
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,324648960,835.3762817382812
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,325386240,847.9163818359375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,325877760,840.624267578125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,326615040,855.0791625976562
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,327106560,849.214599609375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,327843840,847.8405151367188
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,328335360,846.0321044921875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,328826880,837.309814453125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,329564160,844.7926025390625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,330055680,830.097412109375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,330792960,832.1122436523438
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,331284480,841.4861450195312
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,332021760,854.4171142578125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,332513280,860.92626953125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,333004800,862.2972412109375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,333742080,864.0858154296875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,334233600,864.4630126953125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,334970880,863.4471435546875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,335462400,863.213134765625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,336199680,863.2015380859375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,336691200,863.1875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,337428480,863.305908203125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,337920000,860.7813720703125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,338411520,861.94921875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,339148800,862.8424682617188
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,339640320,860.484130859375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,340377600,857.2552490234375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,340869120,856.0643310546875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,341606400,861.7673950195312
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,342097920,859.665771484375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,342835200,857.7265014648438
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,343326720,851.2005615234375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,343818240,843.8687133789062
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,344555520,833.7933349609375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,345047040,832.8544921875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,345784320,661.6282348632812
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,346275840,507.2892150878906
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,347013120,729.7685546875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,347504640,833.7553100585938
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,348241920,859.336669921875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,348733440,852.983642578125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,349224960,850.9389038085938
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,349962240,834.913330078125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,350453760,818.21875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,351191040,809.6883544921875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,351682560,799.787841796875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,352419840,798.3519287109375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,352911360,778.6611328125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,353402880,813.7847900390625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,354140160,822.68505859375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,354631680,824.6349487304688
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,355368960,836.7325439453125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,355860480,837.7061767578125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,356597760,836.1698608398438
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,357089280,839.1749267578125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,357826560,837.2445068359375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,358318080,841.3475341796875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,358809600,844.1859130859375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,359546880,849.875732421875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,360038400,847.0785522460938
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,360775680,842.1995239257812
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,361267200,832.8308715820312
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,362004480,827.81884765625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,362496000,832.84326171875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,363233280,836.929443359375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,363724800,840.4996948242188
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,364216320,825.713134765625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,364953600,821.9546508789062
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,365445120,835.2819213867188
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,366182400,831.4495849609375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,366673920,816.0357055664062
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,367411200,798.2609252929688
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,367902720,807.72216796875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,368640000,801.25927734375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,369131520,803.0287475585938
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,369623040,799.795166015625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,370360320,803.355224609375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,370851840,807.461669921875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,371589120,812.828857421875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,372080640,818.21728515625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,372817920,820.629638671875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,373309440,818.3509521484375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,373800960,820.68994140625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,374538240,819.7079467773438
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,375029760,822.3001708984375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,375767040,815.7684326171875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,376258560,814.1370849609375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,376995840,816.5059204101562
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,377487360,807.980712890625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,378224640,804.6050415039062
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,378716160,794.4877319335938
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,379207680,783.307861328125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,379944960,798.6903076171875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,380436480,797.857666015625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,381173760,811.6805419921875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,381665280,810.2677001953125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,382402560,802.5650634765625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,382894080,803.65869140625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,383631360,810.2893676757812
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,384122880,815.8856201171875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,384614400,833.4947509765625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,385351680,834.8330078125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,385843200,832.762451171875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,386580480,849.208740234375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,387072000,829.033203125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,387809280,802.3262939453125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,388300800,812.060791015625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,389038080,806.347900390625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,389529600,817.288330078125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,390021120,815.7451171875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,390758400,841.2892456054688
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,391249920,841.7039184570312
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,391987200,833.041748046875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,392478720,822.3583984375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,393216000,837.63818359375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,393707520,834.3281860351562
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,394444800,831.0560302734375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,394936320,830.3824462890625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,395427840,831.5555419921875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,396165120,832.8482055664062
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,396656640,838.7147216796875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,397393920,812.6881103515625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,397885440,781.8737182617188
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,398622720,783.5618896484375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,399114240,784.6322021484375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,399605760,798.45361328125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,400343040,812.8220825195312
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,400834560,809.6279296875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,401571840,813.6910400390625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,402063360,809.9053955078125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,402800640,789.047607421875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,403292160,781.98486328125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,404029440,773.2631225585938
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,404520960,785.1500854492188
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,405012480,802.4268188476562
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,405749760,813.61572265625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,406241280,819.7542114257812
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,406978560,804.9778442382812
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,407470080,826.3094482421875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,408207360,842.0416259765625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,408698880,844.6537475585938
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,409436160,842.91845703125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,409927680,851.1627197265625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,410419200,855.828125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,411156480,858.6097412109375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,411648000,854.527587890625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,412385280,843.880126953125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,412876800,848.2889404296875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,413614080,851.6041259765625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,414105600,852.4051513671875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,414842880,850.2691650390625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,415334400,851.017333984375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,415825920,855.226318359375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,416563200,851.2945556640625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,417054720,853.8175659179688
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,417792000,851.164794921875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,418283520,854.4163818359375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,419020800,853.2450561523438
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,419512320,855.583984375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,420003840,857.9185791015625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,420741120,856.4482421875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,421232640,853.797607421875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,421969920,850.7418212890625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,422461440,846.6956787109375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,423198720,837.5653686523438
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,423690240,838.4305419921875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,424427520,844.3836059570312
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,424919040,841.10546875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,425410560,837.8065185546875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,426147840,832.2763061523438
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,426639360,834.0265502929688
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,427376640,844.1217041015625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,427868160,842.7332153320312
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,428605440,783.9238891601562
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,429096960,725.1143798828125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,429834240,524.15869140625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,430325760,834.0675048828125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,430817280,827.71435546875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,431554560,799.2222900390625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,432046080,804.56982421875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,432783360,802.0203247070312
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,433274880,818.242919921875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,434012160,817.6451416015625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,434503680,812.9208984375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,435240960,809.1796264648438
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,435732480,820.59033203125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,436224000,824.4505615234375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,436961280,845.5448608398438
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,437452800,850.2730712890625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,438190080,848.8779907226562
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,438681600,850.0439453125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,439418880,849.9829711914062
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,439910400,852.044921875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,440401920,845.9688110351562
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,441139200,839.6932983398438
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,441630720,846.1724243164062
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,442368000,847.3902587890625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,442859520,843.1285400390625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,443596800,837.759033203125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,444088320,843.20263671875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,444825600,847.7557373046875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,445317120,852.6635131835938
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,445808640,846.1480102539062
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,446545920,839.8875732421875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,447037440,839.59814453125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,447774720,845.6209716796875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,448266240,852.3696899414062
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,449003520,851.9151000976562
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,449495040,856.9708251953125
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,450232320,854.38916015625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,450723840,851.6598510742188
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,451215360,854.29296875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,451952640,856.7604370117188
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,452444160,854.577880859375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,453181440,853.4104614257812
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,453672960,851.2513427734375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,454410240,839.9508056640625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,454901760,833.2933959960938
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,455639040,826.9390258789062
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,456130560,836.504638671875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,456622080,833.552490234375
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,457359360,827.713134765625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,457850880,831.85400390625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,458588160,829.55029296875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,459079680,833.178466796875
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,459816960,840.9718627929688
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,460308480,847.6572265625
c0u418jl,delayed_mlp,CartpoleSwingup,25,44,460800000,846.8233642578125
